Datetime,Date,Time,open,high,low,close
2022-10-19 09:15:00,2022-10-19,09:15:00,62.65,62.65,46.0,46.0
2022-10-19 09:15:06,2022-10-19,09:15:06,45.35,48.05,42.45,48.05
2022-10-19 09:15:12,2022-10-19,09:15:12,45.15,47.8,43.65,47.35
2022-10-19 09:15:18,2022-10-19,09:15:18,48.45,48.45,45.75,47.2
2022-10-19 09:15:24,2022-10-19,09:15:24,47.2,47.75,45.15,45.15
2022-10-19 09:15:30,2022-10-19,09:15:30,45.65,45.75,44.15,44.15
2022-10-19 09:15:36,2022-10-19,09:15:36,44.3,47.3,44.3,47.3
2022-10-19 09:15:42,2022-10-19,09:15:42,47.9,48.2,47.75,48.2
2022-10-19 09:15:48,2022-10-19,09:15:48,47.95,47.95,46.8,47.75
2022-10-19 09:15:54,2022-10-19,09:15:54,47.75,47.75,47.0,47.0
2022-10-19 09:16:00,2022-10-19,09:16:00,46.1,47.45,46.1,47.45
2022-10-19 09:16:06,2022-10-19,09:16:06,47.9,48.1,47.6,48.1
2022-10-19 09:16:12,2022-10-19,09:16:12,47.8,48.1,47.45,47.75
2022-10-19 09:16:18,2022-10-19,09:16:18,47.75,47.95,47.35,47.45
2022-10-19 09:16:24,2022-10-19,09:16:24,47.35,47.5,47.3,47.45
2022-10-19 09:16:30,2022-10-19,09:16:30,47.45,47.45,46.75,46.75
2022-10-19 09:16:36,2022-10-19,09:16:36,46.4,46.8,46.0,46.0
2022-10-19 09:16:42,2022-10-19,09:16:42,46.15,46.15,46.0,46.0
2022-10-19 09:16:48,2022-10-19,09:16:48,46.7,46.75,46.15,46.75
2022-10-19 09:16:54,2022-10-19,09:16:54,46.85,47.8,46.85,47.65
2022-10-19 09:17:00,2022-10-19,09:17:00,47.15,47.55,47.1,47.55
2022-10-19 09:17:06,2022-10-19,09:17:06,48.3,49.85,48.3,49.85
2022-10-19 09:17:12,2022-10-19,09:17:12,49.95,49.95,49.1,49.5
2022-10-19 09:17:18,2022-10-19,09:17:18,49.85,50.7,49.35,50.7
2022-10-19 09:17:24,2022-10-19,09:17:24,50.8,50.9,49.7,49.75
2022-10-19 09:17:30,2022-10-19,09:17:30,50.4,50.4,49.85,50.15
2022-10-19 09:17:36,2022-10-19,09:17:36,49.75,49.75,48.5,48.5
2022-10-19 09:17:42,2022-10-19,09:17:42,48.05,48.2,47.5,47.5
2022-10-19 09:17:48,2022-10-19,09:17:48,47.8,47.8,47.5,47.75
2022-10-19 09:17:54,2022-10-19,09:17:54,48.0,48.2,47.2,47.45
2022-10-19 09:18:00,2022-10-19,09:18:00,47.5,47.7,47.2,47.65
2022-10-19 09:18:06,2022-10-19,09:18:06,47.25,47.25,46.2,46.55
2022-10-19 09:18:12,2022-10-19,09:18:12,46.85,47.5,46.85,47.4
2022-10-19 09:18:18,2022-10-19,09:18:18,47.05,47.05,46.2,46.85
2022-10-19 09:18:24,2022-10-19,09:18:24,46.95,47.05,46.4,46.4
2022-10-19 09:18:30,2022-10-19,09:18:30,46.35,46.8,46.3,46.75
2022-10-19 09:18:36,2022-10-19,09:18:36,46.65,47.45,46.65,47.45
2022-10-19 09:18:42,2022-10-19,09:18:42,47.5,48.6,47.5,48.6
2022-10-19 09:18:48,2022-10-19,09:18:48,48.4,48.8,48.4,48.8
2022-10-19 09:18:54,2022-10-19,09:18:54,48.45,48.75,47.5,47.5
2022-10-19 09:19:00,2022-10-19,09:19:00,47.65,48.5,46.95,48.5
2022-10-19 09:19:06,2022-10-19,09:19:06,48.4,49.85,48.4,49.75
2022-10-19 09:19:12,2022-10-19,09:19:12,49.15,49.6,48.9,49.4
2022-10-19 09:19:18,2022-10-19,09:19:18,49.4,49.4,48.7,48.7
2022-10-19 09:19:24,2022-10-19,09:19:24,48.8,48.8,48.6,48.7
2022-10-19 09:19:30,2022-10-19,09:19:30,48.5,48.55,47.75,47.75
2022-10-19 09:19:36,2022-10-19,09:19:36,47.8,48.0,47.45,47.55
2022-10-19 09:19:42,2022-10-19,09:19:42,47.0,47.8,47.0,47.65
