Datetime,Date,Time,open,high,low,close
2022-10-20 09:15:00,2022-10-20,09:15:00,269.7,280.0,220.1,257.65
2022-10-20 09:15:06,2022-10-20,09:15:06,256.45,256.45,249.45,253.5
2022-10-20 09:15:12,2022-10-20,09:15:12,255.35,256.2,254.3,256.2
2022-10-20 09:15:18,2022-10-20,09:15:18,259.65,259.65,255.85,256.0
2022-10-20 09:15:24,2022-10-20,09:15:24,257.1,258.9,257.1,258.9
2022-10-20 09:15:30,2022-10-20,09:15:30,259.3,264.15,259.3,264.15
2022-10-20 09:15:36,2022-10-20,09:15:36,263.95,264.9,260.75,260.75
2022-10-20 09:15:42,2022-10-20,09:15:42,262.35,262.65,260.35,262.65
2022-10-20 09:15:48,2022-10-20,09:15:48,261.8,261.8,260.85,261.45
2022-10-20 09:15:54,2022-10-20,09:15:54,260.05,262.0,260.05,261.3
2022-10-20 09:16:00,2022-10-20,09:16:00,262.4,265.3,262.4,265.3
2022-10-20 09:16:06,2022-10-20,09:16:06,263.6,263.6,261.85,262.3
2022-10-20 09:16:12,2022-10-20,09:16:12,263.2,265.45,263.2,265.45
2022-10-20 09:16:18,2022-10-20,09:16:18,264.25,265.45,264.25,264.85
2022-10-20 09:16:24,2022-10-20,09:16:24,263.5,263.8,263.15,263.8
2022-10-20 09:16:30,2022-10-20,09:16:30,262.7,262.7,261.6,261.6
2022-10-20 09:16:36,2022-10-20,09:16:36,261.5,261.5,260.7,260.9
2022-10-20 09:16:42,2022-10-20,09:16:42,261.0,261.9,261.0,261.2
2022-10-20 09:16:48,2022-10-20,09:16:48,262.75,262.8,261.0,262.8
2022-10-20 09:16:54,2022-10-20,09:16:54,264.0,265.45,264.0,264.95
2022-10-20 09:17:00,2022-10-20,09:17:00,263.9,265.2,263.9,265.2
2022-10-20 09:17:06,2022-10-20,09:17:06,265.15,265.2,264.5,264.5
2022-10-20 09:17:12,2022-10-20,09:17:12,264.4,264.55,263.6,263.6
2022-10-20 09:17:18,2022-10-20,09:17:18,264.25,264.25,264.0,264.0
2022-10-20 09:17:24,2022-10-20,09:17:24,263.05,263.05,262.0,262.0
2022-10-20 09:17:30,2022-10-20,09:17:30,263.3,264.55,263.1,263.1
2022-10-20 09:17:36,2022-10-20,09:17:36,262.85,262.95,261.55,262.4
2022-10-20 09:17:42,2022-10-20,09:17:42,262.5,262.5,262.0,262.1
2022-10-20 09:17:48,2022-10-20,09:17:48,261.8,263.0,261.8,262.25
2022-10-20 09:17:54,2022-10-20,09:17:54,262.5,263.15,261.75,262.0
2022-10-20 09:18:00,2022-10-20,09:18:00,263.9,263.9,262.95,262.95
2022-10-20 09:18:06,2022-10-20,09:18:06,263.3,266.0,263.3,265.2
2022-10-20 09:18:12,2022-10-20,09:18:12,265.1,266.05,264.55,264.55
2022-10-20 09:18:18,2022-10-20,09:18:18,263.7,265.1,263.7,265.0
2022-10-20 09:18:24,2022-10-20,09:18:24,265.55,265.55,265.0,265.05
2022-10-20 09:18:30,2022-10-20,09:18:30,264.2,264.2,262.85,263.8
2022-10-20 09:18:36,2022-10-20,09:18:36,263.2,263.2,260.7,261.1
2022-10-20 09:18:42,2022-10-20,09:18:42,259.5,260.0,257.25,257.25
2022-10-20 09:18:48,2022-10-20,09:18:48,255.65,257.3,255.65,257.3
2022-10-20 09:18:54,2022-10-20,09:18:54,259.5,259.5,257.65,257.65
2022-10-20 09:19:00,2022-10-20,09:19:00,256.05,258.75,256.05,258.75
2022-10-20 09:19:06,2022-10-20,09:19:06,256.7,257.45,255.9,255.9
2022-10-20 09:19:12,2022-10-20,09:19:12,256.25,256.25,254.5,255.2
2022-10-20 09:19:18,2022-10-20,09:19:18,255.85,255.85,253.7,255.5
2022-10-20 09:19:24,2022-10-20,09:19:24,255.4,257.0,255.05,255.05
2022-10-20 09:19:30,2022-10-20,09:19:30,256.05,256.4,255.1,255.1
2022-10-20 09:19:36,2022-10-20,09:19:36,255.75,255.75,255.7,255.7
2022-10-20 09:19:42,2022-10-20,09:19:42,255.8,256.0,255.0,256.0
2022-10-20 09:19:48,2022-10-20,09:19:48,254.65,254.65,252.2,252.2
2022-10-20 09:19:54,2022-10-20,09:19:54,252.45,252.45,251.5,251.5
2022-10-20 09:20:00,2022-10-20,09:20:00,252.65,253.7,252.65,253.6
2022-10-20 09:20:06,2022-10-20,09:20:06,253.3,253.3,252.0,253.0
2022-10-20 09:20:12,2022-10-20,09:20:12,251.75,252.2,251.2,252.2
2022-10-20 09:20:18,2022-10-20,09:20:18,254.6,256.55,254.6,256.55
2022-10-20 09:20:24,2022-10-20,09:20:24,255.95,255.95,254.6,255.4
2022-10-20 09:20:30,2022-10-20,09:20:30,256.1,256.1,256.0,256.0
2022-10-20 09:20:36,2022-10-20,09:20:36,257.3,257.3,256.6,256.65
2022-10-20 09:20:42,2022-10-20,09:20:42,254.35,254.35,253.25,253.25
2022-10-20 09:20:48,2022-10-20,09:20:48,253.25,255.4,253.25,255.4
2022-10-20 09:20:54,2022-10-20,09:20:54,255.4,256.5,255.4,255.5
2022-10-20 09:21:00,2022-10-20,09:21:00,255.2,255.35,254.95,255.35
2022-10-20 09:21:06,2022-10-20,09:21:06,255.6,256.0,255.6,256.0
2022-10-20 09:21:12,2022-10-20,09:21:12,257.8,257.8,255.55,256.3
2022-10-20 09:21:18,2022-10-20,09:21:18,256.3,257.65,256.1,256.1
2022-10-20 09:21:24,2022-10-20,09:21:24,255.8,255.8,255.8,255.8
2022-10-20 09:21:30,2022-10-20,09:21:30,255.8,256.7,255.5,256.7
2022-10-20 09:21:36,2022-10-20,09:21:36,256.7,256.7,255.75,256.1
2022-10-20 09:21:42,2022-10-20,09:21:42,256.1,256.1,255.55,255.8
2022-10-20 09:21:48,2022-10-20,09:21:48,255.5,255.5,253.7,253.7
2022-10-20 09:21:54,2022-10-20,09:21:54,253.0,253.1,253.0,253.1
2022-10-20 09:22:00,2022-10-20,09:22:00,252.7,254.25,252.7,254.25
2022-10-20 09:22:06,2022-10-20,09:22:06,254.25,255.05,253.1,255.05
2022-10-20 09:22:12,2022-10-20,09:22:12,255.05,255.05,254.1,254.1
2022-10-20 09:22:18,2022-10-20,09:22:18,253.7,253.7,252.8,252.8
2022-10-20 09:22:24,2022-10-20,09:22:24,252.8,253.2,252.8,253.2
2022-10-20 09:22:30,2022-10-20,09:22:30,252.85,252.85,251.0,251.0
2022-10-20 09:22:36,2022-10-20,09:22:36,249.75,250.4,249.75,250.4
2022-10-20 09:22:42,2022-10-20,09:22:42,250.0,250.0,249.5,249.5
2022-10-20 09:22:48,2022-10-20,09:22:48,249.85,250.0,249.85,250.0
2022-10-20 09:22:54,2022-10-20,09:22:54,250.0,250.7,250.0,250.05
2022-10-20 09:23:00,2022-10-20,09:23:00,251.5,252.0,251.05,251.05
2022-10-20 09:23:06,2022-10-20,09:23:06,251.05,251.8,251.05,251.8
2022-10-20 09:23:12,2022-10-20,09:23:12,251.35,252.0,250.25,252.0
2022-10-20 09:23:18,2022-10-20,09:23:18,252.45,252.45,252.35,252.4
2022-10-20 09:23:24,2022-10-20,09:23:24,252.2,253.65,251.95,253.2
2022-10-20 09:23:30,2022-10-20,09:23:30,252.35,253.05,252.35,252.95
2022-10-20 09:23:36,2022-10-20,09:23:36,252.5,253.05,252.5,253.05
2022-10-20 09:23:42,2022-10-20,09:23:42,253.9,253.9,252.75,253.0
2022-10-20 09:23:48,2022-10-20,09:23:48,253.3,253.8,253.3,253.8
2022-10-20 09:23:54,2022-10-20,09:23:54,253.8,254.65,253.8,254.65
2022-10-20 09:24:00,2022-10-20,09:24:00,254.75,254.75,253.75,253.8
2022-10-20 09:24:06,2022-10-20,09:24:06,253.0,253.6,253.0,253.6
2022-10-20 09:24:12,2022-10-20,09:24:12,253.6,253.9,253.6,253.9
2022-10-20 09:24:18,2022-10-20,09:24:18,253.9,253.9,252.5,252.5
2022-10-20 09:24:24,2022-10-20,09:24:24,252.5,253.4,252.35,252.35
2022-10-20 09:24:30,2022-10-20,09:24:30,251.7,251.7,251.35,251.35
2022-10-20 09:24:36,2022-10-20,09:24:36,252.8,253.0,252.3,252.3
2022-10-20 09:24:42,2022-10-20,09:24:42,251.95,253.0,251.95,253.0
2022-10-20 09:24:48,2022-10-20,09:24:48,254.25,254.25,252.7,252.7
2022-10-20 09:24:54,2022-10-20,09:24:54,252.7,252.7,252.0,252.4
2022-10-20 09:25:00,2022-10-20,09:25:00,251.6,253.9,251.6,253.6
2022-10-20 09:25:06,2022-10-20,09:25:06,253.6,253.6,253.6,253.6
2022-10-20 09:25:12,2022-10-20,09:25:12,253.6,254.55,253.6,254.55
2022-10-20 09:25:18,2022-10-20,09:25:18,253.85,253.85,252.6,252.6
2022-10-20 09:25:24,2022-10-20,09:25:24,251.9,251.9,249.8,249.8
2022-10-20 09:25:30,2022-10-20,09:25:30,245.35,246.6,245.35,246.2
2022-10-20 09:25:36,2022-10-20,09:25:36,246.75,246.75,243.0,243.0
2022-10-20 09:25:42,2022-10-20,09:25:42,243.65,246.15,243.25,246.15
2022-10-20 09:25:48,2022-10-20,09:25:48,246.95,247.5,246.95,247.35
2022-10-20 09:25:54,2022-10-20,09:25:54,247.0,247.0,245.7,246.8
2022-10-20 09:26:00,2022-10-20,09:26:00,245.45,245.7,245.45,245.65
2022-10-20 09:26:06,2022-10-20,09:26:06,246.85,247.5,246.75,246.75
