Date,Time,open,high,low,close,BuyPrice,SellPrice,ema5,Long_Call_Entry,Long Call Entry Point,short_put_entry,Short Put Entry Point,Call Or Put Status,round off values
2022-10-10,09:15:00,17100.0,17328.3,17072.95,17194.7,17108.0,17119.9,17194.7,False,,False,,,17200.0
2022-10-10,09:20:00,17084.05,17203.55,17056.05,17193.0,17083.7,17084.1,17193.68,False,,True,Enter the short put trade at - 17193.0,Buy Put and Sell Call at ,17200.0
2022-10-10,09:25:00,17083.3,17215.1,17068.8,17154.15,17083.25,17083.85,17174.955263157895,False,,True,Enter the short put trade at - 17154.15,Buy Put and Sell Call at ,17200.0
2022-10-10,09:30:00,17105.85,17226.35,17085.1,17196.5,17105.1,17105.3,17183.904615384614,True,Enter the Long Call trade at - 17196.5,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,09:35:00,17085.2,17196.9,17060.0,17194.6,17085.2,17086.35,17188.01042654028,True,Enter the Long Call trade at - 17194.6,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,09:40:00,17087.4,17208.6,17077.2,17200.0,17087.1,17089.4,17192.39157894737,True,Enter the Long Call trade at - 17200.0,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,09:45:00,17134.25,17200.0,17066.8,17179.0,17133.65,17136.45,17187.6502185527,False,,True,Enter the short put trade at - 17179.0,Buy Put and Sell Call at ,17200.0
2022-10-10,09:50:00,17069.05,17189.15,17058.5,17172.0,17069.05,17070.0,17182.221665344965,False,,True,Enter the short put trade at - 17172.0,Buy Put and Sell Call at ,17200.0
2022-10-10,09:55:00,17061.7,17176.65,17050.0,17167.6,17061.55,17063.9,17177.217609931668,False,,True,Enter the short put trade at - 17167.6,Buy Put and Sell Call at ,17200.0
2022-10-10,10:00:00,17055.9,17179.7,17050.4,17172.3,17055.8,17056.9,17175.549478672987,False,,True,Enter the short put trade at - 17172.3,Buy Put and Sell Call at ,17200.0
2022-10-10,10:05:00,17066.4,17180.0,17055.9,17175.0,17065.0,17066.8,17175.3641768371,False,,True,Enter the short put trade at - 17175.0,Buy Put and Sell Call at ,17200.0
2022-10-10,10:10:00,17062.7,17183.45,17052.8,17183.45,17062.0,17063.75,17178.080385990193,True,Enter the Long Call trade at - 17183.45,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,10:15:00,17070.75,17190.0,17062.8,17187.0,17070.85,17072.0,17181.06894657503,True,Enter the Long Call trade at - 17187.0,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,10:20:00,17077.75,17201.35,17077.75,17090.0,17077.75,17079.0,17150.608288449697,False,,True,Enter the short put trade at - 17090.0,Buy Put and Sell Call at ,17100.0
2022-10-10,10:25:00,17137.5,17201.35,17085.0,17096.1,17135.55,17138.85,17132.39727122655,False,,True,Enter the short put trade at - 17096.1,Buy Put and Sell Call at ,17100.0
2022-10-10,10:30:00,17096.1,17212.0,17095.5,17205.15,17094.0,17096.85,17156.685157639327,True,Enter the Long Call trade at - 17205.15,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,10:35:00,17098.5,17205.15,17076.75,17185.15,17097.9,17098.5,17166.18307842856,True,Enter the Long Call trade at - 17185.15,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,10:40:00,17077.0,17192.05,17072.0,17192.05,17076.25,17078.05,17174.811223762852,True,Enter the Long Call trade at - 17192.05,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,10:45:00,17082.5,17197.2,17080.05,17197.2,17082.0,17082.7,17182.27751716785,True,Enter the Long Call trade at - 17197.2,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,10:50:00,17135.9,17206.45,17084.9,17197.1,17132.1,17134.7,17187.219831074006,True,Enter the Long Call trade at - 17197.1,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,10:55:00,17197.1,17205.0,17088.0,17205.0,17197.3,17200.05,17193.147742511246,True,Enter the Long Call trade at - 17205.0,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,11:00:00,17094.4,17205.55,17071.15,17191.0,17093.45,17095.0,17192.43173264097,False,,True,Enter the short put trade at - 17191.0,Buy Put and Sell Call at ,17200.0
2022-10-10,11:05:00,17082.95,17210.0,17077.35,17210.0,17083.2,17083.4,17198.288343612727,True,Enter the Long Call trade at - 17210.0,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,11:10:00,17098.95,17223.85,17098.05,17221.5,17098.95,17100.1,17206.026022051283,True,Enter the Long Call trade at - 17221.5,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,11:15:00,17110.25,17221.5,17104.0,17211.0,17110.0,17112.0,17207.68408036349,True,Enter the Long Call trade at - 17211.0,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,11:20:00,17104.9,17215.2,17100.0,17207.55,17103.7,17104.9,17207.639385728995,False,,True,Enter the short put trade at - 17207.55,Buy Put and Sell Call at ,17200.0
2022-10-10,11:25:00,17103.3,17212.15,17098.6,17206.95,17103.0,17103.3,17207.40958644131,False,,True,Enter the short put trade at - 17206.95,Buy Put and Sell Call at ,17200.0
2022-10-10,11:30:00,17111.65,17233.0,17110.0,17230.05,17110.0,17110.85,17214.956479515844,True,Enter the Long Call trade at - 17230.05,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,11:35:00,17131.3,17244.9,17131.3,17237.95,17129.0,17131.15,17222.621046301065,True,Enter the Long Call trade at - 17237.95,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,11:40:00,17134.05,17265.0,17132.7,17265.0,17133.7,17134.85,17236.747437871185,True,Enter the Long Call trade at - 17265.0,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,11:45:00,17164.1,17275.0,17151.15,17256.0,17164.45,17164.85,17243.164980892856,True,Enter the Long Call trade at - 17256.0,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,11:50:00,17154.95,17275.0,17147.45,17265.0,17152.35,17154.95,17250.44333746516,True,Enter the Long Call trade at - 17265.0,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,11:55:00,17160.6,17285.0,17160.5,17285.0,17160.45,17162.3,17261.96224277594,True,Enter the Long Call trade at - 17285.0,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,12:00:00,17181.8,17288.0,17174.1,17218.1,17181.8,17182.45,17247.341480122494,False,,True,Enter the short put trade at - 17218.1,Buy Put and Sell Call at ,17200.0
2022-10-10,12:05:00,17173.65,17296.25,17170.25,17238.55,17173.5,17173.65,17244.410984735776,False,,True,Enter the short put trade at - 17238.55,Buy Put and Sell Call at ,17200.0
2022-10-10,12:10:00,17194.95,17302.75,17184.4,17302.75,17193.95,17194.0,17263.857332060517,True,Enter the Long Call trade at - 17302.75,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,12:15:00,17197.25,17327.35,17197.25,17315.0,17197.5,17199.0,17280.904893243725,True,Enter the Long Call trade at - 17315.0,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,12:20:00,17212.1,17319.0,17184.5,17288.4,17212.1,17212.15,17283.403262670865,True,Enter the Long Call trade at - 17288.4,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,12:25:00,17190.0,17307.0,17182.0,17307.0,17188.0,17189.95,17291.268842847592,True,Enter the Long Call trade at - 17307.0,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,12:30:00,17207.0,17353.0,17204.15,17351.75,17207.1,17208.0,17311.429230388323,True,Enter the Long Call trade at - 17351.75,False,,Buy Call and Sell Put at ,17400.0
2022-10-10,12:35:00,17253.95,17365.0,17245.1,17300.0,17251.0,17253.75,17307.619486695854,False,,True,Enter the short put trade at - 17300.0,Buy Put and Sell Call at ,17300.0
2022-10-10,12:40:00,17259.0,17364.95,17250.2,17362.0,17259.0,17259.35,17325.746325192504,True,Enter the Long Call trade at - 17362.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-10,12:45:00,17260.55,17362.9,17245.1,17356.6,17259.9,17260.65,17336.030883737258,True,Enter the Long Call trade at - 17356.6,False,,Buy Call and Sell Put at ,17400.0
2022-10-10,12:50:00,17255.0,17372.4,17249.0,17372.4,17255.0,17257.2,17348.153922708076,True,Enter the Long Call trade at - 17372.4,False,,Buy Call and Sell Put at ,17400.0
2022-10-10,12:55:00,17274.95,17377.7,17258.1,17362.0,17274.8,17275.0,17352.76928186035,True,Enter the Long Call trade at - 17362.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-10,13:00:00,17262.0,17360.0,17225.8,17331.3,17260.6,17262.55,17345.612854516745,False,,True,Enter the short put trade at - 17331.3,Buy Put and Sell Call at ,17300.0
2022-10-10,13:05:00,17232.6,17350.5,17232.25,17350.45,17232.6,17234.7,17347.22523635303,True,Enter the Long Call trade at - 17350.45,False,,Buy Call and Sell Put at ,17400.0
2022-10-10,13:10:00,17282.55,17350.45,17216.35,17262.05,17282.55,17284.15,17318.833490801833,False,,True,Enter the short put trade at - 17262.05,Buy Put and Sell Call at ,17300.0
2022-10-10,13:15:00,17221.05,17326.0,17210.0,17215.75,17220.2,17221.05,17284.47232712039,False,,True,Enter the short put trade at - 17215.75,Buy Put and Sell Call at ,17200.0
2022-10-10,13:20:00,17217.5,17325.0,17200.3,17307.75,17215.15,17215.95,17292.231551425764,True,Enter the Long Call trade at - 17307.75,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,13:25:00,17204.95,17307.75,17185.0,17292.35,17204.95,17205.9,17292.271034283884,True,Enter the Long Call trade at - 17292.35,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,13:30:00,17190.0,17295.0,17176.15,17284.0,17189.1,17189.8,17289.514022854,False,,True,Enter the short put trade at - 17284.0,Buy Put and Sell Call at ,17300.0
2022-10-10,13:35:00,17178.0,17290.0,17167.4,17285.45,17178.0,17179.45,17288.159348568704,False,,True,Enter the short put trade at - 17285.45,Buy Put and Sell Call at ,17300.0
2022-10-10,13:40:00,17184.6,17308.0,17179.05,17303.15,17182.8,17184.65,17293.156232380683,True,Enter the Long Call trade at - 17303.15,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,13:45:00,17201.65,17303.15,17165.8,17278.2,17201.4,17201.65,17288.170821586093,False,,True,Enter the short put trade at - 17278.2,Buy Put and Sell Call at ,17300.0
2022-10-10,13:50:00,17175.0,17284.75,17167.0,17213.65,17174.3,17174.95,17263.33054772064,False,,True,Enter the short put trade at - 17213.65,Buy Put and Sell Call at ,17200.0
2022-10-10,13:55:00,17168.0,17275.75,17142.65,17190.0,17168.25,17169.2,17238.887031811515,False,,True,Enter the short put trade at - 17190.0,Buy Put and Sell Call at ,17200.0
2022-10-10,14:00:00,17145.0,17251.1,17125.0,17180.95,17142.2,17143.4,17219.574687873162,False,,True,Enter the short put trade at - 17180.95,Buy Put and Sell Call at ,17200.0
2022-10-10,14:05:00,17133.85,17242.0,17114.5,17234.7,17133.4,17134.6,17224.616458582317,True,Enter the Long Call trade at - 17234.7,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,14:10:00,17131.8,17248.0,17121.0,17247.15,17129.5,17131.8,17232.12763905508,True,Enter the Long Call trade at - 17247.15,False,,Buy Call and Sell Put at ,17200.0
2022-10-10,14:15:00,17134.95,17267.1,17128.5,17267.1,17135.6,17136.2,17243.785092703598,True,Enter the Long Call trade at - 17267.1,False,,Buy Call and Sell Put at ,17300.0
2022-10-10,14:20:00,17158.5,17267.1,17145.0,17267.1,17158.5,17161.05,17251.55672846916,True,Enter the Long Call trade at - 17267.1,False,,Buy Call and Sell Put at ,17300.0
