Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-13 09:15:00,2022-10-13,09:15:00,68.75,68.75,45.25,46.7,58.55,64.35,17300,46.7
2022-10-13 09:20:00,2022-10-13,09:20:00,46.45,47.1,41.2,43.9,46.35,46.45,17300,45.019999999999996
2022-10-13 09:25:00,2022-10-13,09:25:00,43.95,49.4,40.5,48.35,43.9,44.0,17300,46.59736842105263
2022-10-13 09:30:00,2022-10-13,09:30:00,48.05,50.55,44.1,44.1,47.95,48.05,17300,45.56
2022-10-13 09:35:00,2022-10-13,09:35:00,43.85,43.85,37.55,43.55,43.85,43.9,17300,44.78838862559242
2022-10-13 09:40:00,2022-10-13,09:40:00,43.3,44.45,40.15,42.5,43.25,43.35,17300,43.95218045112782
2022-10-13 09:45:00,2022-10-13,09:45:00,41.7,43.25,38.75,39.3,41.65,41.7,17300,42.30505099562895
2022-10-13 09:50:00,2022-10-13,09:50:00,39.4,40.55,36.85,38.0,39.2,39.3,17300,40.81176843774782
2022-10-13 09:55:00,2022-10-13,09:55:00,37.95,38.95,35.2,36.35,37.95,38.05,17300,39.28479213395233
2022-10-13 10:00:00,2022-10-13,10:00:00,36.1,38.8,35.6,38.1,36.05,36.1,17300,38.88289185695821
2022-10-13 10:05:00,2022-10-13,10:05:00,38.15,39.0,36.55,37.8,37.95,38.05,17300,38.51770598347221
2022-10-13 10:10:00,2022-10-13,10:10:00,37.65,39.0,36.05,39.0,37.65,37.75,17300,38.6797193488134
2022-10-13 10:15:00,2022-10-13,10:15:00,38.9,40.6,37.35,40.2,38.9,39.0,17300,39.18909686526523
2022-10-13 10:20:00,2022-10-13,10:20:00,40.3,42.4,39.9,41.75,40.2,40.3,17300,40.045665408253505
2022-10-13 10:25:00,2022-10-13,10:25:00,41.85,43.0,40.35,42.4,41.75,41.9,17300,40.83223987277576
2022-10-13 10:30:00,2022-10-13,10:30:00,42.4,44.55,42.4,43.1,42.5,42.55,17300,41.589312511974725
2022-10-13 10:35:00,2022-10-13,10:35:00,42.95,43.1,38.35,38.6,42.95,43.05,17300,40.59186263702921
2022-10-13 10:40:00,2022-10-13,10:40:00,38.3,40.0,37.35,39.6,38.35,38.45,17300,40.261017895404024
2022-10-13 10:45:00,2022-10-13,10:45:00,39.4,40.85,39.15,40.0,39.35,39.45,17300,40.173972664776024
2022-10-13 10:50:00,2022-10-13,10:50:00,40.05,41.85,39.75,41.5,40.0,40.05,17300,40.616114741311485
2022-10-13 10:55:00,2022-10-13,10:55:00,41.15,42.8,40.5,42.0,41.15,41.25,17300,41.0775023291883
2022-10-13 11:00:00,2022-10-13,11:00:00,41.7,42.9,37.6,39.7,41.7,41.75,17300,40.618273506895186
2022-10-13 11:05:00,2022-10-13,11:05:00,39.3,43.4,38.4,43.15,39.2,39.3,17300,41.462257540948634
2022-10-13 11:10:00,2022-10-13,11:10:00,43.3,46.35,43.05,45.05,43.2,43.3,17300,42.6582427393042
2022-10-13 11:15:00,2022-10-13,11:15:00,44.9,46.1,43.35,43.75,44.75,44.9,17300,43.022176238743846
2022-10-13 11:20:00,2022-10-13,11:20:00,43.65,46.05,42.6,43.45,43.55,43.65,17300,43.16478792431339
2022-10-13 11:25:00,2022-10-13,11:25:00,43.3,46.3,43.05,46.0,43.2,43.35,17300,44.10987525063973
2022-10-13 11:30:00,2022-10-13,11:30:00,45.75,51.65,45.75,51.2,45.75,45.8,17300,46.47327789917443
2022-10-13 11:35:00,2022-10-13,11:35:00,51.55,55.0,51.55,51.65,51.55,51.65,17300,48.19886543143745
2022-10-13 11:40:00,2022-10-13,11:40:00,51.3,63.1,51.3,62.85,51.25,51.35,17300,53.08260242344425
2022-10-13 11:45:00,2022-10-13,11:45:00,63.55,66.6,57.15,57.9,63.35,63.5,17300,54.68840719857919
2022-10-13 11:50:00,2022-10-13,11:50:00,58.05,65.55,56.0,62.0,58.05,58.2,17300,57.12561044805129
2022-10-13 11:55:00,2022-10-13,11:55:00,62.35,69.85,61.5,69.6,62.3,62.35,17300,61.28374672390853
2022-10-13 12:00:00,2022-10-13,12:00:00,69.4,71.55,66.15,66.3,69.4,69.55,17300,62.95583287175891
2022-10-13 12:05:00,2022-10-13,12:05:00,66.3,76.2,64.3,74.95,66.15,66.3,17300,66.95389132688518
2022-10-13 12:10:00,2022-10-13,12:10:00,74.7,79.8,72.15,78.2,74.7,74.85,17300,70.7025959342341
2022-10-13 12:15:00,2022-10-13,12:15:00,78.55,97.65,78.45,91.2,78.4,78.6,17300,77.53506604161265
2022-10-13 12:20:00,2022-10-13,12:20:00,91.55,94.3,75.45,77.4,91.55,91.7,17300,77.49004401858048
2022-10-13 12:25:00,2022-10-13,12:25:00,77.6,85.8,74.35,85.8,77.6,77.7,17300,80.26002972148713
2022-10-13 12:30:00,2022-10-13,12:30:00,85.55,111.8,84.05,110.85,85.45,85.55,17300,90.45668740315395
2022-10-13 12:35:00,2022-10-13,12:35:00,109.85,118.65,103.35,110.45,109.8,109.9,17300,97.12112533724704
2022-10-13 12:40:00,2022-10-13,12:40:00,110.5,113.75,104.95,109.5,110.55,110.8,17300,101.24741705735245
2022-10-13 12:45:00,2022-10-13,12:45:00,109.25,112.3,100.2,107.4,109.3,109.45,17300,103.29827809319058
2022-10-13 12:50:00,2022-10-13,12:50:00,107.45,115.6,103.15,115.6,107.25,107.45,17300,107.3988521353807
2022-10-13 12:55:00,2022-10-13,12:55:00,115.05,116.55,106.25,107.4,115.0,115.25,17300,107.39923475692503
2022-10-13 13:00:00,2022-10-13,13:00:00,107.5,107.7,89.15,92.45,107.6,107.8,17300,102.41615646505274
2022-10-13 13:05:00,2022-10-13,13:05:00,92.7,102.75,92.65,99.15,92.45,92.65,17300,101.3274376376058
2022-10-13 13:10:00,2022-10-13,13:10:00,99.15,102.75,85.3,87.65,99.3,99.45,17300,96.76829174231584
2022-10-13 13:15:00,2022-10-13,13:15:00,86.9,93.5,82.3,86.55,86.8,86.95,17300,93.36219448686441
2022-10-13 13:20:00,2022-10-13,13:20:00,86.5,88.9,78.2,80.05,86.25,86.45,17300,88.92479631761698
2022-10-13 13:25:00,2022-10-13,13:25:00,79.8,79.8,72.8,75.15,79.6,79.75,17300,84.33319754027723
