Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-13 09:15:00,2022-10-13,09:15:00,199.5,272.4,199.5,261.55,251.25,259.95,17300,261.55
2022-10-13 09:20:00,2022-10-13,09:20:00,265.85,283.95,254.0,260.6,265.6,265.85,17300,260.98
2022-10-13 09:25:00,2022-10-13,09:25:00,261.35,271.3,241.35,241.35,261.45,262.1,17300,251.68157894736842
2022-10-13 09:30:00,2022-10-13,09:30:00,242.15,255.7,234.1,255.7,242.55,242.8,17300,253.3507692307692
2022-10-13 09:35:00,2022-10-13,09:35:00,255.3,274.0,251.8,252.0,254.8,255.2,17300,252.83222748815163
2022-10-13 09:40:00,2022-10-13,09:40:00,252.45,258.8,241.65,250.2,251.9,252.4,17300,251.87037593984962
2022-10-13 09:45:00,2022-10-13,09:45:00,252.45,268.7,250.5,266.0,252.35,252.8,17300,256.8730451675571
2022-10-13 09:50:00,2022-10-13,09:50:00,265.35,273.65,257.25,269.9,265.05,265.4,17300,261.39167327517845
2022-10-13 09:55:00,2022-10-13,09:55:00,268.95,277.35,261.5,272.8,269.1,269.4,17300,265.2960095978301
2022-10-13 10:00:00,2022-10-13,10:00:00,274.25,277.2,263.0,266.45,274.65,275.0,17300,265.6874614390349
2022-10-13 10:05:00,2022-10-13,10:05:00,266.45,272.7,261.65,266.5,265.7,266.0,17300,265.9614755081411
2022-10-13 10:10:00,2022-10-13,10:10:00,266.5,275.0,260.05,260.05,267.0,267.6,17300,263.97567844579925
2022-10-13 10:15:00,2022-10-13,10:15:00,260.05,268.0,255.2,257.35,260.0,260.45,17300,261.7557122646238
2022-10-13 10:20:00,2022-10-13,10:20:00,256.95,257.35,246.35,249.05,256.85,257.2,17300,257.5059172237567
2022-10-13 10:25:00,2022-10-13,10:25:00,248.3,254.0,244.95,246.35,248.25,248.6,17300,253.77876661088584
2022-10-13 10:30:00,2022-10-13,10:30:00,247.05,247.05,238.6,244.45,246.0,246.2,17300,250.6644363632599
2022-10-13 10:35:00,2022-10-13,10:35:00,245.0,259.4,244.7,257.75,245.0,245.4,17300,253.02869053042167
2022-10-13 10:40:00,2022-10-13,10:40:00,258.7,262.0,252.15,254.5,258.8,259.2,17300,253.51945909366881
2022-10-13 10:45:00,2022-10-13,10:45:00,255.0,255.55,248.6,252.35,254.7,255.15,17300,253.12946347148804
2022-10-13 10:50:00,2022-10-13,10:50:00,252.35,252.35,243.7,247.0,251.85,252.15,17300,251.08569436104648
2022-10-13 10:55:00,2022-10-13,10:55:00,247.3,249.95,241.7,245.0,247.45,247.85,17300,249.05672279409757
2022-10-13 11:00:00,2022-10-13,11:00:00,244.95,259.0,240.95,251.6,245.25,245.7,17300,249.90459518696656
2022-10-13 11:05:00,2022-10-13,11:05:00,252.0,256.1,237.1,240.0,252.7,253.2,17300,246.60276924947723
2022-10-13 11:10:00,2022-10-13,11:10:00,239.5,239.8,228.0,232.65,239.15,239.55,17300,241.95156987022813
2022-10-13 11:15:00,2022-10-13,11:15:00,232.9,237.75,229.25,236.9,232.8,232.9,17300,240.26764655987222
2022-10-13 11:20:00,2022-10-13,11:20:00,236.9,239.9,229.5,238.4,236.75,237.0,17300,239.6450812699746
2022-10-13 11:25:00,2022-10-13,11:25:00,238.75,240.45,230.7,232.0,238.65,238.85,17300,237.09667599230661
2022-10-13 11:30:00,2022-10-13,11:30:00,232.0,232.0,217.3,219.5,232.3,232.6,17300,231.2310485011434
2022-10-13 11:35:00,2022-10-13,11:35:00,218.75,218.75,211.7,217.5,218.75,219.05,17300,226.65399652945396
2022-10-13 11:40:00,2022-10-13,11:40:00,217.85,217.85,200.2,200.8,217.2,217.55,17300,218.03595274238512
2022-10-13 11:45:00,2022-10-13,11:45:00,199.65,205.1,195.3,204.45,199.35,199.8,17300,213.50728608330536
2022-10-13 11:50:00,2022-10-13,11:50:00,204.55,207.0,190.7,197.85,204.5,204.85,17300,208.28817862525182
2022-10-13 11:55:00,2022-10-13,11:55:00,198.15,198.25,185.4,186.4,197.8,198.15,17300,200.9921078095152
2022-10-13 12:00:00,2022-10-13,12:00:00,186.2,191.25,182.0,191.15,186.2,186.35,17300,197.7114018267497
2022-10-13 12:05:00,2022-10-13,12:05:00,191.05,193.15,178.05,180.5,190.9,191.1,17300,191.97426394445446
2022-10-13 12:10:00,2022-10-13,12:10:00,180.65,184.65,174.6,177.15,180.7,181.05,17300,187.03284036725006
2022-10-13 12:15:00,2022-10-13,12:15:00,177.2,177.2,167.35,174.9,176.65,176.85,17300,182.9885590104082
2022-10-13 12:20:00,2022-10-13,12:20:00,173.8,185.9,171.8,184.15,173.8,174.1,17300,183.3757060857174
2022-10-13 12:25:00,2022-10-13,12:25:00,184.4,188.5,173.0,174.15,184.1,184.5,17300,180.30047030663562
2022-10-13 12:30:00,2022-10-13,12:30:00,174.15,176.25,152.85,153.65,173.7,174.1,17300,171.41697940102102
2022-10-13 12:35:00,2022-10-13,12:35:00,154.85,156.3,148.5,150.65,154.65,154.9,17300,164.49465251665436
2022-10-13 12:40:00,2022-10-13,12:40:00,150.35,153.9,145.15,148.9,150.45,150.6,17300,159.29643480216293
2022-10-13 12:45:00,2022-10-13,12:45:00,147.65,155.9,146.45,150.6,147.6,147.8,17300,156.39762312376433
2022-10-13 12:50:00,2022-10-13,12:50:00,150.75,154.7,137.5,138.05,150.8,151.1,17300,150.28174863992078
2022-10-13 12:55:00,2022-10-13,12:55:00,137.95,146.35,136.9,145.6,138.0,138.15,17300,148.72116574136143
2022-10-13 13:00:00,2022-10-13,13:00:00,145.4,162.0,144.7,158.4,145.45,145.6,17300,151.94744385318987
2022-10-13 13:05:00,2022-10-13,13:05:00,157.65,158.1,147.8,154.4,157.35,157.6,17300,152.76496257312047
2022-10-13 13:10:00,2022-10-13,13:10:00,153.95,168.15,149.55,166.15,153.9,154.1,17300,157.22664173115774
2022-10-13 13:15:00,2022-10-13,13:15:00,165.95,171.15,157.25,166.7,165.95,166.35,17300,160.3844278282005
2022-10-13 13:20:00,2022-10-13,13:20:00,168.0,175.7,163.95,172.7,167.75,168.0,17300,164.48961855857195
2022-10-13 13:25:00,2022-10-13,13:25:00,173.8,183.7,173.8,181.3,173.6,173.9,17300,170.0930790449067
2022-10-13 13:30:00,2022-10-13,13:30:00,182.3,190.45,176.5,189.35,182.25,182.55,17300,176.51205270107872
2022-10-13 13:35:00,2022-10-13,13:35:00,189.6,194.8,179.75,185.0,189.55,189.8,17300,179.34136846870058
2022-10-13 13:40:00,2022-10-13,13:40:00,184.75,187.9,168.3,172.45,184.5,184.85,17300,177.04424564508872
2022-10-13 13:45:00,2022-10-13,13:45:00,172.15,193.65,172.15,188.55,172.05,172.3,17300,180.87949709751794
2022-10-13 13:50:00,2022-10-13,13:50:00,187.75,193.65,180.5,193.0,187.55,187.85,17300,184.9196647322349
2022-10-13 13:55:00,2022-10-13,13:55:00,193.0,207.0,191.05,207.0,192.65,192.95,17300,192.2797764888322
2022-10-13 14:00:00,2022-10-13,14:00:00,207.25,222.8,207.25,213.95,207.15,207.45,17300,199.50318432633014
2022-10-13 14:05:00,2022-10-13,14:05:00,213.9,228.35,213.1,219.3,213.9,214.1,17300,206.10212288448932
2022-10-13 14:10:00,2022-10-13,14:10:00,220.0,227.5,209.55,216.35,219.55,220.05,17300,209.5180819230858
2022-10-13 14:15:00,2022-10-13,14:15:00,214.65,220.0,196.35,196.9,214.3,214.7,17300,205.31205461531428
2022-10-13 14:20:00,2022-10-13,14:20:00,197.0,208.95,196.3,200.0,196.8,197.0,17300,203.54136974352147
2022-10-13 14:25:00,2022-10-13,14:25:00,200.0,204.8,188.7,190.0,199.4,199.7,17300,199.02757982897796
2022-10-13 14:30:00,2022-10-13,14:30:00,189.3,189.95,168.5,178.3,189.3,189.5,17300,192.11838655261488
2022-10-13 14:35:00,2022-10-13,14:35:00,177.5,184.5,172.35,178.0,177.4,177.5,17300,187.41225770172642
2022-10-13 14:40:00,2022-10-13,14:40:00,177.65,198.35,176.65,190.6,177.55,177.75,17300,188.47483846782018
2022-10-13 14:45:00,2022-10-13,14:45:00,190.9,191.8,168.65,169.0,190.85,191.35,17300,181.9832256452031
2022-10-13 14:50:00,2022-10-13,14:50:00,169.35,171.5,154.6,165.4,169.05,169.3,17300,176.4554837634629
2022-10-13 14:55:00,2022-10-13,14:55:00,164.7,178.7,164.7,171.1,164.75,165.0,17300,174.67032250897398
2022-10-13 15:00:00,2022-10-13,15:00:00,170.4,178.75,162.65,175.0,170.5,170.8,17300,174.7802150059827
2022-10-13 15:05:00,2022-10-13,15:05:00,175.2,180.45,168.85,173.15,175.45,175.75,17300,174.23681000398832
2022-10-13 15:10:00,2022-10-13,15:10:00,172.6,173.0,146.05,150.45,172.9,173.25,17300,166.30787333599056
2022-10-13 15:15:00,2022-10-13,15:15:00,151.1,155.0,148.5,152.75,151.5,151.85,17300,161.78858222399307
2022-10-13 15:20:00,2022-10-13,15:20:00,153.05,155.7,150.05,154.45,153.05,153.2,17300,159.34238814932849
2022-10-13 15:25:00,2022-10-13,15:25:00,154.85,157.2,151.05,154.0,154.55,154.85,17300,157.56159209955223
2022-10-13 15:30:00,2022-10-13,15:30:00,153.5,153.5,153.5,153.5,154.35,154.7,17300,156.2077280663681
