Date,Time,open,high,low,close,BuyPrice,SellPrice,ema5,Long_Call_Entry,Long Call Entry Point,short_put_entry,Short Put Entry Point,Call Or Put Status,round off values
2022-10-25,09:15:00,17772.1,17869.75,17725.15,17828.55,17772.1,17798.95,17828.55,False,,False,,,17800.0
2022-10-25,09:20:00,17739.05,17828.0,17714.05,17827.0,17735.75,17738.05,17827.62,False,,True,Enter the short put trade at - 17827.0,Buy Put and Sell Call at ,17800.0
2022-10-25,09:25:00,17744.05,17827.5,17727.15,17767.0,17742.95,17744.5,17798.905263157892,False,,True,Enter the short put trade at - 17767.0,Buy Put and Sell Call at ,17800.0
2022-10-25,09:30:00,17736.3,17829.85,17727.0,17828.15,17735.0,17736.25,17811.053076923075,True,Enter the Long Call trade at - 17828.15,False,,Buy Call and Sell Put at ,17800.0
2022-10-25,09:35:00,17779.7,17839.9,17746.3,17835.0,17779.35,17779.7,17820.24597156398,True,Enter the Long Call trade at - 17835.0,False,,Buy Call and Sell Put at ,17800.0
2022-10-25,09:40:00,17753.1,17840.95,17742.25,17830.0,17751.0,17753.55,17823.810225563913,True,Enter the Long Call trade at - 17830.0,False,,Buy Call and Sell Put at ,17800.0
2022-10-25,09:45:00,17750.85,17833.1,17740.65,17828.9,17749.25,17750.9,17825.612287518215,True,Enter the Long Call trade at - 17828.9,False,,Buy Call and Sell Put at ,17800.0
2022-10-25,09:50:00,17742.75,17833.0,17737.45,17830.0,17743.75,17745.7,17827.134242664553,True,Enter the Long Call trade at - 17830.0,False,,Buy Call and Sell Put at ,17800.0
2022-10-25,09:55:00,17743.4,17840.0,17742.0,17837.25,17743.5,17744.45,17830.596215638205,True,Enter the Long Call trade at - 17837.25,False,,Buy Call and Sell Put at ,17800.0
2022-10-25,10:00:00,17757.4,17854.25,17755.0,17852.95,17756.55,17757.4,17838.178973718226,True,Enter the Long Call trade at - 17852.95,False,,Buy Call and Sell Put at ,17900.0
2022-10-25,10:05:00,17768.55,17852.95,17759.1,17844.5,17768.55,17769.45,17840.310626559833,True,Enter the Long Call trade at - 17844.5,False,,Buy Call and Sell Put at ,17800.0
2022-10-25,10:10:00,17763.15,17846.5,17754.55,17842.4,17762.5,17763.25,17841.012493908165,True,Enter the Long Call trade at - 17842.4,False,,Buy Call and Sell Put at ,17800.0
2022-10-25,10:15:00,17758.55,17842.4,17716.5,17809.2,17756.5,17758.65,17830.35356121279,False,,True,Enter the short put trade at - 17809.2,Buy Put and Sell Call at ,17800.0
2022-10-25,10:20:00,17717.6,17815.4,17710.8,17812.5,17717.6,17718.4,17824.381918354546,False,,True,Enter the short put trade at - 17812.5,Buy Put and Sell Call at ,17800.0
2022-10-25,10:25:00,17722.0,17812.5,17705.3,17806.0,17721.25,17721.35,17818.240587535507,False,,True,Enter the short put trade at - 17806.0,Buy Put and Sell Call at ,17800.0
2022-10-25,10:30:00,17713.15,17812.8,17710.0,17809.65,17712.95,17714.8,17815.372692161698,False,,True,Enter the short put trade at - 17809.65,Buy Put and Sell Call at ,17800.0
2022-10-25,10:35:00,17716.0,17809.65,17709.3,17800.0,17715.6,17718.25,17810.24325527183,False,,True,Enter the short put trade at - 17800.0,Buy Put and Sell Call at ,17800.0
2022-10-25,10:40:00,17708.75,17803.4,17695.0,17790.95,17707.0,17708.9,17803.80781570871,False,,True,Enter the short put trade at - 17790.95,Buy Put and Sell Call at ,17800.0
2022-10-25,10:45:00,17703.3,17797.9,17694.2,17797.75,17703.3,17704.05,17801.78763251533,False,,True,Enter the short put trade at - 17797.75,Buy Put and Sell Call at ,17800.0
2022-10-25,10:50:00,17710.1,17801.0,17701.5,17797.8,17707.95,17710.1,17800.458021824845,False,,True,Enter the short put trade at - 17797.8,Buy Put and Sell Call at ,17800.0
