Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-27 09:15:00,2022-10-27,09:15:00,95.95,119.0,78.25,107.2,83.5,85.2,17800,107.2
2022-10-27 09:20:00,2022-10-27,09:20:00,109.1,125.0,104.25,104.55,108.95,109.1,17800,105.61
2022-10-27 09:25:00,2022-10-27,09:25:00,105.45,114.75,103.7,108.55,105.45,105.6,17800,107.00263157894736
2022-10-27 09:30:00,2022-10-27,09:30:00,109.2,113.7,101.4,101.6,109.05,109.25,17800,104.75846153846153
2022-10-27 09:35:00,2022-10-27,09:35:00,101.3,101.3,93.05,97.5,101.05,101.35,17800,101.97203791469194
2022-10-27 09:40:00,2022-10-27,09:40:00,96.85,102.1,93.6,97.65,96.7,96.85,17800,100.3927067669173
2022-10-27 09:45:00,2022-10-27,09:45:00,97.5,103.3,96.0,101.65,97.35,97.6,17800,100.83785818358427
2022-10-27 09:50:00,2022-10-27,09:50:00,101.5,104.6,98.55,101.0,101.3,101.5,17800,100.89409992069785
2022-10-27 09:55:00,2022-10-27,09:55:00,101.0,101.85,92.8,94.15,100.85,101.0,17800,98.58602837619321
2022-10-27 10:00:00,2022-10-27,10:00:00,94.0,94.75,83.1,85.7,93.85,94.05,17800,94.21488323998277
2022-10-27 10:05:00,2022-10-27,10:05:00,85.5,90.6,83.6,88.8,85.5,85.55,17800,92.38881090126158
2022-10-27 10:10:00,2022-10-27,10:10:00,88.8,92.75,87.85,92.1,88.75,88.85,17800,92.29179284908362
2022-10-27 10:15:00,2022-10-27,10:15:00,91.35,117.55,90.9,117.55,91.2,91.35,17800,100.75467949999086
2022-10-27 10:20:00,2022-10-27,10:20:00,118.1,120.95,111.4,114.25,117.7,118.1,17800,105.26858198269832
2022-10-27 10:25:00,2022-10-27,10:25:00,114.95,129.0,112.7,120.65,114.7,114.95,17800,110.40745675562385
2022-10-27 10:30:00,2022-10-27,10:30:00,120.25,124.65,113.85,118.3,120.15,120.3,17800,113.04231591567336
2022-10-27 10:35:00,2022-10-27,10:35:00,119.3,125.85,115.25,125.85,119.15,119.3,17800,117.31588143854142
2022-10-27 10:40:00,2022-10-27,10:40:00,125.7,137.0,120.2,130.0,125.7,125.95,17800,121.54678375459014
2022-10-27 10:45:00,2022-10-27,10:45:00,130.05,135.2,123.5,123.5,129.8,130.05,17800,122.19814966298846
2022-10-27 10:50:00,2022-10-27,10:50:00,123.7,129.75,120.95,124.4,123.65,123.8,17800,122.93232056155605
