Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-06 09:15:00,2022-10-06,09:15:00,132.65,134.3,90.0,123.5,95.65,110.0,17100,123.5
2022-10-06 09:20:00,2022-10-06,09:20:00,123.85,144.0,120.55,134.3,123.7,123.9,17100,129.98000000000002
2022-10-06 09:25:00,2022-10-06,09:25:00,136.4,139.45,109.7,110.1,136.15,136.5,17100,120.56315789473683
2022-10-06 09:30:00,2022-10-06,09:30:00,107.55,115.95,96.3,98.4,107.3,107.5,17100,111.35692307692308
2022-10-06 09:35:00,2022-10-06,09:35:00,97.85,103.55,84.5,85.2,97.8,98.05,17100,101.31563981042655
2022-10-06 09:40:00,2022-10-06,09:40:00,84.2,94.0,81.1,86.2,84.2,84.4,17100,95.79218045112782
2022-10-06 09:45:00,2022-10-06,09:45:00,86.45,99.5,82.85,95.45,86.45,86.65,17100,95.67102962603207
2022-10-06 09:50:00,2022-10-06,09:50:00,95.85,99.0,88.0,89.95,95.85,96.05,17100,93.68659000793022
2022-10-06 09:55:00,2022-10-06,09:55:00,89.45,89.7,83.45,83.45,89.15,89.3,17100,90.1832637838402
2022-10-06 10:00:00,2022-10-06,10:00:00,83.35,87.55,73.1,76.4,83.15,83.35,17100,85.50776217147784
2022-10-06 10:05:00,2022-10-06,10:05:00,75.65,79.75,74.1,76.8,75.6,75.75,17100,82.57122542104754
2022-10-06 10:10:00,2022-10-06,10:10:00,76.95,82.4,71.85,79.55,76.8,77.0,17100,81.5563281153704
2022-10-06 10:15:00,2022-10-06,10:15:00,79.0,80.95,73.6,77.9,79.0,79.05,17100,80.33125738038031
2022-10-06 10:20:00,2022-10-06,10:20:00,78.2,89.15,77.3,86.4,78.05,78.2,17100,82.36112487241915
2022-10-06 10:25:00,2022-10-06,10:25:00,86.6,86.6,75.0,75.0,86.35,86.45,17100,79.9018003247943
2022-10-06 10:30:00,2022-10-06,10:30:00,74.25,78.35,73.5,76.75,74.15,74.25,17100,78.84959830330412
2022-10-06 10:35:00,2022-10-06,10:35:00,76.65,79.95,69.7,75.8,76.6,76.8,17100,77.83203274798674
2022-10-06 10:40:00,2022-10-06,10:40:00,75.95,76.8,71.35,74.75,76.0,76.2,17100,76.80399288629567
2022-10-06 10:45:00,2022-10-06,10:45:00,75.0,77.6,72.45,75.6,75.0,75.05,17100,76.4024808049119
2022-10-06 10:50:00,2022-10-06,10:50:00,75.45,75.9,71.75,74.95,75.25,75.45,17100,75.91817489193978
2022-10-06 10:55:00,2022-10-06,10:55:00,74.45,77.3,72.1,72.55,74.25,74.4,17100,74.79522479244088
2022-10-06 11:00:00,2022-10-06,11:00:00,72.4,72.4,64.15,70.1,72.15,72.3,17100,73.22994065015953
2022-10-06 11:05:00,2022-10-06,11:05:00,69.85,73.7,67.95,70.25,69.85,70.0,17100,72.2365385832257
2022-10-06 11:10:00,2022-10-06,11:10:00,70.5,78.0,68.25,77.5,70.3,70.45,17100,73.99112995047845
2022-10-06 11:15:00,2022-10-06,11:15:00,77.6,97.0,77.6,97.0,77.6,77.7,17100,81.66105704575386
2022-10-06 11:20:00,2022-10-06,11:20:00,97.75,109.5,96.2,109.1,97.5,97.75,17100,90.80761284588522
2022-10-06 11:25:00,2022-10-06,11:25:00,109.45,109.45,98.05,100.75,109.45,109.7,17100,94.12180023008933
2022-10-06 11:30:00,2022-10-06,11:30:00,101.25,116.25,100.2,111.75,101.3,101.45,17100,99.99793577042163
2022-10-06 11:35:00,2022-10-06,11:35:00,111.55,115.95,103.6,112.2,111.35,111.55,17100,104.06532233132572
2022-10-06 11:40:00,2022-10-06,11:40:00,112.85,114.95,107.6,114.05,112.7,112.85,17100,107.3935655779887
2022-10-06 11:45:00,2022-10-06,11:45:00,113.75,115.2,98.6,100.95,113.5,113.75,17100,105.24570291778717
2022-10-06 11:50:00,2022-10-06,11:50:00,100.5,101.55,94.5,98.55,100.35,100.5,17100,103.01379677203471
2022-10-06 11:55:00,2022-10-06,11:55:00,98.7,104.75,98.05,102.65,98.5,98.7,17100,102.89253099397497
2022-10-06 12:00:00,2022-10-06,12:00:00,102.6,104.15,93.15,99.4,102.6,102.75,17100,101.7283527967142
2022-10-06 12:05:00,2022-10-06,12:05:00,99.25,99.85,93.8,95.65,99.2,99.35,17100,99.70223380634899
2022-10-06 12:10:00,2022-10-06,12:10:00,95.45,95.8,87.75,90.4,95.35,95.45,17100,96.60148778458402
2022-10-06 12:15:00,2022-10-06,12:15:00,89.5,89.85,81.95,86.1,89.45,89.55,17100,93.10099078794201
2022-10-06 12:20:00,2022-10-06,12:20:00,85.85,87.45,79.6,85.7,85.85,86.0,17100,90.63399335663134
2022-10-06 12:25:00,2022-10-06,12:25:00,86.0,88.15,80.9,87.65,85.8,85.95,17100,89.63932876948809
2022-10-06 12:30:00,2022-10-06,12:30:00,88.2,88.2,75.6,81.85,88.1,88.2,17100,87.04288561150898
2022-10-06 12:35:00,2022-10-06,12:35:00,81.45,96.25,79.6,88.0,81.35,81.45,17100,87.36192376024138
2022-10-06 12:40:00,2022-10-06,12:40:00,87.8,87.8,72.15,80.1,87.65,87.85,17100,84.94128240953101
2022-10-06 12:45:00,2022-10-06,12:45:00,80.25,95.5,78.8,94.3,80.25,80.4,17100,88.06085502328054
2022-10-06 12:50:00,2022-10-06,12:50:00,94.6,101.8,92.5,94.0,94.5,94.65,17100,90.04057005088647
2022-10-06 12:55:00,2022-10-06,12:55:00,94.1,99.0,90.6,91.75,94.1,94.25,17100,90.61038004071047
2022-10-06 13:00:00,2022-10-06,13:00:00,91.6,97.2,85.35,89.6,91.45,91.65,17100,90.27358669113295
2022-10-06 13:05:00,2022-10-06,13:05:00,88.8,92.9,81.75,82.85,88.75,88.85,17100,87.79905778099068
2022-10-06 13:10:00,2022-10-06,13:10:00,83.05,92.0,83.05,89.15,83.15,83.35,17100,88.24937185558284
2022-10-06 13:15:00,2022-10-06,13:15:00,87.75,95.0,87.1,94.65,87.75,87.9,17100,90.38291457540772
2022-10-06 13:20:00,2022-10-06,13:20:00,95.2,98.9,87.4,89.0,95.05,95.25,17100,89.92194304954886
2022-10-06 13:25:00,2022-10-06,13:25:00,88.35,93.45,85.0,87.45,88.35,88.4,17100,89.09796203217107
2022-10-06 13:30:00,2022-10-06,13:30:00,86.5,86.5,77.15,79.15,86.4,86.55,17100,85.78197468580268
2022-10-06 13:35:00,2022-10-06,13:35:00,79.3,81.5,76.25,77.1,79.15,79.4,17100,82.88798312252364
2022-10-06 13:40:00,2022-10-06,13:40:00,76.15,81.65,76.15,80.5,76.15,76.3,17100,82.0919887481025
2022-10-06 13:45:00,2022-10-06,13:45:00,80.35,81.25,70.5,70.5,80.35,80.5,17100,78.22799249793698
2022-10-06 13:50:00,2022-10-06,13:50:00,69.45,72.85,67.85,68.1,69.3,69.45,17100,74.85199499815982
2022-10-06 13:55:00,2022-10-06,13:55:00,68.35,70.3,65.25,67.05,68.3,68.45,17100,72.2513299985345
2022-10-06 14:00:00,2022-10-06,14:00:00,66.7,71.7,58.55,71.7,66.7,66.8,17100,72.06755333234508
2022-10-06 14:05:00,2022-10-06,14:05:00,71.7,72.2,63.0,65.25,71.6,71.7,17100,69.79503555480402
2022-10-06 14:10:00,2022-10-06,14:10:00,64.55,65.8,60.75,62.3,64.5,64.6,17100,67.2966903698014
2022-10-06 14:15:00,2022-10-06,14:15:00,61.95,67.1,59.15,63.6,61.95,62.05,17100,66.06446024651193
2022-10-06 14:20:00,2022-10-06,14:20:00,63.55,65.7,61.2,62.5,63.6,63.7,17100,64.8763068309936
2022-10-06 14:25:00,2022-10-06,14:25:00,62.7,63.3,59.1,61.3,62.55,62.65,17100,63.684204553986135
2022-10-06 14:30:00,2022-10-06,14:30:00,61.25,62.05,53.35,54.2,61.1,61.25,17100,60.52280303597378
2022-10-06 14:35:00,2022-10-06,14:35:00,54.55,55.3,50.8,52.75,54.45,54.5,17100,57.93186869063991
2022-10-06 14:40:00,2022-10-06,14:40:00,52.9,55.3,48.85,49.5,52.9,53.0,17100,55.12124579375323
2022-10-06 14:45:00,2022-10-06,14:45:00,49.65,52.25,46.35,46.5,49.65,49.7,17100,52.24749719583091
2022-10-06 14:50:00,2022-10-06,14:50:00,46.6,47.8,42.65,45.45,46.5,46.6,17100,49.98166479721821
2022-10-06 14:55:00,2022-10-06,14:55:00,45.5,47.65,45.0,47.65,45.35,45.4,17100,49.20444319814492
2022-10-06 15:00:00,2022-10-06,15:00:00,47.7,47.7,41.65,46.55,47.65,47.75,17100,48.319628798762864
2022-10-06 15:05:00,2022-10-06,15:05:00,46.7,48.45,45.1,48.35,46.75,46.85,17100,48.32975253250858
2022-10-06 15:10:00,2022-10-06,15:10:00,48.7,49.35,47.1,48.1,48.7,48.75,17100,48.253168355005705
2022-10-06 15:15:00,2022-10-06,15:15:00,48.4,48.6,46.45,47.8,48.4,48.45,17100,48.10211223667045
2022-10-06 15:20:00,2022-10-06,15:20:00,47.95,48.35,45.65,46.2,47.95,48.0,17100,47.4680748244469
2022-10-06 15:25:00,2022-10-06,15:25:00,46.35,46.65,45.3,46.0,46.35,46.4,17100,46.97871654963124
2022-10-06 15:30:00,2022-10-06,15:30:00,45.6,45.6,45.6,45.6,45.5,46.5,17100,46.51914436642081
