Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-06 09:15:00,2022-10-06,09:15:00,171.0,230.3,160.0,169.75,166.7,184.6,17100,169.75
2022-10-06 09:20:00,2022-10-06,09:20:00,167.0,173.6,148.4,161.2,166.95,167.3,17100,164.62
2022-10-06 09:25:00,2022-10-06,09:25:00,158.8,186.7,153.7,186.6,158.6,158.85,17100,175.03157894736842
2022-10-06 09:30:00,2022-10-06,09:30:00,187.8,202.3,176.25,198.5,187.8,188.05,17100,184.77999999999997
2022-10-06 09:35:00,2022-10-06,09:35:00,199.5,217.7,192.0,217.5,199.6,200.0,17100,197.34075829383886
2022-10-06 09:40:00,2022-10-06,09:40:00,218.9,223.15,195.3,213.0,218.45,218.8,17100,203.06285714285715
2022-10-06 09:45:00,2022-10-06,09:45:00,212.5,220.0,187.85,195.6,212.25,212.7,17100,200.42059252064112
2022-10-06 09:50:00,2022-10-06,09:50:00,194.1,205.3,189.6,204.35,194.25,194.6,17100,201.78357652656626
2022-10-06 09:55:00,2022-10-06,09:55:00,204.75,218.6,204.75,217.2,204.85,205.15,17100,207.05962651922175
2022-10-06 10:00:00,2022-10-06,10:00:00,218.05,232.85,209.4,228.5,218.0,218.3,17100,214.33254114605774
2022-10-06 10:05:00,2022-10-06,10:05:00,229.2,232.4,220.0,226.95,229.05,229.2,17100,218.58755304142227
2022-10-06 10:10:00,2022-10-06,10:10:00,226.45,237.2,212.35,217.1,226.35,226.55,17100,218.08785064805772
2022-10-06 10:15:00,2022-10-06,10:15:00,218.15,230.5,215.35,221.25,217.55,217.9,17100,219.1473443555419
2022-10-06 10:20:00,2022-10-06,10:20:00,221.1,222.25,195.25,203.05,221.25,221.6,17100,213.76311930868746
2022-10-06 10:25:00,2022-10-06,10:25:00,202.25,222.6,201.8,222.6,202.3,202.6,17100,216.7154884078731
2022-10-06 10:30:00,2022-10-06,10:30:00,223.2,227.25,216.0,220.6,223.3,223.6,17100,218.01229992146563
2022-10-06 10:35:00,2022-10-06,10:35:00,220.1,232.0,211.0,221.05,219.85,220.25,17100,219.02589537236565
2022-10-06 10:40:00,2022-10-06,10:40:00,219.8,229.7,216.5,222.3,219.4,219.75,17100,220.11800254441113
