Date,Time,open,high,low,close,BuyPrice,SellPrice,ema5,Long_Call_Entry,Long Call Entry Point,short_put_entry,Short Put Entry Point,Call Or Put Status,round off values
2022-10-21,09:15:00,17588.0,17705.0,17579.45,17701.25,17589.95,17599.95,17701.25,False,,False,,,17700.0
2022-10-21,09:20:00,17612.5,17721.0,17606.2,17715.1,17612.55,17614.55,17709.56,True,Enter the Long Call trade at - 17715.1,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,09:25:00,17626.05,17725.95,17618.15,17717.5,17626.0,17626.45,17713.321052631578,True,Enter the Long Call trade at - 17717.5,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,09:30:00,17628.45,17723.5,17620.25,17657.0,17628.35,17628.5,17689.92615384615,False,,True,Enter the short put trade at - 17657.0,Buy Put and Sell Call at ,17700.0
2022-10-21,09:35:00,17621.5,17718.5,17615.8,17651.05,17621.4,17621.8,17675.00213270142,False,,True,Enter the short put trade at - 17651.05,Buy Put and Sell Call at ,17700.0
2022-10-21,09:40:00,17615.1,17719.45,17614.05,17714.55,17615.1,17616.4,17689.453458646614,True,Enter the Long Call trade at - 17714.55,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,09:45:00,17623.2,17715.0,17607.1,17698.3,17623.2,17623.75,17692.585624089363,True,Enter the Long Call trade at - 17698.3,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,09:50:00,17610.0,17707.15,17608.0,17700.0,17609.6,17611.0,17695.157430610627,True,Enter the Long Call trade at - 17700.0,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,09:55:00,17611.3,17715.0,17608.2,17708.75,17611.35,17612.4,17699.809292681657,True,Enter the Long Call trade at - 17708.75,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,10:00:00,17617.15,17716.05,17613.35,17712.85,17617.0,17618.0,17704.232907367514,True,Enter the Long Call trade at - 17712.85,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,10:05:00,17626.85,17717.0,17615.75,17715.95,17625.45,17626.85,17708.184286889133,True,Enter the Long Call trade at - 17715.95,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,10:10:00,17624.6,17720.1,17617.95,17720.05,17623.95,17625.35,17712.170245759422,True,Enter the Long Call trade at - 17720.05,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,10:15:00,17632.15,17721.35,17616.0,17707.0,17630.05,17631.8,17710.437929464846,False,,True,Enter the short put trade at - 17707.0,Buy Put and Sell Call at ,17700.0
2022-10-21,10:20:00,17652.0,17711.9,17610.8,17709.95,17651.5,17652.9,17710.274727262815,False,,True,Enter the short put trade at - 17709.95,Buy Put and Sell Call at ,17700.0
2022-10-21,10:25:00,17615.55,17710.0,17608.2,17656.5,17615.35,17615.9,17692.30879011443,False,,True,Enter the short put trade at - 17656.5,Buy Put and Sell Call at ,17700.0
2022-10-21,10:30:00,17621.0,17713.2,17613.6,17705.0,17620.65,17621.0,17696.545643760175,True,Enter the Long Call trade at - 17705.0,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,10:35:00,17619.9,17708.05,17613.0,17654.6,17618.85,17620.0,17682.549557049435,False,,True,Enter the short put trade at - 17654.6,Buy Put and Sell Call at ,17700.0
2022-10-21,10:40:00,17617.7,17713.25,17615.4,17713.0,17617.45,17618.15,17692.7065773406,True,Enter the Long Call trade at - 17713.0,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,10:45:00,17624.85,17715.6,17620.25,17710.0,17623.15,17625.0,17698.473653047822,True,Enter the Long Call trade at - 17710.0,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,10:50:00,17622.2,17713.0,17617.25,17711.05,17620.6,17622.0,17702.667029767108,True,Enter the Long Call trade at - 17711.05,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,10:55:00,17711.05,17713.1,17615.05,17650.15,17711.0,17712.6,17685.157842835193,False,,True,Enter the short put trade at - 17650.15,Buy Put and Sell Call at ,17700.0
2022-10-21,11:00:00,17615.6,17709.0,17614.05,17705.0,17615.05,17615.4,17691.772779357238,True,Enter the Long Call trade at - 17705.0,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,11:05:00,17614.0,17713.95,17611.1,17710.0,17613.1,17613.35,17697.84906099728,True,Enter the Long Call trade at - 17710.0,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,11:10:00,17623.2,17713.35,17616.95,17709.3,17621.5,17623.1,17701.6662674191,True,Enter the Long Call trade at - 17709.3,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,11:15:00,17619.9,17714.0,17619.15,17709.65,17618.8,17619.9,17704.32761700784,True,Enter the Long Call trade at - 17709.65,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,11:20:00,17620.55,17710.75,17617.15,17654.8,17620.05,17620.5,17687.817975460603,False,,True,Enter the short put trade at - 17654.8,Buy Put and Sell Call at ,17700.0
2022-10-21,11:25:00,17618.5,17728.85,17618.5,17668.25,17618.55,17619.0,17681.29520216676,False,,True,Enter the short put trade at - 17668.25,Buy Put and Sell Call at ,17700.0
2022-10-21,11:30:00,17638.5,17744.1,17638.5,17689.45,17637.15,17638.5,17684.013500007582,True,Enter the Long Call trade at - 17689.45,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,11:35:00,17654.4,17746.65,17650.0,17657.8,17654.0,17654.6,17675.275598318243,False,,True,Enter the short put trade at - 17657.8,Buy Put and Sell Call at ,17700.0
2022-10-21,11:40:00,17657.05,17750.0,17656.4,17697.25,17657.05,17657.8,17682.60043707856,True,Enter the Long Call trade at - 17697.25,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,11:45:00,17664.15,17750.0,17639.15,17730.0,17662.15,17664.25,17698.400346317725,True,Enter the Long Call trade at - 17730.0,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,11:50:00,17642.4,17730.0,17632.4,17724.0,17640.05,17642.45,17706.933583990325,True,Enter the Long Call trade at - 17724.0,False,,Buy Call and Sell Put at ,17700.0
2022-10-21,11:55:00,17632.4,17728.0,17629.5,17667.05,17632.35,17634.7,17693.639035450637,False,,True,Enter the short put trade at - 17667.05,Buy Put and Sell Call at ,17700.0
