Datetime,Date,Time,open,high,low,close
2022-10-21 09:15:00,2022-10-21,09:15:00,71.5,83.5,71.5,83.5
2022-10-21 09:15:06,2022-10-21,09:15:06,75.85,76.5,75.85,75.9
2022-10-21 09:15:12,2022-10-21,09:15:12,76.15,77.15,76.15,77.05
2022-10-21 09:15:18,2022-10-21,09:15:18,78.35,80.7,78.35,80.4
2022-10-21 09:15:24,2022-10-21,09:15:24,81.0,81.0,79.85,79.85
2022-10-21 09:15:30,2022-10-21,09:15:30,78.5,78.5,77.35,77.5
2022-10-21 09:15:36,2022-10-21,09:15:36,78.0,78.0,76.15,76.45
2022-10-21 09:15:42,2022-10-21,09:15:42,76.6,76.6,75.0,75.0
2022-10-21 09:15:48,2022-10-21,09:15:48,75.4,76.35,75.1,76.35
2022-10-21 09:15:54,2022-10-21,09:15:54,76.55,76.85,75.75,76.85
2022-10-21 09:16:00,2022-10-21,09:16:00,77.6,78.85,77.6,78.85
2022-10-21 09:16:06,2022-10-21,09:16:06,79.8,81.55,79.8,81.55
2022-10-21 09:16:12,2022-10-21,09:16:12,81.65,81.65,80.55,80.75
2022-10-21 09:16:18,2022-10-21,09:16:18,80.25,80.25,79.55,79.9
2022-10-21 09:16:24,2022-10-21,09:16:24,80.7,80.75,80.1,80.6
2022-10-21 09:16:30,2022-10-21,09:16:30,79.85,79.85,78.65,79.0
2022-10-21 09:16:36,2022-10-21,09:16:36,78.75,78.85,77.95,77.95
2022-10-21 09:16:42,2022-10-21,09:16:42,78.0,79.1,77.95,77.95
2022-10-21 09:16:48,2022-10-21,09:16:48,79.0,79.5,78.25,78.45
2022-10-21 09:16:54,2022-10-21,09:16:54,79.05,79.4,78.65,78.65
2022-10-21 09:17:00,2022-10-21,09:17:00,77.75,78.35,77.75,77.95
2022-10-21 09:17:06,2022-10-21,09:17:06,78.35,78.75,78.35,78.45
2022-10-21 09:17:12,2022-10-21,09:17:12,78.4,78.4,77.25,77.25
2022-10-21 09:17:18,2022-10-21,09:17:18,77.45,77.45,76.95,77.25
2022-10-21 09:17:24,2022-10-21,09:17:24,77.4,77.4,76.0,76.7
2022-10-21 09:17:30,2022-10-21,09:17:30,76.5,76.5,76.05,76.1
2022-10-21 09:17:36,2022-10-21,09:17:36,75.95,76.8,75.95,76.8
2022-10-21 09:17:42,2022-10-21,09:17:42,76.95,76.95,75.75,75.75
2022-10-21 09:17:48,2022-10-21,09:17:48,75.85,76.0,75.35,75.45
2022-10-21 09:17:54,2022-10-21,09:17:54,75.1,75.4,74.3,75.4
2022-10-21 09:18:00,2022-10-21,09:18:00,75.4,75.4,74.0,74.0
2022-10-21 09:18:06,2022-10-21,09:18:06,73.45,73.8,73.15,73.4
2022-10-21 09:18:12,2022-10-21,09:18:12,73.15,74.4,72.75,74.4
2022-10-21 09:18:18,2022-10-21,09:18:18,74.9,75.35,74.85,74.85
2022-10-21 09:18:24,2022-10-21,09:18:24,75.05,75.65,75.05,75.65
2022-10-21 09:18:30,2022-10-21,09:18:30,75.8,75.8,75.7,75.7
2022-10-21 09:18:36,2022-10-21,09:18:36,75.85,75.85,75.35,75.35
2022-10-21 09:18:42,2022-10-21,09:18:42,74.9,74.9,73.6,73.95
2022-10-21 09:18:48,2022-10-21,09:18:48,74.45,74.45,73.95,73.95
2022-10-21 09:18:54,2022-10-21,09:18:54,73.7,74.75,73.7,74.75
2022-10-21 09:19:00,2022-10-21,09:19:00,74.85,74.85,74.4,74.4
2022-10-21 09:19:06,2022-10-21,09:19:06,75.2,75.2,74.6,74.6
2022-10-21 09:19:12,2022-10-21,09:19:12,74.8,75.95,74.8,75.85
2022-10-21 09:19:18,2022-10-21,09:19:18,76.55,76.55,76.05,76.25
2022-10-21 09:19:24,2022-10-21,09:19:24,76.25,76.9,76.25,76.4
2022-10-21 09:19:30,2022-10-21,09:19:30,77.4,77.6,77.4,77.45
2022-10-21 09:19:36,2022-10-21,09:19:36,78.3,78.85,78.3,78.3
2022-10-21 09:19:42,2022-10-21,09:19:42,78.9,78.9,77.95,77.95
2022-10-21 09:19:48,2022-10-21,09:19:48,77.8,77.8,77.05,77.35
2022-10-21 09:19:54,2022-10-21,09:19:54,77.5,78.65,77.5,78.65
2022-10-21 09:20:00,2022-10-21,09:20:00,79.65,79.65,79.0,79.0
2022-10-21 09:20:06,2022-10-21,09:20:06,79.0,79.15,79.0,79.15
2022-10-21 09:20:12,2022-10-21,09:20:12,79.15,79.75,79.05,79.65
2022-10-21 09:20:18,2022-10-21,09:20:18,79.1,79.1,78.45,78.75
2022-10-21 09:20:24,2022-10-21,09:20:24,78.8,78.8,78.6,78.8
2022-10-21 09:20:30,2022-10-21,09:20:30,78.55,78.55,77.75,77.95
2022-10-21 09:20:36,2022-10-21,09:20:36,77.45,78.4,77.45,77.85
2022-10-21 09:20:42,2022-10-21,09:20:42,78.0,78.35,77.7,78.2
2022-10-21 09:20:48,2022-10-21,09:20:48,78.0,78.3,77.9,77.9
2022-10-21 09:20:54,2022-10-21,09:20:54,78.1,79.9,78.1,79.1
2022-10-21 09:21:00,2022-10-21,09:21:00,79.5,79.65,79.5,79.6
2022-10-21 09:21:06,2022-10-21,09:21:06,79.95,80.95,79.95,80.9
2022-10-21 09:21:12,2022-10-21,09:21:12,81.25,81.45,81.2,81.45
2022-10-21 09:21:18,2022-10-21,09:21:18,81.4,81.8,81.2,81.2
2022-10-21 09:21:24,2022-10-21,09:21:24,81.0,81.1,80.45,81.1
2022-10-21 09:21:30,2022-10-21,09:21:30,81.7,81.7,81.35,81.35
2022-10-21 09:21:36,2022-10-21,09:21:36,81.1,81.65,81.1,81.2
2022-10-21 09:21:42,2022-10-21,09:21:42,81.05,81.65,81.05,81.3
2022-10-21 09:21:48,2022-10-21,09:21:48,81.35,82.1,81.35,81.75
2022-10-21 09:21:54,2022-10-21,09:21:54,81.9,82.6,81.7,82.6
2022-10-21 09:22:00,2022-10-21,09:22:00,83.1,83.35,82.6,82.6
2022-10-21 09:22:06,2022-10-21,09:22:06,83.1,83.65,83.1,83.1
2022-10-21 09:22:12,2022-10-21,09:22:12,83.0,83.7,82.9,83.1
2022-10-21 09:22:18,2022-10-21,09:22:18,83.4,83.45,83.4,83.4
2022-10-21 09:22:24,2022-10-21,09:22:24,82.8,84.0,82.8,83.4
2022-10-21 09:22:30,2022-10-21,09:22:30,83.5,83.7,83.3,83.3
2022-10-21 09:22:36,2022-10-21,09:22:36,83.85,84.3,83.55,83.85
2022-10-21 09:22:42,2022-10-21,09:22:42,83.8,84.8,83.8,84.8
2022-10-21 09:22:48,2022-10-21,09:22:48,84.55,85.8,84.55,85.4
2022-10-21 09:22:54,2022-10-21,09:22:54,85.85,85.95,84.65,84.65
2022-10-21 09:23:00,2022-10-21,09:23:00,84.3,85.75,84.3,85.4
2022-10-21 09:23:06,2022-10-21,09:23:06,85.55,85.55,84.0,84.0
2022-10-21 09:23:12,2022-10-21,09:23:12,83.9,84.9,83.75,84.9
2022-10-21 09:23:18,2022-10-21,09:23:18,85.35,85.35,85.0,85.15
2022-10-21 09:23:24,2022-10-21,09:23:24,85.15,85.15,84.05,84.35
2022-10-21 09:23:30,2022-10-21,09:23:30,84.75,84.75,83.55,83.55
2022-10-21 09:23:36,2022-10-21,09:23:36,83.55,84.6,83.55,84.3
2022-10-21 09:23:42,2022-10-21,09:23:42,83.85,83.85,83.1,83.1
2022-10-21 09:23:48,2022-10-21,09:23:48,83.4,83.5,82.85,83.45
2022-10-21 09:23:54,2022-10-21,09:23:54,83.2,83.95,83.2,83.95
2022-10-21 09:24:00,2022-10-21,09:24:00,83.9,84.5,83.9,84.5
2022-10-21 09:24:06,2022-10-21,09:24:06,84.7,84.7,84.0,84.25
2022-10-21 09:24:12,2022-10-21,09:24:12,84.0,84.5,83.6,83.6
2022-10-21 09:24:18,2022-10-21,09:24:18,83.8,84.15,83.8,84.1
2022-10-21 09:24:24,2022-10-21,09:24:24,84.1,84.15,83.55,83.55
2022-10-21 09:24:30,2022-10-21,09:24:30,83.85,84.2,83.4,84.2
2022-10-21 09:24:36,2022-10-21,09:24:36,85.4,85.8,85.4,85.55
