Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-27 09:15:00,2022-10-27,09:15:00,189.15,196.65,166.6,167.55,189.15,192.85,17700,167.55
2022-10-27 09:20:00,2022-10-27,09:20:00,165.05,168.6,153.25,157.75,164.8,165.1,17700,161.67000000000002
2022-10-27 09:25:00,2022-10-27,09:25:00,155.9,160.45,149.5,154.6,155.8,156.0,17700,158.3210526315789
2022-10-27 09:30:00,2022-10-27,09:30:00,153.9,158.55,151.45,157.4,153.85,154.1,17700,157.93846153846152
2022-10-27 09:35:00,2022-10-27,09:35:00,157.85,160.65,152.9,159.55,157.6,157.95,17700,158.55710900473932
2022-10-27 09:40:00,2022-10-27,09:40:00,160.75,160.75,150.15,154.8,160.6,160.85,17700,157.1842105263158
2022-10-27 09:45:00,2022-10-27,09:45:00,155.6,165.0,154.65,163.1,155.55,155.85,17700,159.27872753763967
2022-10-27 09:50:00,2022-10-27,09:50:00,163.15,164.9,157.25,162.85,163.1,163.4,17700,160.51748612212532
2022-10-27 09:55:00,2022-10-27,09:55:00,162.35,164.45,153.8,159.3,162.4,162.7,17700,160.100818945282
2022-10-27 10:00:00,2022-10-27,10:00:00,159.15,162.5,152.0,154.55,159.15,159.4,17700,158.21789314950456
2022-10-27 10:05:00,2022-10-27,10:05:00,153.6,161.1,153.2,154.6,153.6,153.85,17700,156.99782351698184
2022-10-27 10:10:00,2022-10-27,10:10:00,154.85,159.45,150.6,151.1,154.9,155.2,17700,155.01661246432604
2022-10-27 10:15:00,2022-10-27,10:15:00,151.7,161.35,151.0,160.5,151.65,152.0,17700,156.85384845261837
2022-10-27 10:20:00,2022-10-27,10:20:00,160.25,164.35,158.0,161.75,160.1,160.4,17700,158.49150875312202
2022-10-27 10:25:00,2022-10-27,10:25:00,161.7,166.45,158.05,158.2,161.75,162.0,17700,158.39411675871548
2022-10-27 10:30:00,2022-10-27,10:30:00,157.1,163.1,156.0,159.2,157.45,157.8,17700,158.66315409870623
2022-10-27 10:35:00,2022-10-27,10:35:00,158.75,163.2,158.1,159.25,158.6,158.65,17700,158.8589681424079
2022-10-27 10:40:00,2022-10-27,10:40:00,159.65,161.3,154.0,155.2,159.5,159.8,17700,157.6384862687126
2022-10-27 10:45:00,2022-10-27,10:45:00,155.2,157.7,153.15,157.5,155.2,155.45,17700,157.5923033463492
2022-10-27 10:50:00,2022-10-27,10:50:00,157.25,159.4,153.5,156.75,157.0,157.25,17700,157.31145110391435
2022-10-27 10:55:00,2022-10-27,10:55:00,156.85,160.0,154.9,159.8,156.55,156.75,17700,158.14113374217484
2022-10-27 11:00:00,2022-10-27,11:00:00,159.9,161.3,157.0,160.8,159.8,159.9,17700,159.02754096947547
2022-10-27 11:05:00,2022-10-27,11:05:00,161.6,162.4,153.4,156.1,161.25,161.5,17700,158.0516070192625
2022-10-27 11:10:00,2022-10-27,11:10:00,156.25,158.65,154.45,156.6,156.0,156.35,17700,157.56770926777057
2022-10-27 11:15:00,2022-10-27,11:15:00,156.7,157.0,153.1,156.65,156.4,156.75,17700,157.26179406362064
2022-10-27 11:20:00,2022-10-27,11:20:00,157.0,157.9,155.5,156.2,156.85,157.0,17700,156.90785336454383
2022-10-27 11:25:00,2022-10-27,11:25:00,156.2,156.2,140.25,144.6,156.35,156.55,17700,152.80516336513827
2022-10-27 11:30:00,2022-10-27,11:30:00,144.15,144.45,134.6,136.65,144.0,144.1,17700,147.42004572131634
2022-10-27 11:35:00,2022-10-27,11:35:00,136.65,138.2,132.8,135.1,136.6,136.7,17700,143.31333168885487
2022-10-27 11:40:00,2022-10-27,11:40:00,134.95,135.15,131.2,132.0,134.95,135.05,17700,139.54220145910065
2022-10-27 11:45:00,2022-10-27,11:45:00,131.8,142.8,131.75,141.8,131.85,132.05,17700,140.29480358932818
2022-10-27 11:50:00,2022-10-27,11:50:00,141.4,146.15,140.0,145.95,141.2,141.5,17700,142.17987342880474
2022-10-27 11:55:00,2022-10-27,11:55:00,146.35,147.85,142.35,147.45,146.05,146.35,17700,143.936585000364
2022-10-27 12:00:00,2022-10-27,12:00:00,147.25,148.8,142.35,146.25,147.25,147.35,17700,144.70772412795898
2022-10-27 12:05:00,2022-10-27,12:05:00,146.35,148.05,143.3,145.35,146.2,146.4,17700,144.9218162323362
2022-10-27 12:10:00,2022-10-27,12:10:00,145.35,146.85,138.5,140.7,145.6,145.8,17700,143.51454351058365
2022-10-27 12:15:00,2022-10-27,12:15:00,139.8,145.95,138.65,143.9,139.65,139.85,17700,143.64302904627309
2022-10-27 12:20:00,2022-10-27,12:20:00,143.8,147.0,141.35,144.75,143.45,143.75,17700,144.01201943926603
2022-10-27 12:25:00,2022-10-27,12:25:00,144.7,146.7,142.5,142.9,144.95,145.0,17700,143.64134624255973
2022-10-27 12:30:00,2022-10-27,12:30:00,143.05,148.0,142.8,147.1,142.8,143.05,17700,144.79423093263742
2022-10-27 12:35:00,2022-10-27,12:35:00,146.95,156.7,146.95,153.7,146.8,147.1,17700,147.76282080073997
2022-10-27 12:40:00,2022-10-27,12:40:00,153.55,156.15,150.3,155.8,153.3,153.55,17700,150.44188064151027
2022-10-27 12:45:00,2022-10-27,12:45:00,156.0,156.0,145.3,146.6,155.5,155.75,17700,149.1612537266907
2022-10-27 12:50:00,2022-10-27,12:50:00,147.35,149.6,137.35,138.75,147.2,147.4,17700,145.69083575579742
2022-10-27 12:55:00,2022-10-27,12:55:00,138.5,143.0,137.1,138.6,138.25,138.5,17700,143.32722380904886
2022-10-27 13:00:00,2022-10-27,13:00:00,138.75,142.9,137.05,139.55,138.6,138.85,17700,142.06814919603596
2022-10-27 13:05:00,2022-10-27,13:05:00,139.5,143.3,137.85,140.2,139.35,139.5,17700,141.44543279406122
2022-10-27 13:10:00,2022-10-27,13:10:00,140.5,144.6,138.6,141.4,140.55,140.85,17700,141.4302885293207
