Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-13 09:15:00,2022-10-13,09:15:00,219.75,251.85,207.25,227.75,218.1,220.0,17200,227.75
2022-10-13 09:20:00,2022-10-13,09:20:00,229.8,249.5,217.1,221.8,229.75,230.35,17200,224.17999999999998
2022-10-13 09:25:00,2022-10-13,09:25:00,219.0,219.9,196.85,198.0,219.0,219.45,17200,211.77894736842103
2022-10-13 09:30:00,2022-10-13,09:30:00,197.3,209.6,183.25,188.7,197.25,197.45,17200,202.19230769230768
2022-10-13 09:35:00,2022-10-13,09:35:00,186.75,197.2,183.1,187.5,186.7,187.25,17200,196.55213270142178
2022-10-13 09:40:00,2022-10-13,09:40:00,186.4,186.95,178.0,181.4,185.8,186.05,17200,191.01533834586465
2022-10-13 09:45:00,2022-10-13,09:45:00,181.4,196.5,176.65,193.25,181.35,181.75,17200,191.80653229723168
2022-10-13 09:50:00,2022-10-13,09:50:00,193.2,195.15,172.6,177.95,193.2,193.55,17200,187.00015067406818
2022-10-13 09:55:00,2022-10-13,09:55:00,177.75,186.75,175.95,183.7,177.65,178.0,17200,185.87072140211777
2022-10-13 10:00:00,2022-10-13,10:00:00,183.6,211.2,182.5,208.5,183.2,183.6,17200,193.54693149504521
2022-10-13 10:05:00,2022-10-13,10:05:00,208.1,235.5,208.1,233.9,208.25,208.6,17200,207.15528072690304
2022-10-13 10:10:00,2022-10-13,10:10:00,234.9,239.85,220.05,225.6,234.4,234.9,17200,213.35127516142185
2022-10-13 10:15:00,2022-10-13,10:15:00,227.5,231.75,204.5,211.65,226.75,227.45,17200,212.78125454328804
2022-10-13 10:20:00,2022-10-13,10:20:00,210.95,218.8,192.5,196.25,210.45,210.8,17200,207.25189561289687
2022-10-13 10:25:00,2022-10-13,10:25:00,196.0,204.15,189.45,192.1,195.9,196.2,17200,202.18970342492483
2022-10-13 10:30:00,2022-10-13,10:30:00,191.6,216.25,188.8,214.2,191.5,192.0,17200,206.1992398906638
2022-10-13 10:35:00,2022-10-13,10:35:00,214.6,227.55,213.85,223.3,214.15,214.7,17200,211.90528466323354
2022-10-13 10:40:00,2022-10-13,10:40:00,224.05,226.7,212.5,222.1,223.9,224.35,17200,215.30582404803903
2022-10-13 10:45:00,2022-10-13,10:45:00,221.85,252.95,221.85,251.5,223.05,223.55,17200,227.37599413447023
2022-10-13 10:50:00,2022-10-13,10:50:00,253.15,261.1,246.6,258.35,253.15,253.5,17200,237.7037686140917
2022-10-13 10:55:00,2022-10-13,10:55:00,258.55,262.6,241.6,251.4,258.25,258.8,17200,242.27009455944906
2022-10-13 11:00:00,2022-10-13,11:00:00,251.75,258.4,239.6,243.95,251.35,251.85,17200,242.8301378934466
2022-10-13 11:05:00,2022-10-13,11:05:00,241.25,253.45,233.6,251.85,241.2,241.55,17200,245.8370265238053
2022-10-13 11:10:00,2022-10-13,11:10:00,251.7,255.5,228.75,228.75,251.1,251.4,17200,240.14101265446433
2022-10-13 11:15:00,2022-10-13,11:15:00,228.3,232.45,217.25,220.15,228.45,229.0,17200,233.47707786364404
2022-10-13 11:20:00,2022-10-13,11:20:00,220.85,227.25,207.3,210.9,221.3,221.5,17200,225.95118654822173
2022-10-13 11:25:00,2022-10-13,11:25:00,209.95,218.1,208.3,214.95,209.45,209.9,17200,222.2840598205824
2022-10-13 11:30:00,2022-10-13,11:30:00,214.0,224.35,200.5,224.0,213.8,213.85,17200,222.85604659206035
2022-10-13 11:35:00,2022-10-13,11:35:00,224.0,225.35,199.25,199.6,223.05,223.6,17200,215.10397041965246
