Date,Time,open,high,low,close,BuyPrice,SellPrice,ema5,Long_Call_Entry,Long Call Entry Point,short_put_entry,Short Put Entry Point,Call Or Put Status,round off values
2022-12-10,09:15:00,17011.0,17121.05,16980.0,17100.0,17007.55,17019.7,17100.0,False,,False,,,17100.0
2022-12-10,09:20:00,16990.7,17110.2,16966.05,17108.0,16989.05,16992.3,17104.8,True,Enter the Long Call trade at - 17108.0,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,09:25:00,17004.8,17132.75,17003.1,17132.75,17003.15,17005.0,17118.039473684206,True,Enter the Long Call trade at - 17132.75,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,09:30:00,17029.3,17150.0,17013.0,17145.0,17030.1,17031.6,17129.23846153846,True,Enter the Long Call trade at - 17145.0,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,09:35:00,17043.05,17150.0,17028.6,17146.65,17043.15,17045.0,17135.92251184834,True,Enter the Long Call trade at - 17146.65,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,09:40:00,17045.1,17158.0,17045.1,17094.0,17045.05,17047.3,17120.603458646616,False,,True,Enter the short put trade at - 17094.0,Buy Put and Sell Call at ,17100.0
2022-12-10,09:45:00,17053.15,17157.1,17031.5,17135.0,17052.15,17052.7,17125.700631374457,True,Enter the Long Call trade at - 17135.0,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,09:50:00,17037.25,17164.5,17033.6,17155.4,17037.25,17038.0,17136.002379064237,True,Enter the Long Call trade at - 17155.4,False,,Buy Call and Sell Put at ,17200.0
2022-12-10,09:55:00,17058.45,17162.1,17046.6,17150.0,17057.6,17058.35,17140.792864222007,True,Enter the Long Call trade at - 17150.0,False,,Buy Call and Sell Put at ,17200.0
2022-12-10,10:00:00,17051.35,17150.0,17015.0,17123.0,17050.3,17051.0,17134.757242567863,False,,True,Enter the short put trade at - 17123.0,Buy Put and Sell Call at ,17100.0
2022-12-10,10:05:00,17020.35,17123.0,16985.95,17028.3,17020.2,17020.95,17098.856445210997,False,,True,Enter the short put trade at - 17028.3,Buy Put and Sell Call at ,17000.0
2022-12-10,10:10:00,16987.0,17107.0,16981.0,17100.0,16987.2,16987.95,17099.24059088453,True,Enter the Long Call trade at - 17100.0,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,10:15:00,16997.0,17122.2,16991.1,17120.0,16996.5,16997.3,17106.196133106285,True,Enter the Long Call trade at - 17120.0,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,10:20:00,17016.9,17140.5,17006.6,17140.5,17016.9,17017.95,17117.670059193322,True,Enter the Long Call trade at - 17140.5,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,10:25:00,17140.5,17141.15,17021.0,17135.45,17136.0,17138.8,17123.610271543886,True,Enter the Long Call trade at - 17135.45,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,10:30:00,17037.55,17142.5,17006.1,17049.55,17037.0,17038.05,17098.88587297791,False,,True,Enter the short put trade at - 17049.55,Buy Put and Sell Call at ,17000.0
2022-12-10,10:35:00,17010.0,17112.25,16993.0,17099.95,17007.95,17010.2,17099.24094236623,True,Enter the Long Call trade at - 17099.95,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,10:40:00,16999.3,17114.8,16995.05,17110.0,16998.65,16999.35,17102.829723221646,True,Enter the Long Call trade at - 17110.0,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,10:45:00,17000.05,17110.0,16962.6,17005.0,17000.0,17001.05,17070.205098741702,False,,True,Enter the short put trade at - 17005.0,Buy Put and Sell Call at ,17000.0
2022-12-10,10:50:00,16963.6,17073.85,16955.0,17063.0,16962.5,16963.55,17067.802676683972,False,,True,Enter the short put trade at - 17063.0,Buy Put and Sell Call at ,17100.0
2022-12-10,10:55:00,16960.35,17075.45,16951.05,17065.0,16958.05,16958.55,17066.868263786157,False,,True,Enter the short put trade at - 17065.0,Buy Put and Sell Call at ,17100.0
2022-12-10,11:00:00,16965.55,17084.15,16955.9,17080.65,16965.55,16967.5,17071.46278994886,True,Enter the Long Call trade at - 17080.65,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,11:05:00,16977.0,17091.0,16960.85,17070.2,16976.25,16977.8,17071.04182245569,False,,True,Enter the short put trade at - 17070.2,Buy Put and Sell Call at ,17100.0
2022-12-10,11:10:00,16963.5,17086.45,16958.0,17086.0,16963.35,16965.0,17076.028177842552,True,Enter the Long Call trade at - 17086.0,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,11:15:00,16989.95,17105.55,16983.5,17105.55,16988.8,16989.95,17085.869174952793,True,Enter the Long Call trade at - 17105.55,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,11:20:00,17000.0,17116.85,16991.1,17116.85,17000.0,17000.25,17096.196389288307,True,Enter the Long Call trade at - 17116.85,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,11:25:00,17011.7,17116.85,17002.0,17113.0,17011.8,17014.1,17101.797691447086,True,Enter the Long Call trade at - 17113.0,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,11:30:00,17008.1,17124.65,16992.65,17101.25,17008.1,17009.6,17101.615125489167,False,,True,Enter the short put trade at - 17101.25,Buy Put and Sell Call at ,17100.0
2022-12-10,11:35:00,16994.45,17125.0,16993.3,17125.0,16994.45,16995.35,17109.41014463709,True,Enter the Long Call trade at - 17125.0,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,11:40:00,17023.1,17140.0,17023.1,17140.0,17023.95,17024.5,17119.606816268006,True,Enter the Long Call trade at - 17140.0,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,11:45:00,17041.85,17150.0,17033.65,17137.25,17041.0,17041.85,17125.487897958938,True,Enter the Long Call trade at - 17137.25,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,11:50:00,17035.5,17137.25,17016.6,17131.9,17034.95,17035.0,17127.625270260003,True,Enter the Long Call trade at - 17131.9,False,,Buy Call and Sell Put at ,17100.0
2022-12-10,11:55:00,17030.6,17158.0,17030.0,17094.55,17030.0,17030.8,17116.600163137195,False,,True,Enter the short put trade at - 17094.55,Buy Put and Sell Call at ,17100.0
2022-12-10,12:00:00,17057.0,17179.0,17046.95,17178.6,17057.0,17058.0,17137.266796714368,True,Enter the Long Call trade at - 17178.6,False,,Buy Call and Sell Put at ,17200.0
2022-12-10,12:05:00,17078.6,17183.0,17072.2,17175.0,17078.6,17078.65,17149.84453978082,True,Enter the Long Call trade at - 17175.0,False,,Buy Call and Sell Put at ,17200.0
2022-12-10,12:10:00,17079.4,17192.85,17077.85,17192.85,17079.4,17079.6,17164.17969975044,True,Enter the Long Call trade at - 17192.85,False,,Buy Call and Sell Put at ,17200.0
2022-12-10,12:15:00,17091.0,17198.0,17079.5,17182.0,17091.0,17093.15,17170.119801646706,True,Enter the Long Call trade at - 17182.0,False,,Buy Call and Sell Put at ,17200.0
2022-12-10,12:20:00,17085.0,17195.0,17078.25,17190.0,17085.8,17086.75,17176.746535779577,True,Enter the Long Call trade at - 17190.0,False,,Buy Call and Sell Put at ,17200.0
2022-12-10,12:25:00,17085.65,17192.0,17075.55,17192.0,17083.45,17085.5,17181.831024542797,True,Enter the Long Call trade at - 17192.0,False,,Buy Call and Sell Put at ,17200.0
2022-12-10,12:30:00,17093.15,17195.4,17058.45,17164.1,17093.75,17095.0,17175.920682494012,False,,True,Enter the short put trade at - 17164.1,Buy Put and Sell Call at ,17200.0
2022-12-10,12:35:00,17065.0,17194.15,17059.1,17165.0,17063.4,17065.85,17172.280454776534,False,,True,Enter the short put trade at - 17165.0,Buy Put and Sell Call at ,17200.0
