Datetime,Date,Time,open,high,low,close
2022-12-10 09:15:00,2022-12-10,09:15:00,38.0,44.0,30.0,35.25
2022-12-10 09:15:06,2022-12-10,09:15:06,33.35,34.95,33.35,34.95
2022-12-10 09:15:12,2022-12-10,09:15:12,33.95,36.0,33.95,36.0
2022-12-10 09:15:18,2022-12-10,09:15:18,37.4,37.8,37.4,37.65
2022-12-10 09:15:24,2022-12-10,09:15:24,37.75,41.2,37.75,41.2
2022-12-10 09:15:30,2022-12-10,09:15:30,40.8,40.8,38.4,38.65
2022-12-10 09:15:36,2022-12-10,09:15:36,39.4,39.9,38.95,39.05
2022-12-10 09:15:42,2022-12-10,09:15:42,39.2,40.65,39.15,40.65
2022-12-10 09:15:48,2022-12-10,09:15:48,40.85,40.85,38.3,38.3
2022-12-10 09:15:54,2022-12-10,09:15:54,37.55,37.65,36.3,36.3
2022-12-10 09:16:00,2022-12-10,09:16:00,35.5,35.5,34.05,34.05
2022-12-10 09:16:06,2022-12-10,09:16:06,33.35,33.35,33.0,33.0
2022-12-10 09:16:12,2022-12-10,09:16:12,32.7,33.1,32.6,33.1
2022-12-10 09:16:18,2022-12-10,09:16:18,33.0,33.25,33.0,33.25
2022-12-10 09:16:24,2022-12-10,09:16:24,32.7,35.15,32.7,35.15
2022-12-10 09:16:30,2022-12-10,09:16:30,35.1,36.15,35.1,35.75
2022-12-10 09:16:36,2022-12-10,09:16:36,35.6,36.55,35.6,36.55
2022-12-10 09:16:42,2022-12-10,09:16:42,36.35,36.35,35.35,35.35
2022-12-10 09:16:48,2022-12-10,09:16:48,35.7,36.55,35.7,36.25
2022-12-10 09:16:54,2022-12-10,09:16:54,36.25,36.8,36.1,36.65
2022-12-10 09:17:00,2022-12-10,09:17:00,36.05,36.05,34.25,35.35
2022-12-10 09:17:06,2022-12-10,09:17:06,34.95,35.2,34.8,35.0
2022-12-10 09:17:12,2022-12-10,09:17:12,35.7,35.8,35.25,35.25
2022-12-10 09:17:18,2022-12-10,09:17:18,34.8,35.1,34.05,34.05
2022-12-10 09:17:24,2022-12-10,09:17:24,33.7,34.5,33.7,34.2
2022-12-10 09:17:30,2022-12-10,09:17:30,33.4,33.8,33.4,33.6
2022-12-10 09:17:36,2022-12-10,09:17:36,33.5,35.4,33.5,35.4
2022-12-10 09:17:42,2022-12-10,09:17:42,35.05,35.05,34.3,34.85
2022-12-10 09:17:48,2022-12-10,09:17:48,34.45,34.9,34.45,34.9
2022-12-10 09:17:54,2022-12-10,09:17:54,34.75,35.4,34.75,35.4
2022-12-10 09:18:00,2022-12-10,09:18:00,35.75,35.95,35.6,35.95
2022-12-10 09:18:06,2022-12-10,09:18:06,35.7,35.8,34.95,35.45
2022-12-10 09:18:12,2022-12-10,09:18:12,35.6,36.85,35.6,36.85
2022-12-10 09:18:18,2022-12-10,09:18:18,36.25,37.85,36.25,37.45
