Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
3/10/22,1900-01-01 12:15:00,Put,Target Hit First,Target Hit First,1900-01-01 12:15:12,184.45,188.139,184.45000000000100,Target Hit First,Target Hit First,1900-01-01 12:16:06,184.45,193.6725,461.12500000000100,Target Hit First,Target Hit First,1900-01-01 12:16:54,184.45,197.3615,645.575000000001,Close Price,Close Price,1900-01-01 12:20:00,184.45,191.05,330.00000000000100
3/10/22,1900-01-01 12:30:00,Put,Target Hit First,Target Hit First,1900-01-01 12:30:00,186.0,189.72,186.00000000000000,Target Hit First,Target Hit First,1900-01-01 12:30:12,186.0,195.3,465.00000000000100,Target Hit First,Target Hit First,1900-01-01 12:30:24,186.0,199.02,651.0000000000010,Close Price,Close Price,1900-01-01 12:35:00,186.0,195.2,459.99999999999900
3/10/22,1900-01-01 12:40:00,Put,Target Hit First,Target Hit First,1900-01-01 12:40:18,186.0,189.72,186.00000000000000,Target Hit First,Target Hit First,1900-01-01 12:40:54,186.0,195.3,465.00000000000100,Target Hit First,Target Hit First,1900-01-01 12:41:12,186.0,199.02,651.0000000000010,Target Hit First,Target Hit First,1900-01-01 12:42:00,186.0,204.6,930.0000000000000
3/10/22,1900-01-01 13:05:00,Put,SL Hit First,SL Hit First,1900-01-01 13:05:30,181.3,177.674,-181.30000000000000,Target Hit First,Target Hit First,1900-01-01 13:07:12,181.3,190.365,453.2500000000000,Close Price,Close Price,1900-01-01 13:10:00,181.3,189.45,407.49999999999900,Close Price,Close Price,1900-01-01 13:10:00,181.3,189.45,407.49999999999900
3/10/22,1900-01-01 13:20:00,Put,SL Hit First,SL Hit First,1900-01-01 13:20:48,172.8,169.344,-172.80000000000100,Target Hit First,Target Hit First,1900-01-01 13:23:30,172.8,181.44000000000000,432.00000000000100,Close Price,Close Price,1900-01-01 13:25:00,172.8,181.2,419.99999999999900,Close Price,Close Price,1900-01-01 13:25:00,172.8,181.2,419.99999999999900
3/10/22,1900-01-01 13:25:00,Put,SL Hit First,SL Hit First,1900-01-01 13:25:12,180.8,177.184,-180.8000000000010,Close Price,Close Price,1900-01-01 13:30:00,180.8,188.6,389.99999999999900,Close Price,Close Price,1900-01-01 13:30:00,180.8,188.6,389.99999999999900,Close Price,Close Price,1900-01-01 13:30:00,180.8,188.6,389.99999999999900
3/10/22,1900-01-01 13:30:00,Put,Target Hit First,Target Hit First,1900-01-01 13:30:00,183.0,186.66,183.00000000000000,Target Hit First,Target Hit First,1900-01-01 13:31:24,183.0,192.15,457.5000000000000,Target Hit First,Target Hit First,1900-01-01 13:32:12,183.0,195.81,640.5000000000000,Close Price,Close Price,1900-01-01 13:35:00,183.0,198.95,797.4999999999990
3/10/22,1900-01-01 13:35:00,Put,Target Hit First,Target Hit First,1900-01-01 13:35:06,195.6,199.512,195.6000000000000,Close Price,Close Price,1900-01-01 13:40:00,195.6,200.85,262.5,Close Price,Close Price,1900-01-01 13:40:00,195.6,200.85,262.5,Close Price,Close Price,1900-01-01 13:40:00,195.6,200.85,262.5
3/10/22,1900-01-01 13:40:00,Put,SL Hit First,SL Hit First,1900-01-01 13:40:06,201.95,197.911,-201.94999999999900,SL Hit First,SL Hit First,1900-01-01 13:43:12,201.95,191.8525,-504.87500000000000,Close Price,Close Price,1900-01-01 13:45:00,201.95,194.35,-380.0000000000000,Close Price,Close Price,1900-01-01 13:45:00,201.95,194.35,-380.0000000000000
3/10/22,1900-01-01 13:45:00,Put,Target Hit First,Target Hit First,1900-01-01 13:45:48,193.2,197.064,193.20000000000000,Target Hit First,Target Hit First,1900-01-01 13:48:06,193.2,202.86,483.00000000000100,Target Hit First,Target Hit First,1900-01-01 13:48:30,193.2,206.724,676.2,Target Hit First,Target Hit First,1900-01-01 13:50:00,193.2,212.52,966.0000000000010
3/10/22,1900-01-01 13:50:00,Put,SL Hit First,SL Hit First,1900-01-01 13:50:18,213.8,209.524,-213.80000000000100,Close Price,Close Price,1900-01-01 13:55:00,213.8,216.3,125.0,Close Price,Close Price,1900-01-01 13:55:00,213.8,216.3,125.0,Close Price,Close Price,1900-01-01 13:55:00,213.8,216.3,125.0
3/10/22,1900-01-01 13:55:00,Put,Target Hit First,Target Hit First,1900-01-01 13:55:42,216.1,220.422,216.10000000000000,Close Price,Close Price,1900-01-01 14:00:00,216.1,220.35,212.5,Close Price,Close Price,1900-01-01 14:00:00,216.1,220.35,212.5,Close Price,Close Price,1900-01-01 14:00:00,216.1,220.35,212.5
