Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
13/10/22,1900-01-01 09:25:00,Put,Target Hit First,Target Hit First,1900-01-01 09:26:42,205.8,209.91600000000000,205.80000000000200,Close Price,Close Price,1900-01-01 09:30:00,205.8,209.7,194.99999999999900,Close Price,Close Price,1900-01-01 09:30:00,205.8,209.7,194.99999999999900,Close Price,Close Price,1900-01-01 09:30:00,205.8,209.7,194.99999999999900
13/10/22,1900-01-01 09:30:00,Put,Target Hit First,Target Hit First,1900-01-01 09:30:12,208.0,212.16,208.00000000000000,Close Price,Close Price,1900-01-01 09:35:00,208.0,212.6,230.00000000000000,Close Price,Close Price,1900-01-01 09:35:00,208.0,212.6,230.00000000000000,Close Price,Close Price,1900-01-01 09:35:00,208.0,212.6,230.00000000000000
13/10/22,1900-01-01 09:35:00,Put,Target Hit First,Target Hit First,1900-01-01 09:35:24,211.35,215.577,211.3500000000000,Target Hit First,Target Hit First,1900-01-01 09:40:00,211.35,221.9175,528.3750000000000,Close Price,Close Price,1900-01-01 09:40:00,211.35,225.6,712.5,Close Price,Close Price,1900-01-01 09:40:00,211.35,225.6,712.5
13/10/22,1900-01-01 09:40:00,Put,Target Hit First,Target Hit First,1900-01-01 09:40:06,221.2,225.624,221.20000000000000,Close Price,Close Price,1900-01-01 09:45:00,221.2,226.0,240.00000000000100,Close Price,Close Price,1900-01-01 09:45:00,221.2,226.0,240.00000000000100,Close Price,Close Price,1900-01-01 09:45:00,221.2,226.0,240.00000000000100
13/10/22,1900-01-01 09:45:00,Put,SL Hit First,SL Hit First,1900-01-01 09:48:18,224.45,219.961,-224.4499999999990,Close Price,Close Price,1900-01-01 09:50:00,224.45,215.5,-447.49999999999900,Close Price,Close Price,1900-01-01 09:50:00,224.45,215.5,-447.49999999999900,Close Price,Close Price,1900-01-01 09:50:00,224.45,215.5,-447.49999999999900
13/10/22,1900-01-01 09:50:00,Put,Target Hit First,Target Hit First,1900-01-01 09:50:36,215.6,219.912,215.6000000000010,Close Price,Close Price,1900-01-01 09:55:00,215.6,223.15,377.50000000000100,Close Price,Close Price,1900-01-01 09:55:00,215.6,223.15,377.50000000000100,Close Price,Close Price,1900-01-01 09:55:00,215.6,223.15,377.50000000000100
13/10/22,1900-01-01 09:55:00,Put,Target Hit First,Target Hit First,1900-01-01 09:56:30,223.5,227.97,223.50000000000000,Close Price,Close Price,1900-01-01 10:00:00,223.5,228.5,250.0,Close Price,Close Price,1900-01-01 10:00:00,223.5,228.5,250.0,Close Price,Close Price,1900-01-01 10:00:00,223.5,228.5,250.0
13/10/22,1900-01-01 10:00:00,Put,Target Hit First,Target Hit First,1900-01-01 10:00:06,225.65,230.163,225.65000000000000,Close Price,Close Price,1900-01-01 10:05:00,225.65,228.0,117.50000000000000,Close Price,Close Price,1900-01-01 10:05:00,225.65,228.0,117.50000000000000,Close Price,Close Price,1900-01-01 10:05:00,225.65,228.0,117.50000000000000
13/10/22,1900-01-01 10:05:00,Put,Target Hit First,Target Hit First,1900-01-01 10:09:06,226.45,230.979,226.45000000000100,Close Price,Close Price,1900-01-01 10:10:00,226.45,233.9,372.50000000000100,Close Price,Close Price,1900-01-01 10:10:00,226.45,233.9,372.50000000000100,Close Price,Close Price,1900-01-01 10:10:00,226.45,233.9,372.50000000000100
13/10/22,1900-01-01 10:15:00,Put,SL Hit First,SL Hit First,1900-01-01 10:16:36,242.4,237.552,-242.40000000000100,Close Price,Close Price,1900-01-01 10:20:00,242.4,233.8,-430.0000000000000,Close Price,Close Price,1900-01-01 10:20:00,242.4,233.8,-430.0000000000000,Close Price,Close Price,1900-01-01 10:20:00,242.4,233.8,-430.0000000000000
13/10/22,1900-01-01 11:20:00,Put,Target Hit First,Target Hit First,1900-01-01 11:21:18,252.65,257.70300000000000,252.65000000000100,Target Hit First,Target Hit First,1900-01-01 11:21:54,252.65,265.2825,631.6250000000010,Close Price,Close Price,1900-01-01 11:25:00,252.65,262.7,502.49999999999900,Close Price,Close Price,1900-01-01 11:25:00,252.65,262.7,502.49999999999900
13/10/22,1900-01-01 14:55:00,Put,Target Hit First,Target Hit First,1900-01-01 14:57:54,208.4,212.568,208.40000000000000,Target Hit First,Target Hit First,1900-01-01 14:59:00,208.4,218.82,520.9999999999990,Close Price,Close Price,1900-01-01 15:00:00,208.4,217.85,472.49999999999900,Close Price,Close Price,1900-01-01 15:00:00,208.4,217.85,472.49999999999900
