Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
17/10/22,1900-01-01 10:15:00,Put,SL Hit First,SL Hit First,1900-01-01 10:15:12,167.35,164.003,-167.35000000000000,SL Hit First,SL Hit First,1900-01-01 10:18:00,167.35,158.9825,-418.37500000000000,Close Price,Close Price,1900-01-01 10:20:00,167.35,158.15,-459.99999999999900,Close Price,Close Price,1900-01-01 10:20:00,167.35,158.15,-459.99999999999900
17/10/22,1900-01-01 10:35:00,Put,Target Hit First,Target Hit First,1900-01-01 10:35:12,156.35,159.477,156.35000000000000,SL Hit First,SL Hit First,1900-01-01 10:38:00,156.35,148.5325,-390.8750000000000,SL Hit First,SL Hit First,1900-01-01 10:38:12,156.35,145.4055,-547.2250000000000,SL Hit First,SL Hit First,1900-01-01 10:39:00,156.35,140.715,-781.7500000000000
17/10/22,1900-01-01 11:00:00,Put,SL Hit First,SL Hit First,1900-01-01 11:00:24,147.45,144.50100000000000,-147.4500000000010,Target Hit First,Target Hit First,1900-01-01 11:03:42,147.45,154.8225,368.6250000000000,Close Price,Close Price,1900-01-01 11:05:00,147.45,147.85,20.000000000000300,Close Price,Close Price,1900-01-01 11:05:00,147.45,147.85,20.000000000000300
17/10/22,1900-01-01 11:05:00,Put,SL Hit First,SL Hit First,1900-01-01 11:05:06,149.7,146.706,-149.7,Target Hit First,Target Hit First,1900-01-01 11:07:18,149.7,157.185,374.2500000000010,Close Price,Close Price,1900-01-01 11:10:00,149.7,152.85,157.50000000000000,Close Price,Close Price,1900-01-01 11:10:00,149.7,152.85,157.50000000000000
17/10/22,1900-01-01 11:25:00,Put,SL Hit First,SL Hit First,1900-01-01 11:25:42,145.45,142.541,-145.4500000000000,Target Hit First,Target Hit First,1900-01-01 11:28:42,145.45,152.7225,363.6250000000000,Close Price,Close Price,1900-01-01 11:30:00,145.45,146.95,75.0,Close Price,Close Price,1900-01-01 11:30:00,145.45,146.95,75.0
17/10/22,1900-01-01 11:30:00,Put,SL Hit First,SL Hit First,1900-01-01 11:30:06,149.0,146.02,-149.0000000000000,Close Price,Close Price,1900-01-01 11:35:00,149.0,148.8,-9.999999999999430,Close Price,Close Price,1900-01-01 11:35:00,149.0,148.8,-9.999999999999430,Close Price,Close Price,1900-01-01 11:35:00,149.0,148.8,-9.999999999999430
17/10/22,1900-01-01 11:45:00,Put,SL Hit First,SL Hit First,1900-01-01 11:45:36,142.4,139.552,-142.40000000000100,Close Price,Close Price,1900-01-01 11:50:00,142.4,143.35,47.49999999999940,Close Price,Close Price,1900-01-01 11:50:00,142.4,143.35,47.49999999999940,Close Price,Close Price,1900-01-01 11:50:00,142.4,143.35,47.49999999999940
17/10/22,1900-01-01 11:50:00,Put,Target Hit First,Target Hit First,1900-01-01 11:50:36,143.4,146.268,143.40000000000000,Target Hit First,Target Hit First,1900-01-01 11:52:06,143.4,150.57000000000000,358.5000000000010,Target Hit First,Target Hit First,1900-01-01 11:54:12,143.4,153.43800000000000,501.90000000000100,Close Price,Close Price,1900-01-01 11:55:00,143.4,155.4,600.0
17/10/22,1900-01-01 11:55:00,Put,Target Hit First,Target Hit First,1900-01-01 11:55:24,154.4,157.488,154.4000000000000,Close Price,Close Price,1900-01-01 12:00:00,154.4,147.9,-325.0,Close Price,Close Price,1900-01-01 12:00:00,154.4,147.9,-325.0,Close Price,Close Price,1900-01-01 12:00:00,154.4,147.9,-325.0
17/10/22,1900-01-01 12:00:00,Put,SL Hit First,SL Hit First,1900-01-01 12:01:30,150.1,147.09800000000000,-150.10000000000000,Target Hit First,Target Hit First,1900-01-01 12:04:48,150.1,157.605,375.2500000000000,Close Price,Close Price,1900-01-01 12:05:00,150.1,158.4,415.00000000000100,Close Price,Close Price,1900-01-01 12:05:00,150.1,158.4,415.00000000000100
