Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
11/10/22,1900-01-01 09:25:00,Put,Target Hit First,Target Hit First,1900-01-01 09:25:06,126.45,128.979,126.45000000000100,Target Hit First,Target Hit First,1900-01-01 09:25:54,126.45,132.7725,316.1250000000000,SL Hit First,SL Hit First,1900-01-01 09:28:18,126.45,117.5985,-442.57500000000000,Close Price,Close Price,1900-01-01 09:30:00,126.45,126.0,-22.500000000000100
11/10/22,1900-01-01 09:50:00,Put,Target Hit First,Target Hit First,1900-01-01 09:50:24,130.85,133.46700000000000,130.8500000000000,Target Hit First,Target Hit First,1900-01-01 09:50:54,130.85,137.3925,327.1250000000010,Target Hit First,Target Hit First,1900-01-01 09:53:12,130.85,140.0095,457.9750000000000,Close Price,Close Price,1900-01-01 09:55:00,130.85,142.6,587.5
11/10/22,1900-01-01 09:55:00,Put,SL Hit First,SL Hit First,1900-01-01 09:55:48,143.4,140.532,-143.40000000000000,Close Price,Close Price,1900-01-01 10:00:00,143.4,146.1,134.99999999999900,Close Price,Close Price,1900-01-01 10:00:00,143.4,146.1,134.99999999999900,Close Price,Close Price,1900-01-01 10:00:00,143.4,146.1,134.99999999999900
11/10/22,1900-01-01 10:00:00,Put,Target Hit First,Target Hit First,1900-01-01 10:00:18,146.3,149.22600000000000,146.3000000000010,SL Hit First,SL Hit First,1900-01-01 10:02:48,146.3,138.985,-365.7500000000000,SL Hit First,SL Hit First,1900-01-01 10:03:54,146.3,136.059,-512.0500000000010,Close Price,Close Price,1900-01-01 10:05:00,146.3,139.6,-335.00000000000100
11/10/22,1900-01-01 10:05:00,Put,SL Hit First,SL Hit First,1900-01-01 10:05:30,140.55,137.739,-140.55000000000000,SL Hit First,SL Hit First,1900-01-01 10:07:48,140.55,133.5225,-351.37500000000000,Close Price,Close Price,1900-01-01 10:10:00,140.55,139.0,-77.50000000000060,Close Price,Close Price,1900-01-01 10:10:00,140.55,139.0,-77.50000000000060
11/10/22,1900-01-01 10:20:00,Put,Target Hit First,Target Hit First,1900-01-01 10:20:18,128.1,130.662,128.1000000000010,Target Hit First,Target Hit First,1900-01-01 10:20:48,128.1,134.505,320.25000000000000,Target Hit First,Target Hit First,1900-01-01 10:21:06,128.1,137.067,448.35000000000100,Close Price,Close Price,1900-01-01 10:25:00,128.1,140.1,600.0
11/10/22,1900-01-01 10:25:00,Put,Target Hit First,Target Hit First,1900-01-01 10:25:42,139.45,142.239,139.45000000000100,Target Hit First,Target Hit First,1900-01-01 10:27:24,139.45,146.4225,348.62500000000100,Target Hit First,Target Hit First,1900-01-01 10:28:36,139.45,149.2115,488.0750000000010,Target Hit First,Target Hit First,1900-01-01 10:28:42,139.45,153.395,697.2500000000010
11/10/22,1900-01-01 10:30:00,Put,Target Hit First,Target Hit First,1900-01-01 10:30:00,155.55,158.661,155.5500000000000,Target Hit First,Target Hit First,1900-01-01 10:30:18,155.55,163.3275,388.87499999999900,Close Price,Close Price,1900-01-01 10:35:00,155.55,155.6,2.4999999999991500,Close Price,Close Price,1900-01-01 10:35:00,155.55,155.6,2.4999999999991500
11/10/22,1900-01-01 11:05:00,Put,SL Hit First,SL Hit First,1900-01-01 11:05:30,143.9,141.022,-143.90000000000100,SL Hit First,SL Hit First,1900-01-01 11:05:48,143.9,136.705,-359.75000000000000,Close Price,Close Price,1900-01-01 11:10:00,143.9,143.85,-2.5000000000005700,Close Price,Close Price,1900-01-01 11:10:00,143.9,143.85,-2.5000000000005700
11/10/22,1900-01-01 11:10:00,Put,SL Hit First,SL Hit First,1900-01-01 11:10:36,143.55,140.679,-143.55000000000000,SL Hit First,SL Hit First,1900-01-01 11:11:12,143.55,136.3725,-358.87500000000000,SL Hit First,SL Hit First,1900-01-01 11:14:00,143.55,133.5015,-502.4250000000010,Close Price,Close Price,1900-01-01 11:15:00,143.55,141.75,-90.00000000000060
11/10/22,1900-01-01 11:25:00,Put,SL Hit First,SL Hit First,1900-01-01 11:25:30,131.7,129.06600000000000,-131.70000000000100,SL Hit First,SL Hit First,1900-01-01 11:27:00,131.7,125.11500000000000,-329.2500000000000,Close Price,Close Price,1900-01-01 11:30:00,131.7,127.6,-205.00000000000000,Close Price,Close Price,1900-01-01 11:30:00,131.7,127.6,-205.00000000000000
11/10/22,1900-01-01 12:05:00,Put,SL Hit First,SL Hit First,1900-01-01 12:05:06,109.5,107.31,-109.50000000000000,Close Price,Close Price,1900-01-01 12:10:00,109.5,105.1,-220.00000000000000,Close Price,Close Price,1900-01-01 12:10:00,109.5,105.1,-220.00000000000000,Close Price,Close Price,1900-01-01 12:10:00,109.5,105.1,-220.00000000000000
11/10/22,1900-01-01 12:25:00,Put,Target Hit First,Target Hit First,1900-01-01 12:25:12,126.0,128.52,126.00000000000100,Target Hit First,Target Hit First,1900-01-01 12:25:42,126.0,132.3,315.00000000000100,Target Hit First,Target Hit First,1900-01-01 12:25:48,126.0,134.82000000000000,441.0000000000010,Target Hit First,Target Hit First,1900-01-01 12:26:12,126.0,138.60000000000000,630.0000000000010
11/10/22,1900-01-01 12:30:00,Put,Target Hit First,Target Hit First,1900-01-01 12:30:30,141.1,143.922,141.10000000000000,Target Hit First,Target Hit First,1900-01-01 12:32:12,141.1,148.155,352.75000000000000,Target Hit First,Target Hit First,1900-01-01 12:32:18,141.1,150.977,493.8500000000010,Close Price,Close Price,1900-01-01 12:35:00,141.1,149.4,415.00000000000100
11/10/22,1900-01-01 12:35:00,Put,Target Hit First,Target Hit First,1900-01-01 12:35:00,145.6,148.512,145.6000000000000,Target Hit First,Target Hit First,1900-01-01 12:36:12,145.6,152.88,364.00000000000000,Target Hit First,Target Hit First,1900-01-01 12:36:24,145.6,155.792,509.60000000000000,Target Hit First,Target Hit First,1900-01-01 12:36:42,145.6,160.16,728.0000000000000
11/10/22,1900-01-01 12:40:00,Put,Target Hit First,Target Hit First,1900-01-01 12:40:12,154.9,157.99800000000000,154.90000000000100,Target Hit First,Target Hit First,1900-01-01 12:43:00,154.9,162.645,387.2500000000000,Target Hit First,Target Hit First,1900-01-01 12:43:06,154.9,165.74300000000000,542.1500000000010,Target Hit First,Target Hit First,1900-01-01 12:43:12,154.9,170.39,774.4999999999990
11/10/22,1900-01-01 12:45:00,Put,Target Hit First,Target Hit First,1900-01-01 12:45:00,165.55,168.86100000000000,165.55000000000000,SL Hit First,SL Hit First,1900-01-01 12:46:24,165.55,157.2725,-413.87500000000000,SL Hit First,SL Hit First,1900-01-01 12:46:42,165.55,153.9615,-579.4250000000010,SL Hit First,SL Hit First,1900-01-01 12:49:48,165.55,148.995,-827.7500000000000
11/10/22,1900-01-01 12:50:00,Put,Target Hit First,Target Hit First,1900-01-01 12:50:06,146.9,149.83800000000000,146.90000000000100,Target Hit First,Target Hit First,1900-01-01 12:50:48,146.9,154.245,367.25000000000000,Target Hit First,Target Hit First,1900-01-01 12:51:18,146.9,157.18300000000000,514.1500000000010,Close Price,Close Price,1900-01-01 12:55:00,146.9,153.55,332.5000000000000
11/10/22,1900-01-01 13:00:00,Put,SL Hit First,SL Hit First,1900-01-01 13:00:48,135.7,132.986,-135.70000000000000,Target Hit First,Target Hit First,1900-01-01 13:04:12,135.7,142.485,339.25000000000100,Close Price,Close Price,1900-01-01 13:05:00,135.7,142.55,342.50000000000100,Close Price,Close Price,1900-01-01 13:05:00,135.7,142.55,342.50000000000100
11/10/22,1900-01-01 13:10:00,Put,SL Hit First,SL Hit First,1900-01-01 13:10:36,142.25,139.405,-142.25000000000000,Target Hit First,Target Hit First,1900-01-01 13:11:30,142.25,149.3625,355.62500000000100,Target Hit First,Target Hit First,1900-01-01 13:12:54,142.25,152.2075,497.8750000000010,Target Hit First,Target Hit First,1900-01-01 13:13:48,142.25,156.47500000000000,711.2500000000010
11/10/22,1900-01-01 13:15:00,Put,Target Hit First,Target Hit First,1900-01-01 13:15:00,154.25,157.335,154.2500000000000,Close Price,Close Price,1900-01-01 13:20:00,154.25,153.9,-17.499999999999700,Close Price,Close Price,1900-01-01 13:20:00,154.25,153.9,-17.499999999999700,Close Price,Close Price,1900-01-01 13:20:00,154.25,153.9,-17.499999999999700
11/10/22,1900-01-01 13:20:00,Put,Target Hit First,Target Hit First,1900-01-01 13:20:24,154.15,157.233,154.15000000000000,Target Hit First,Target Hit First,1900-01-01 13:22:48,154.15,161.85750000000000,385.3750000000010,Target Hit First,Target Hit First,1900-01-01 13:23:00,154.15,164.9405,539.524999999999,Close Price,Close Price,1900-01-01 13:25:00,154.15,158.45,214.99999999999900
11/10/22,1900-01-01 13:40:00,Put,SL Hit First,SL Hit First,1900-01-01 13:40:18,148.7,145.726,-148.69999999999900,Close Price,Close Price,1900-01-01 13:45:00,148.7,149.55,42.50000000000110,Close Price,Close Price,1900-01-01 13:45:00,148.7,149.55,42.50000000000110,Close Price,Close Price,1900-01-01 13:45:00,148.7,149.55,42.50000000000110
11/10/22,1900-01-01 14:10:00,Put,Target Hit First,Target Hit First,1900-01-01 14:10:00,155.4,158.508,155.4000000000000,Target Hit First,Target Hit First,1900-01-01 14:11:24,155.4,163.17000000000000,388.5000000000010,SL Hit First,SL Hit First,1900-01-01 14:14:30,155.4,144.522,-543.9000000000010,Close Price,Close Price,1900-01-01 14:15:00,155.4,140.7,-735.0000000000010
11/10/22,1900-01-01 14:30:00,Put,SL Hit First,SL Hit First,1900-01-01 14:30:06,181.85,178.213,-181.85000000000000,Close Price,Close Price,1900-01-01 14:35:00,181.85,178.45,-170.00000000000000,Close Price,Close Price,1900-01-01 14:35:00,181.85,178.45,-170.00000000000000,Close Price,Close Price,1900-01-01 14:35:00,181.85,178.45,-170.00000000000000
11/10/22,1900-01-01 14:35:00,Put,Target Hit First,Target Hit First,1900-01-01 14:36:12,180.35,183.957,180.35000000000000,Close Price,Close Price,1900-01-01 14:40:00,180.35,176.4,-197.49999999999900,Close Price,Close Price,1900-01-01 14:40:00,180.35,176.4,-197.49999999999900,Close Price,Close Price,1900-01-01 14:40:00,180.35,176.4,-197.49999999999900
11/10/22,1900-01-01 14:40:00,Put,SL Hit First,SL Hit First,1900-01-01 14:40:00,181.35,177.72300000000000,-181.35000000000000,Close Price,Close Price,1900-01-01 14:45:00,181.35,179.55,-89.99999999999920,Close Price,Close Price,1900-01-01 14:45:00,181.35,179.55,-89.99999999999920,Close Price,Close Price,1900-01-01 14:45:00,181.35,179.55,-89.99999999999920
