Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
19/10/22,1900-01-01 09:30:00,Put,SL Hit First,SL Hit First,1900-01-01 09:30:06,97.0,95.06,-96.99999999999990,SL Hit First,SL Hit First,1900-01-01 09:30:36,97.0,92.15,-242.50000000000000,Close Price,Close Price,1900-01-01 09:35:00,97.0,96.4,-29.999999999999700,Close Price,Close Price,1900-01-01 09:35:00,97.0,96.4,-29.999999999999700
19/10/22,1900-01-01 09:50:00,Put,Target Hit First,Target Hit First,1900-01-01 09:50:54,87.3,89.04600000000000,87.29999999999980,Close Price,Close Price,1900-01-01 09:55:00,87.3,87.85,27.499999999999900,Close Price,Close Price,1900-01-01 09:55:00,87.3,87.85,27.499999999999900,Close Price,Close Price,1900-01-01 09:55:00,87.3,87.85,27.499999999999900
19/10/22,1900-01-01 10:10:00,Put,SL Hit First,SL Hit First,1900-01-01 10:10:12,87.55,85.79900000000000,-87.55000000000020,Close Price,Close Price,1900-01-01 10:15:00,87.55,87.85,14.999999999999900,Close Price,Close Price,1900-01-01 10:15:00,87.55,87.85,14.999999999999900,Close Price,Close Price,1900-01-01 10:15:00,87.55,87.85,14.999999999999900
19/10/22,1900-01-01 10:35:00,Put,Target Hit First,Target Hit First,1900-01-01 10:35:06,74.75,76.245,74.75000000000020,Target Hit First,Target Hit First,1900-01-01 10:38:06,74.75,78.4875,186.87500000000000,Close Price,Close Price,1900-01-01 10:40:00,74.75,71.9,-142.50000000000000,Close Price,Close Price,1900-01-01 10:40:00,74.75,71.9,-142.50000000000000
19/10/22,1900-01-01 10:55:00,Put,Target Hit First,Target Hit First,1900-01-01 10:55:24,79.2,80.784,79.20000000000020,Close Price,Close Price,1900-01-01 11:00:00,79.2,80.9,85.00000000000010,Close Price,Close Price,1900-01-01 11:00:00,79.2,80.9,85.00000000000010,Close Price,Close Price,1900-01-01 11:00:00,79.2,80.9,85.00000000000010
19/10/22,1900-01-01 11:00:00,Put,Target Hit First,Target Hit First,1900-01-01 11:00:12,80.85,82.467,80.85000000000020,Target Hit First,Target Hit First,1900-01-01 11:04:54,80.85,84.8925,202.1250000000000,Close Price,Close Price,1900-01-01 11:05:00,80.85,85.9,252.50000000000100,Close Price,Close Price,1900-01-01 11:05:00,80.85,85.9,252.50000000000100
19/10/22,1900-01-01 11:15:00,Put,SL Hit First,SL Hit First,1900-01-01 11:15:06,81.65,80.01700000000000,-81.64999999999980,SL Hit First,SL Hit First,1900-01-01 11:16:42,81.65,77.5675,-204.1250000000010,Close Price,Close Price,1900-01-01 11:20:00,81.65,78.35,-165.00000000000100,Close Price,Close Price,1900-01-01 11:20:00,81.65,78.35,-165.00000000000100
19/10/22,1900-01-01 11:30:00,Put,Target Hit First,Target Hit First,1900-01-01 11:30:12,82.95,84.60900000000000,82.9500000000003,Target Hit First,Target Hit First,1900-01-01 11:30:18,82.95,87.09750000000000,207.3750000000000,Target Hit First,Target Hit First,1900-01-01 11:31:30,82.95,88.7565,290.325,Close Price,Close Price,1900-01-01 11:35:00,82.95,90.35,370.00000000000000
19/10/22,1900-01-01 11:35:00,Put,SL Hit First,SL Hit First,1900-01-01 11:35:06,90.9,89.08200000000000,-90.89999999999990,SL Hit First,SL Hit First,1900-01-01 11:38:42,90.9,86.355,-227.25000000000000,SL Hit First,SL Hit First,1900-01-01 11:39:06,90.9,84.537,-318.15,SL Hit First,SL Hit First,1900-01-01 11:39:48,90.9,81.81,-454.50000000000000
19/10/22,1900-01-01 11:50:00,Put,Target Hit First,Target Hit First,1900-01-01 11:51:12,87.2,88.944,87.20000000000000,Target Hit First,Target Hit First,1900-01-01 11:52:36,87.2,91.56,218.00000000000000,Target Hit First,Target Hit First,1900-01-01 11:53:30,87.2,93.304,305.20000000000000,Target Hit First,Target Hit First,1900-01-01 11:53:54,87.2,95.92000000000000,436.0000000000010
19/10/22,1900-01-01 11:55:00,Put,SL Hit First,SL Hit First,1900-01-01 11:55:12,92.65,90.797,-92.65000000000040,Target Hit First,Target Hit First,1900-01-01 11:57:42,92.65,97.2825,231.62500000000000,Close Price,Close Price,1900-01-01 12:00:00,92.65,96.2,177.50000000000000,Close Price,Close Price,1900-01-01 12:00:00,92.65,96.2,177.50000000000000
19/10/22,1900-01-01 12:00:00,Put,SL Hit First,SL Hit First,1900-01-01 12:00:30,95.85,93.933,-95.84999999999940,Target Hit First,Target Hit First,1900-01-01 12:03:30,95.85,100.6425,239.6250000000000,Close Price,Close Price,1900-01-01 12:05:00,95.85,93.65,-109.99999999999900,Close Price,Close Price,1900-01-01 12:05:00,95.85,93.65,-109.99999999999900
19/10/22,1900-01-01 12:35:00,Put,Target Hit First,Target Hit First,1900-01-01 12:35:30,103.0,105.06,103.00000000000000,Close Price,Close Price,1900-01-01 12:40:00,103.0,102.1,-45.000000000000300,Close Price,Close Price,1900-01-01 12:40:00,103.0,102.1,-45.000000000000300,Close Price,Close Price,1900-01-01 12:40:00,103.0,102.1,-45.000000000000300
19/10/22,1900-01-01 13:00:00,Put,Target Hit First,Target Hit First,1900-01-01 13:00:06,107.15,109.293,107.15000000000000,Target Hit First,Target Hit First,1900-01-01 13:01:12,107.15,112.5075,267.8749999999990,Target Hit First,Target Hit First,1900-01-01 13:02:24,107.15,114.6505,375.0249999999990,Target Hit First,Target Hit First,1900-01-01 13:03:06,107.15,117.865,535.7499999999990
19/10/22,1900-01-01 13:05:00,Put,Target Hit First,Target Hit First,1900-01-01 13:05:24,125.05,127.551,125.05000000000000,Target Hit First,Target Hit First,1900-01-01 13:05:24,125.05,131.3025,312.62500000000100,Target Hit First,Target Hit First,1900-01-01 13:05:30,125.05,133.8035,437.67500000000100,Close Price,Close Price,1900-01-01 13:10:00,125.05,126.3,62.5
19/10/22,1900-01-01 13:15:00,Put,Target Hit First,Target Hit First,1900-01-01 13:15:30,117.55,119.901,117.55000000000000,Close Price,Close Price,1900-01-01 13:20:00,117.55,118.55,50.0,Close Price,Close Price,1900-01-01 13:20:00,117.55,118.55,50.0,Close Price,Close Price,1900-01-01 13:20:00,117.55,118.55,50.0
19/10/22,1900-01-01 13:35:00,Put,Target Hit First,Target Hit First,1900-01-01 13:35:06,97.2,99.144,97.20000000000010,Target Hit First,Target Hit First,1900-01-01 13:38:36,97.2,102.06,243.00000000000000,Target Hit First,Target Hit First,1900-01-01 13:38:42,97.2,104.004,340.2000000000000,Close Price,Close Price,1900-01-01 13:40:00,97.2,103.95,337.5
19/10/22,1900-01-01 13:40:00,Put,Target Hit First,Target Hit First,1900-01-01 13:40:24,104.0,106.08,104.00000000000000,Target Hit First,Target Hit First,1900-01-01 13:41:06,104.0,109.2,260.0000000000000,Target Hit First,Target Hit First,1900-01-01 13:41:48,104.0,111.28,364.00000000000000,Target Hit First,Target Hit First,1900-01-01 13:43:00,104.0,114.4,520.0000000000000
19/10/22,1900-01-01 13:45:00,Put,Target Hit First,Target Hit First,1900-01-01 13:45:06,112.1,114.342,112.10000000000000,SL Hit First,SL Hit First,1900-01-01 13:48:06,112.1,106.495,-280.2500000000000,Close Price,Close Price,1900-01-01 13:50:00,112.1,108.95,-157.50000000000000,Close Price,Close Price,1900-01-01 13:50:00,112.1,108.95,-157.50000000000000
19/10/22,1900-01-01 14:20:00,Put,SL Hit First,SL Hit First,1900-01-01 14:20:42,102.5,100.45,-102.50000000000000,SL Hit First,SL Hit First,1900-01-01 14:20:48,102.5,97.375,-256.25,SL Hit First,SL Hit First,1900-01-01 14:20:54,102.5,95.325,-358.7500000000000,SL Hit First,SL Hit First,1900-01-01 14:22:36,102.5,92.25,-512.5
19/10/22,1900-01-01 14:40:00,Put,Target Hit First,Target Hit First,1900-01-01 14:40:54,100.25,102.255,100.25000000000000,Target Hit First,Target Hit First,1900-01-01 14:41:12,100.25,105.2625,250.62500000000000,Target Hit First,Target Hit First,1900-01-01 14:41:18,100.25,107.2675,350.8750000000000,Close Price,Close Price,1900-01-01 14:45:00,100.25,105.5,262.5
19/10/22,1900-01-01 14:45:00,Put,SL Hit First,SL Hit First,1900-01-01 14:45:06,105.7,103.586,-105.70000000000000,Target Hit First,Target Hit First,1900-01-01 14:49:36,105.7,110.985,264.25000000000000,Close Price,Close Price,1900-01-01 14:50:00,105.7,111.0,265.0000000000000,Close Price,Close Price,1900-01-01 14:50:00,105.7,111.0,265.0000000000000
19/10/22,1900-01-01 14:50:00,Put,Target Hit First,Target Hit First,1900-01-01 14:50:18,112.4,114.648,112.40000000000000,Target Hit First,Target Hit First,1900-01-01 14:50:24,112.4,118.02,281.00000000000000,Target Hit First,Target Hit First,1900-01-01 14:51:06,112.4,120.268,393.40000000000000,Target Hit First,Target Hit First,1900-01-01 14:51:18,112.4,123.64,562.0000000000000
19/10/22,1900-01-01 14:55:00,Put,Target Hit First,Target Hit First,1900-01-01 14:55:00,145.75,148.665,145.7500000000000,Target Hit First,Target Hit First,1900-01-01 14:55:48,145.75,153.0375,364.3750000000000,SL Hit First,SL Hit First,1900-01-01 14:58:48,145.75,135.5475,-510.1249999999990,SL Hit First,SL Hit First,1900-01-01 15:00:00,145.75,131.175,-728.7499999999990
19/10/22,1900-01-01 15:00:00,Put,SL Hit First,SL Hit First,1900-01-01 15:00:06,131.4,128.772,-131.40000000000100,SL Hit First,SL Hit First,1900-01-01 15:00:24,131.4,124.83,-328.50000000000000,SL Hit First,SL Hit First,1900-01-01 15:00:36,131.4,122.202,-459.9000000000000,Target Hit First,Target Hit First,1900-01-01 15:02:54,131.4,144.54000000000000,657.0000000000010
