Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
20/10/22,1900-01-01 11:10:00,Put,SL Hit First,SL Hit First,1900-01-01 11:11:30,219.5,215.11,-219.49999999999900,Close Price,Close Price,1900-01-01 11:15:00,219.5,223.9,220.00000000000000,Close Price,Close Price,1900-01-01 11:15:00,219.5,223.9,220.00000000000000,Close Price,Close Price,1900-01-01 11:15:00,219.5,223.9,220.00000000000000
20/10/22,1900-01-01 11:15:00,Put,Close Price,Close Price,1900-01-01 11:20:00,222.2,222.85,32.500000000000300,Close Price,Close Price,1900-01-01 11:20:00,222.2,222.85,32.500000000000300,Close Price,Close Price,1900-01-01 11:20:00,222.2,222.85,32.500000000000300,Close Price,Close Price,1900-01-01 11:20:00,222.2,222.85,32.500000000000300
20/10/22,1900-01-01 11:50:00,Put,Close Price,Close Price,1900-01-01 11:55:00,221.8,221.65,-7.500000000000280,Close Price,Close Price,1900-01-01 11:55:00,221.8,221.65,-7.500000000000280,Close Price,Close Price,1900-01-01 11:55:00,221.8,221.65,-7.500000000000280,Close Price,Close Price,1900-01-01 11:55:00,221.8,221.65,-7.500000000000280
20/10/22,1900-01-01 13:35:00,Put,Target Hit First,Target Hit First,1900-01-01 13:38:18,208.85,213.027,208.85000000000000,Target Hit First,Target Hit First,1900-01-01 13:39:48,208.85,219.2925,522.1250000000000,Close Price,Close Price,1900-01-01 13:40:00,208.85,220.15,565.0000000000010,Close Price,Close Price,1900-01-01 13:40:00,208.85,220.15,565.0000000000010
20/10/22,1900-01-01 13:40:00,Put,Target Hit First,Target Hit First,1900-01-01 13:42:06,219.9,224.298,219.9000000000000,Close Price,Close Price,1900-01-01 13:45:00,219.9,222.75,142.50000000000000,Close Price,Close Price,1900-01-01 13:45:00,219.9,222.75,142.50000000000000,Close Price,Close Price,1900-01-01 13:45:00,219.9,222.75,142.50000000000000
20/10/22,1900-01-01 13:50:00,Put,Target Hit First,Target Hit First,1900-01-01 13:51:00,218.5,222.87,218.50000000000000,Close Price,Close Price,1900-01-01 13:55:00,218.5,223.6,255.00000000000000,Close Price,Close Price,1900-01-01 13:55:00,218.5,223.6,255.00000000000000,Close Price,Close Price,1900-01-01 13:55:00,218.5,223.6,255.00000000000000
20/10/22,1900-01-01 14:50:00,Put,Target Hit First,Target Hit First,1900-01-01 14:54:54,186.75,190.485,186.75000000000100,Close Price,Close Price,1900-01-01 14:55:00,186.75,190.7,197.49999999999900,Close Price,Close Price,1900-01-01 14:55:00,186.75,190.7,197.49999999999900,Close Price,Close Price,1900-01-01 14:55:00,186.75,190.7,197.49999999999900
20/10/22,1900-01-01 15:05:00,Put,SL Hit First,SL Hit First,1900-01-01 15:08:00,177.7,174.146,-177.7000000000000,Close Price,Close Price,1900-01-01 15:10:00,177.7,174.05,-182.49999999999900,Close Price,Close Price,1900-01-01 15:10:00,177.7,174.05,-182.49999999999900,Close Price,Close Price,1900-01-01 15:10:00,177.7,174.05,-182.49999999999900
20/10/22,1900-01-01 15:10:00,Put,Target Hit First,Target Hit First,1900-01-01 15:11:12,174.2,177.684,174.20000000000000,Close Price,Close Price,1900-01-01 15:15:00,174.2,171.2,-150.0,Close Price,Close Price,1900-01-01 15:15:00,174.2,171.2,-150.0,Close Price,Close Price,1900-01-01 15:15:00,174.2,171.2,-150.0
20/10/22,1900-01-01 15:15:00,Put,SL Hit First,SL Hit First,1900-01-01 15:15:54,171.3,167.874,-171.3000000000010,SL Hit First,SL Hit First,1900-01-01 15:17:06,171.3,162.735,-428.2500000000000,SL Hit First,SL Hit First,1900-01-01 15:18:24,171.3,159.309,-599.5500000000010,Close Price,Close Price,1900-01-01 15:20:00,171.3,161.0,-515.0000000000010
20/10/22,1900-01-01 15:30:00,Put,Close Price,Close Price,1900-01-01 15:33:12,166.0,166.0,0.0,Close Price,Close Price,1900-01-01 15:33:12,166.0,166.0,0.0,Close Price,Close Price,1900-01-01 15:33:12,166.0,166.0,0.0,Close Price,Close Price,1900-01-01 15:33:12,166.0,166.0,0.0
