Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
31/10/22,1900-01-01 09:20:00,Put,Target Hit First,Target Hit First,1900-01-01 09:21:24,192.1,195.942,192.10000000000100,Target Hit First,Target Hit First,1900-01-01 09:23:00,192.1,201.705,480.2500000000010,Close Price,Close Price,1900-01-01 09:25:00,192.1,196.8,235.00000000000100,Close Price,Close Price,1900-01-01 09:25:00,192.1,196.8,235.00000000000100
31/10/22,1900-01-01 09:40:00,Put,Target Hit First,Target Hit First,1900-01-01 09:41:36,172.35,175.797,172.35000000000000,Target Hit First,Target Hit First,1900-01-01 09:43:54,172.35,180.9675,430.87500000000000,Close Price,Close Price,1900-01-01 09:45:00,172.35,181.2,442.5000000000000,Close Price,Close Price,1900-01-01 09:45:00,172.35,181.2,442.5000000000000
31/10/22,1900-01-01 09:45:00,Put,SL Hit First,SL Hit First,1900-01-01 09:46:30,181.75,178.115,-181.75000000000000,Close Price,Close Price,1900-01-01 09:50:00,181.75,182.75,50.0,Close Price,Close Price,1900-01-01 09:50:00,181.75,182.75,50.0,Close Price,Close Price,1900-01-01 09:50:00,181.75,182.75,50.0
31/10/22,1900-01-01 10:00:00,Put,SL Hit First,SL Hit First,1900-01-01 10:00:30,191.1,187.278,-191.10000000000000,SL Hit First,SL Hit First,1900-01-01 10:03:00,191.1,181.545,-477.75000000000000,Close Price,Close Price,1900-01-01 10:05:00,191.1,182.25,-442.5000000000000,Close Price,Close Price,1900-01-01 10:05:00,191.1,182.25,-442.5000000000000
31/10/22,1900-01-01 10:30:00,Put,Target Hit First,Target Hit First,1900-01-01 10:30:42,183.0,186.66,183.00000000000000,Close Price,Close Price,1900-01-01 10:35:00,183.0,183.45,22.49999999999940,Close Price,Close Price,1900-01-01 10:35:00,183.0,183.45,22.49999999999940,Close Price,Close Price,1900-01-01 10:35:00,183.0,183.45,22.49999999999940
31/10/22,1900-01-01 10:50:00,Put,Target Hit First,Target Hit First,1900-01-01 10:52:36,187.9,191.658,187.89999999999900,Close Price,Close Price,1900-01-01 10:55:00,187.9,188.3,20.000000000000300,Close Price,Close Price,1900-01-01 10:55:00,187.9,188.3,20.000000000000300,Close Price,Close Price,1900-01-01 10:55:00,187.9,188.3,20.000000000000300
31/10/22,1900-01-01 11:15:00,Put,SL Hit First,SL Hit First,1900-01-01 11:16:00,176.55,173.019,-176.5500000000000,Close Price,Close Price,1900-01-01 11:20:00,176.55,171.35,-260.00000000000100,Close Price,Close Price,1900-01-01 11:20:00,176.55,171.35,-260.00000000000100,Close Price,Close Price,1900-01-01 11:20:00,176.55,171.35,-260.00000000000100
31/10/22,1900-01-01 11:40:00,Put,Target Hit First,Target Hit First,1900-01-01 11:41:30,167.05,170.39100000000000,167.0500000000000,Close Price,Close Price,1900-01-01 11:45:00,167.05,172.0,247.49999999999900,Close Price,Close Price,1900-01-01 11:45:00,167.05,172.0,247.49999999999900,Close Price,Close Price,1900-01-01 11:45:00,167.05,172.0,247.49999999999900
31/10/22,1900-01-01 11:55:00,Put,SL Hit First,SL Hit First,1900-01-01 11:56:24,171.5,168.07,-171.50000000000000,Close Price,Close Price,1900-01-01 12:00:00,171.5,165.3,-309.99999999999900,Close Price,Close Price,1900-01-01 12:00:00,171.5,165.3,-309.99999999999900,Close Price,Close Price,1900-01-01 12:00:00,171.5,165.3,-309.99999999999900
31/10/22,1900-01-01 12:55:00,Put,SL Hit First,SL Hit First,1900-01-01 12:57:36,176.8,173.264,-176.80000000000000,Close Price,Close Price,1900-01-01 13:00:00,176.8,170.1,-335.00000000000100,Close Price,Close Price,1900-01-01 13:00:00,176.8,170.1,-335.00000000000100,Close Price,Close Price,1900-01-01 13:00:00,176.8,170.1,-335.00000000000100
31/10/22,1900-01-01 13:00:00,Put,SL Hit First,SL Hit First,1900-01-01 13:00:48,170.95,167.53100000000000,-170.95000000000100,Close Price,Close Price,1900-01-01 13:05:00,170.95,167.75,-159.99999999999900,Close Price,Close Price,1900-01-01 13:05:00,170.95,167.75,-159.99999999999900,Close Price,Close Price,1900-01-01 13:05:00,170.95,167.75,-159.99999999999900
31/10/22,1900-01-01 13:20:00,Put,SL Hit First,SL Hit First,1900-01-01 13:20:42,168.35,164.983,-168.3500000000000,Close Price,Close Price,1900-01-01 13:25:00,168.35,168.05,-14.999999999999100,Close Price,Close Price,1900-01-01 13:25:00,168.35,168.05,-14.999999999999100,Close Price,Close Price,1900-01-01 13:25:00,168.35,168.05,-14.999999999999100
31/10/22,1900-01-01 13:35:00,Put,Close Price,Close Price,1900-01-01 13:40:00,174.5,175.25,37.5,Close Price,Close Price,1900-01-01 13:40:00,174.5,175.25,37.5,Close Price,Close Price,1900-01-01 13:40:00,174.5,175.25,37.5,Close Price,Close Price,1900-01-01 13:40:00,174.5,175.25,37.5
31/10/22,1900-01-01 13:40:00,Put,Target Hit First,Target Hit First,1900-01-01 13:41:42,173.05,176.51100000000000,173.05000000000100,Close Price,Close Price,1900-01-01 13:45:00,173.05,177.6,227.49999999999900,Close Price,Close Price,1900-01-01 13:45:00,173.05,177.6,227.49999999999900,Close Price,Close Price,1900-01-01 13:45:00,173.05,177.6,227.49999999999900
31/10/22,1900-01-01 13:45:00,Put,SL Hit First,SL Hit First,1900-01-01 13:45:36,177.45,173.90100000000000,-177.45000000000000,Close Price,Close Price,1900-01-01 13:50:00,177.45,185.0,377.50000000000100,Close Price,Close Price,1900-01-01 13:50:00,177.45,185.0,377.50000000000100,Close Price,Close Price,1900-01-01 13:50:00,177.45,185.0,377.50000000000100
31/10/22,1900-01-01 14:40:00,Put,Close Price,Close Price,1900-01-01 14:45:00,171.5,170.95,-27.50000000000060,Close Price,Close Price,1900-01-01 14:45:00,171.5,170.95,-27.50000000000060,Close Price,Close Price,1900-01-01 14:45:00,171.5,170.95,-27.50000000000060,Close Price,Close Price,1900-01-01 14:45:00,171.5,170.95,-27.50000000000060
31/10/22,1900-01-01 15:00:00,Put,SL Hit First,SL Hit First,1900-01-01 15:00:24,169.3,165.91400000000000,-169.30000000000000,SL Hit First,SL Hit First,1900-01-01 15:00:42,169.3,160.835,-423.25000000000000,SL Hit First,SL Hit First,1900-01-01 15:00:54,169.3,157.449,-592.55,Close Price,Close Price,1900-01-01 15:05:00,169.3,156.3,-650.0
31/10/22,1900-01-01 15:25:00,Put,Target Hit First,Target Hit First,1900-01-01 15:28:00,148.4,151.368,148.39999999999900,Close Price,Close Price,1900-01-01 15:30:00,148.4,150.0,79.99999999999970,Close Price,Close Price,1900-01-01 15:30:00,148.4,150.0,79.99999999999970,Close Price,Close Price,1900-01-01 15:30:00,148.4,150.0,79.99999999999970
31/10/22,1900-01-01 15:30:00,Put,Close Price,Close Price,1900-01-01 15:30:00,150.0,150.0,0.0,Close Price,Close Price,1900-01-01 15:30:00,150.0,150.0,0.0,Close Price,Close Price,1900-01-01 15:30:00,150.0,150.0,0.0,Close Price,Close Price,1900-01-01 15:30:00,150.0,150.0,0.0
