Date,Time,open,high,low,close,BuyPrice,SellPrice,ema5,Long_Call_Entry,Long Call Entry Point,short_put_entry,Short Put Entry Point,Call Or Put Status,round off values
2022-10-17,09:15:00,17155.0,17287.25,17121.05,17182.2,17136.05,17153.9,17182.2,False,,False,,,17200.0
2022-10-17,09:20:00,17137.9,17251.85,17129.05,17251.85,17137.7,17141.5,17223.99,True,Enter the Long Call trade at - 17251.85,False,,Buy Call and Sell Put at ,17300.0
2022-10-17,09:25:00,17158.55,17255.0,17122.0,17225.05,17159.15,17159.9,17224.492105263158,True,Enter the Long Call trade at - 17225.05,False,,Buy Call and Sell Put at ,17200.0
2022-10-17,09:30:00,17122.05,17225.05,17100.0,17210.85,17122.0,17123.35,17218.825384615386,False,,True,Enter the short put trade at - 17210.85,Buy Put and Sell Call at ,17200.0
2022-10-17,09:35:00,17113.0,17231.6,17108.0,17220.55,17110.15,17112.2,17219.487440758294,True,Enter the Long Call trade at - 17220.55,False,,Buy Call and Sell Put at ,17200.0
2022-10-17,09:40:00,17117.7,17240.0,17105.9,17232.65,17116.0,17117.55,17224.297218045114,True,Enter the Long Call trade at - 17232.65,False,,Buy Call and Sell Put at ,17200.0
2022-10-17,09:45:00,17174.0,17251.05,17133.05,17247.3,17173.2,17176.25,17232.441476444877,True,Enter the Long Call trade at - 17247.3,False,,Buy Call and Sell Put at ,17200.0
2022-10-17,09:50:00,17147.5,17259.0,17141.0,17259.0,17146.9,17148.0,17241.653766851705,True,Enter the Long Call trade at - 17259.0,False,,Buy Call and Sell Put at ,17300.0
2022-10-17,09:55:00,17158.95,17259.0,17150.0,17255.0,17158.65,17158.7,17246.221323874604,True,Enter the Long Call trade at - 17255.0,False,,Buy Call and Sell Put at ,17300.0
2022-10-17,10:00:00,17156.05,17292.05,17156.05,17290.85,17156.55,17157.8,17261.360078414476,True,Enter the Long Call trade at - 17290.85,False,,Buy Call and Sell Put at ,17300.0
2022-10-17,10:05:00,17192.0,17300.65,17187.6,17295.85,17192.0,17193.0,17272.991186414543,True,Enter the Long Call trade at - 17295.85,False,,Buy Call and Sell Put at ,17300.0
2022-10-17,10:10:00,17204.85,17317.95,17202.6,17317.95,17202.9,17204.65,17288.093859143446,True,Enter the Long Call trade at - 17317.95,False,,Buy Call and Sell Put at ,17300.0
2022-10-17,10:15:00,17223.05,17339.0,17221.1,17277.0,17222.0,17223.0,17284.376807022876,False,,True,Enter the short put trade at - 17277.0,Buy Put and Sell Call at ,17300.0
2022-10-17,10:20:00,17244.9,17345.4,17232.75,17345.4,17242.35,17244.95,17304.78778890967,True,Enter the Long Call trade at - 17345.4,False,,Buy Call and Sell Put at ,17300.0
2022-10-17,10:25:00,17254.2,17345.9,17220.45,17315.25,17253.0,17253.65,17308.283174873475,True,Enter the Long Call trade at - 17315.25,False,,Buy Call and Sell Put at ,17300.0
2022-10-17,10:30:00,17221.9,17341.5,17221.9,17337.8,17220.3,17221.85,17318.13711860899,True,Enter the Long Call trade at - 17337.8,False,,Buy Call and Sell Put at ,17300.0
2022-10-17,10:35:00,17244.0,17371.4,17236.2,17311.35,17243.4,17244.0,17315.872447190173,False,,True,Enter the short put trade at - 17311.35,Buy Put and Sell Call at ,17300.0
2022-10-17,10:40:00,17277.05,17384.0,17273.45,17317.7,17277.05,17278.05,17316.482043937347,True,Enter the Long Call trade at - 17317.7,False,,Buy Call and Sell Put at ,17300.0
2022-10-17,10:45:00,17283.25,17384.0,17267.6,17363.0,17283.3,17284.0,17331.995027089513,True,Enter the Long Call trade at - 17363.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,10:50:00,17269.05,17364.75,17256.45,17356.85,17269.05,17269.45,17340.282510343408,True,Enter the Long Call trade at - 17356.85,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,10:55:00,17263.95,17359.8,17246.1,17354.85,17263.0,17263.95,17345.139313948966,True,Enter the Long Call trade at - 17354.85,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,11:00:00,17260.95,17358.75,17246.4,17345.0,17260.0,17261.3,17345.092869758377,False,,True,Enter the short put trade at - 17345.0,Buy Put and Sell Call at ,17300.0
2022-10-17,11:05:00,17255.1,17357.95,17240.0,17341.1,17254.35,17255.1,17343.76179456708,False,,True,Enter the short put trade at - 17341.1,Buy Put and Sell Call at ,17300.0
2022-10-17,11:10:00,17251.05,17366.0,17249.1,17365.3,17249.0,17250.0,17350.941622882772,True,Enter the Long Call trade at - 17365.3,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,11:15:00,17273.15,17370.0,17260.3,17356.15,17270.9,17273.3,17352.67781734551,True,Enter the Long Call trade at - 17356.15,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,11:20:00,17262.0,17360.0,17253.6,17356.05,17262.05,17263.0,17353.801907907928,True,Enter the Long Call trade at - 17356.05,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,11:25:00,17266.25,17361.0,17248.0,17349.05,17264.1,17266.85,17352.217910725438,False,,True,Enter the short put trade at - 17349.05,Buy Put and Sell Call at ,17300.0
2022-10-17,11:30:00,17259.7,17359.0,17255.0,17349.05,17258.0,17258.95,17351.161928092763,False,,True,Enter the short put trade at - 17349.05,Buy Put and Sell Call at ,17300.0
2022-10-17,11:35:00,17257.3,17360.0,17255.85,17360.0,17256.95,17259.4,17354.107975107716,True,Enter the Long Call trade at - 17360.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,11:40:00,17269.0,17362.05,17260.0,17361.3,17266.6,17268.75,17356.50532924091,True,Enter the Long Call trade at - 17361.3,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,11:45:00,17269.5,17365.0,17262.0,17296.95,17268.9,17269.5,17336.653483807764,False,,True,Enter the short put trade at - 17296.95,Buy Put and Sell Call at ,17300.0
2022-10-17,11:50:00,17267.85,17355.0,17242.55,17334.8,17265.55,17266.5,17336.035654439827,False,,True,Enter the short put trade at - 17334.8,Buy Put and Sell Call at ,17300.0
2022-10-17,11:55:00,17246.0,17340.1,17232.55,17334.5,17246.0,17247.65,17335.523768835577,False,,True,Enter the short put trade at - 17334.5,Buy Put and Sell Call at ,17300.0
2022-10-17,12:00:00,17251.9,17348.8,17238.0,17331.5,17251.55,17251.9,17334.182511175364,False,,True,Enter the short put trade at - 17331.5,Buy Put and Sell Call at ,17300.0
2022-10-17,12:05:00,17240.05,17341.8,17234.45,17329.5,17238.0,17240.15,17332.621673044985,False,,True,Enter the short put trade at - 17329.5,Buy Put and Sell Call at ,17300.0
2022-10-17,12:10:00,17242.3,17365.0,17242.3,17365.0,17242.3,17244.0,17343.414453638034,True,Enter the Long Call trade at - 17365.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,12:15:00,17277.05,17365.0,17264.55,17363.0,17275.0,17275.9,17349.942971084703,True,Enter the Long Call trade at - 17363.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,12:20:00,17279.0,17370.1,17257.0,17362.55,17278.25,17279.0,17354.145314911584,True,Enter the Long Call trade at - 17362.55,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,12:25:00,17272.8,17378.95,17272.55,17375.0,17272.05,17272.8,17361.09687755075,True,Enter the Long Call trade at - 17375.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,12:30:00,17286.35,17393.05,17274.8,17393.05,17283.85,17285.95,17371.74791933042,True,Enter the Long Call trade at - 17393.05,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,12:35:00,17304.55,17393.0,17290.1,17387.0,17304.55,17304.6,17376.831946526807,True,Enter the Long Call trade at - 17387.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,12:40:00,17329.25,17387.0,17280.0,17371.45,17329.05,17331.75,17375.037964279098,False,,True,Enter the short put trade at - 17371.45,Buy Put and Sell Call at ,17400.0
2022-10-17,12:45:00,17286.45,17381.85,17256.25,17350.0,17284.5,17286.95,17366.69197596242,False,,True,Enter the short put trade at - 17350.0,Buy Put and Sell Call at ,17400.0
2022-10-17,12:50:00,17261.75,17357.5,17250.65,17356.75,17260.95,17262.3,17363.377983915747,False,,True,Enter the short put trade at - 17356.75,Buy Put and Sell Call at ,17400.0
2022-10-17,12:55:00,17267.55,17366.8,17262.25,17278.0,17267.55,17268.3,17334.918655604895,False,,True,Enter the short put trade at - 17278.0,Buy Put and Sell Call at ,17300.0
2022-10-17,13:00:00,17278.05,17372.0,17264.1,17369.0,17276.15,17278.25,17346.279103826797,True,Enter the Long Call trade at - 17369.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,13:05:00,17278.65,17373.05,17271.35,17365.0,17276.35,17278.65,17352.51940258423,True,Enter the Long Call trade at - 17365.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,13:10:00,17279.15,17390.0,17279.15,17386.85,17277.1,17278.35,17363.962935096533,True,Enter the Long Call trade at - 17386.85,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,13:15:00,17292.45,17389.95,17287.0,17389.95,17291.25,17294.05,17372.625290084736,True,Enter the Long Call trade at - 17389.95,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,13:20:00,17298.95,17405.15,17293.35,17405.15,17298.25,17299.05,17383.466860073495,True,Enter the Long Call trade at - 17405.15,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,13:25:00,17318.0,17410.0,17310.05,17405.1,17316.65,17319.0,17390.677906723202,True,Enter the Long Call trade at - 17405.1,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,13:30:00,17316.45,17410.0,17302.0,17391.0,17314.9,17316.4,17390.785271148878,True,Enter the Long Call trade at - 17391.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,13:35:00,17341.45,17399.7,17295.0,17399.7,17341.45,17343.2,17393.756847433968,True,Enter the Long Call trade at - 17399.7,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,13:40:00,17311.45,17403.85,17298.9,17395.0,17311.45,17312.0,17394.171231622775,True,Enter the Long Call trade at - 17395.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,13:45:00,17309.0,17399.0,17294.7,17399.0,17307.15,17309.0,17395.780821082182,True,Enter the Long Call trade at - 17399.0,False,,Buy Call and Sell Put at ,17400.0
2022-10-17,13:50:00,17310.7,17405.0,17294.55,17385.1,17310.7,17311.0,17392.22054738763,False,,True,Enter the short put trade at - 17385.1,Buy Put and Sell Call at ,17400.0
2022-10-17,13:55:00,17295.15,17385.1,17272.35,17365.25,17295.15,17296.25,17383.23036492426,False,,True,Enter the short put trade at - 17365.25,Buy Put and Sell Call at ,17400.0
