Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-20 09:15:00,2022-10-20,09:15:00,195.0,249.95,179.95,218.8,223.7,239.75,17300,218.8
2022-10-20 09:20:00,2022-10-20,09:20:00,217.9,225.0,204.7,204.7,217.0,217.45,17300,210.34000000000003
2022-10-20 09:25:00,2022-10-20,09:25:00,204.5,229.65,203.4,228.25,204.1,204.4,17300,218.82368421052632
2022-10-20 09:30:00,2022-10-20,09:30:00,229.65,245.7,229.45,239.15,229.6,230.0,17300,227.2669230769231
2022-10-20 09:35:00,2022-10-20,09:35:00,238.35,241.4,220.7,235.25,238.6,238.95,17300,230.33151658767773
2022-10-20 09:40:00,2022-10-20,09:40:00,235.5,244.35,214.65,220.7,235.55,236.0,17300,226.812030075188
2022-10-20 09:45:00,2022-10-20,09:45:00,220.65,221.3,209.85,213.0,220.05,220.4,17300,221.9218067022827
2022-10-20 09:50:00,2022-10-20,09:50:00,211.25,216.45,202.9,205.9,211.35,211.85,17300,216.36436161776373
2022-10-20 09:55:00,2022-10-20,09:55:00,206.2,211.5,204.2,206.0,205.0,205.4,17300,212.81730739137242
2022-10-20 10:00:00,2022-10-20,10:00:00,205.6,205.6,182.0,185.0,205.7,206.1,17300,203.38123567427834
2022-10-20 10:05:00,2022-10-20,10:05:00,184.45,187.75,176.3,178.7,184.05,184.35,17300,195.05793122747704
2022-10-20 10:10:00,2022-10-20,10:10:00,178.45,179.65,167.0,167.9,178.3,178.75,17300,185.9349736889513
2022-10-20 10:15:00,2022-10-20,10:15:00,167.35,167.35,157.1,159.8,167.35,167.6,17300,177.1783220931941
2022-10-20 10:20:00,2022-10-20,10:20:00,159.05,163.6,150.35,152.65,159.0,159.3,17300,168.97411130820078
2022-10-20 10:25:00,2022-10-20,10:25:00,153.15,169.5,153.0,169.0,153.15,153.35,17300,168.9827606242158
2022-10-20 10:30:00,2022-10-20,10:30:00,169.35,169.35,155.0,157.75,169.25,169.45,17300,165.23279799405253
2022-10-20 10:35:00,2022-10-20,10:35:00,156.35,160.7,138.0,139.8,156.05,156.3,17300,156.74658550303252
2022-10-20 10:40:00,2022-10-20,10:40:00,139.9,142.7,136.2,138.75,139.95,140.2,17300,150.74366185352406
2022-10-20 10:45:00,2022-10-20,10:45:00,138.2,146.2,133.3,146.0,138.2,138.25,17300,149.16172763624706
2022-10-20 10:50:00,2022-10-20,10:50:00,144.9,150.35,143.2,147.75,145.25,145.45,17300,148.69101019927407
