Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-20 09:15:00,2022-10-20,09:15:00,180.9,194.15,166.45,178.6,166.95,182.9,17600,178.6
2022-10-20 09:20:00,2022-10-20,09:20:00,177.25,177.25,160.2,160.65,176.95,177.3,17600,167.83
2022-10-20 09:25:00,2022-10-20,09:25:00,161.05,170.5,161.05,165.65,160.7,161.1,17600,166.79736842105262
2022-10-20 09:30:00,2022-10-20,09:30:00,165.4,169.15,154.65,162.7,165.4,165.75,17600,165.0953846153846
2022-10-20 09:35:00,2022-10-20,09:35:00,161.65,172.05,161.15,171.75,161.65,161.95,17600,167.64999999999998
2022-10-20 09:40:00,2022-10-20,09:40:00,171.95,173.25,151.1,153.85,172.15,172.5,17600,162.60729323308271
2022-10-20 09:45:00,2022-10-20,09:45:00,153.15,154.55,149.4,152.1,152.7,152.95,17600,158.88712967459935
2022-10-20 09:50:00,2022-10-20,09:50:00,152.1,153.95,146.3,149.4,152.05,152.25,17600,155.5963521015068
2022-10-20 09:55:00,2022-10-20,09:55:00,149.2,149.8,141.05,143.3,149.05,149.2,17600,151.38810182045805
2022-10-20 10:00:00,2022-10-20,10:00:00,143.0,144.7,138.6,142.5,142.85,143.1,17600,148.3731167600173
2022-10-20 10:05:00,2022-10-20,10:05:00,141.65,147.35,140.75,146.6,141.6,141.85,17600,147.77516490670996
2022-10-20 10:10:00,2022-10-20,10:10:00,146.65,150.35,144.15,148.95,146.4,146.65,17600,148.16981833524545
2022-10-20 10:15:00,2022-10-20,10:15:00,148.3,148.65,141.3,145.8,148.35,148.5,17600,147.37579903551475
2022-10-20 10:20:00,2022-10-20,10:20:00,145.8,146.0,133.5,138.35,145.25,145.55,17600,144.35685801260234
2022-10-20 10:25:00,2022-10-20,10:25:00,138.3,139.9,135.6,137.35,138.45,138.7,17600,142.01589271031807
2022-10-20 10:30:00,2022-10-20,10:30:00,137.35,140.1,130.7,136.45,137.2,137.5,17600,140.15776625632822
