Datetime,Date,Time,open,high,low,close
2022-10-18 09:15:00,2022-10-18,09:15:00,28.0,42.75,27.95,42.75
2022-10-18 09:15:06,2022-10-18,09:15:06,37.9,38.4,34.3,34.85
2022-10-18 09:15:12,2022-10-18,09:15:12,34.95,36.05,34.7,34.7
2022-10-18 09:15:18,2022-10-18,09:15:18,33.7,33.7,32.25,32.45
2022-10-18 09:15:24,2022-10-18,09:15:24,33.6,35.4,33.6,35.4
2022-10-18 09:15:30,2022-10-18,09:15:30,35.35,36.55,35.35,36.25
2022-10-18 09:15:36,2022-10-18,09:15:36,36.8,37.0,36.4,37.0
2022-10-18 09:15:42,2022-10-18,09:15:42,37.3,37.3,36.0,36.25
2022-10-18 09:15:48,2022-10-18,09:15:48,35.95,35.95,35.45,35.45
2022-10-18 09:15:54,2022-10-18,09:15:54,35.4,36.45,35.4,36.45
2022-10-18 09:16:00,2022-10-18,09:16:00,36.4,37.3,36.4,37.3
2022-10-18 09:16:06,2022-10-18,09:16:06,37.7,38.45,37.55,38.45
2022-10-18 09:16:12,2022-10-18,09:16:12,38.8,39.55,38.8,39.3
2022-10-18 09:16:18,2022-10-18,09:16:18,38.85,39.0,38.85,38.9
2022-10-18 09:16:24,2022-10-18,09:16:24,38.75,38.8,38.4,38.4
2022-10-18 09:16:30,2022-10-18,09:16:30,37.8,38.1,37.7,38.0
2022-10-18 09:16:36,2022-10-18,09:16:36,38.15,38.5,38.15,38.5
2022-10-18 09:16:42,2022-10-18,09:16:42,38.7,39.35,38.6,39.35
2022-10-18 09:16:48,2022-10-18,09:16:48,39.9,39.9,39.7,39.7
2022-10-18 09:16:54,2022-10-18,09:16:54,39.7,39.95,39.55,39.85
2022-10-18 09:17:00,2022-10-18,09:17:00,40.0,40.4,39.8,40.4
2022-10-18 09:17:06,2022-10-18,09:17:06,40.8,41.75,40.8,41.75
2022-10-18 09:17:12,2022-10-18,09:17:12,41.15,41.35,40.75,41.1
2022-10-18 09:17:18,2022-10-18,09:17:18,40.95,42.85,40.9,42.4
