Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-20 09:15:00,2022-10-20,09:15:00,28.0,42.85,27.95,39.55,37.15,40.0,17600,39.55
2022-10-20 09:20:00,2022-10-20,09:20:00,39.9,51.55,39.9,51.15,39.9,39.95,17600,46.51
2022-10-20 09:25:00,2022-10-20,09:25:00,51.05,51.05,43.7,44.9,50.95,51.05,17600,45.74736842105262
2022-10-20 09:30:00,2022-10-20,09:30:00,44.8,51.0,42.35,46.75,44.85,45.0,17600,46.16384615384615
2022-10-20 09:35:00,2022-10-20,09:35:00,46.7,47.3,42.3,42.3,46.7,46.8,17600,44.68056872037914
2022-10-20 09:40:00,2022-10-20,09:40:00,42.4,53.4,41.2,50.9,42.3,42.4,17600,46.95323308270677
2022-10-20 09:45:00,2022-10-20,09:45:00,51.6,54.25,51.4,53.0,51.6,51.7,17600,49.09412336085478
2022-10-20 09:50:00,2022-10-20,09:50:00,52.95,59.0,51.85,56.7,53.0,53.1,17600,51.73235527359239
2022-10-20 09:55:00,2022-10-20,09:55:00,56.85,61.2,56.2,59.7,56.7,56.8,17600,54.4591674925669
2022-10-20 10:00:00,2022-10-20,10:00:00,59.9,61.6,57.55,58.4,59.9,59.95,17600,55.79596036191297
2022-10-20 10:05:00,2022-10-20,10:05:00,58.7,59.4,55.15,56.0,58.7,58.8,17600,55.86476907349556
2022-10-20 10:10:00,2022-10-20,10:10:00,56.45,56.9,53.6,54.5,56.3,56.4,17600,55.40631256577762
2022-10-20 10:15:00,2022-10-20,10:15:00,54.55,58.3,54.55,56.4,54.55,54.65,17600,55.739252432491384
2022-10-20 10:20:00,2022-10-20,10:20:00,56.7,61.25,56.35,59.0,56.7,56.8,17600,56.82990430255623
2022-10-20 10:25:00,2022-10-20,10:25:00,58.8,60.7,57.85,59.3,58.8,58.95,17600,57.655154123608334
2022-10-20 10:30:00,2022-10-20,10:30:00,59.4,62.55,57.75,59.4,59.4,59.55,17600,58.23765623958484
2022-10-20 10:35:00,2022-10-20,10:35:00,59.15,59.85,50.3,50.3,59.15,59.2,17600,55.589082632168925
2022-10-20 10:40:00,2022-10-20,10:40:00,50.05,51.55,46.9,51.35,50.1,50.15,17600,54.17509833050351
2022-10-20 10:45:00,2022-10-20,10:45:00,51.35,53.6,46.55,47.15,51.25,51.4,17600,51.832342086083834
2022-10-20 10:50:00,2022-10-20,10:50:00,46.85,49.3,44.9,46.75,46.7,46.85,17600,50.13771843548988
2022-10-20 10:55:00,2022-10-20,10:55:00,46.75,49.2,43.85,43.85,46.65,46.75,17600,48.04139200670161
2022-10-20 11:00:00,2022-10-20,11:00:00,43.7,48.75,42.8,48.6,43.6,43.7,17600,48.22761956178466
2022-10-20 11:05:00,2022-10-20,11:05:00,48.6,49.25,46.45,49.15,48.65,48.75,17600,48.53510710646895
2022-10-20 11:10:00,2022-10-20,11:10:00,49.4,49.4,43.6,46.8,49.3,49.4,17600,47.956703711971365
2022-10-20 11:15:00,2022-10-20,11:15:00,46.9,46.9,44.6,45.0,46.75,46.9,17600,46.97109677584882
2022-10-20 11:20:00,2022-10-20,11:20:00,44.85,45.15,41.35,44.8,44.8,44.9,17600,46.24737874338309
2022-10-20 11:25:00,2022-10-20,11:25:00,44.65,46.35,42.0,43.3,44.55,44.65,17600,45.2649018697332
2022-10-20 11:30:00,2022-10-20,11:30:00,43.25,44.25,40.35,42.1,43.2,43.3,17600,44.20992220072882
2022-10-20 11:35:00,2022-10-20,11:35:00,41.9,42.75,38.6,39.75,41.85,41.9,17600,42.72326983760248
2022-10-20 11:40:00,2022-10-20,11:40:00,40.0,44.4,39.5,44.15,39.95,40.0,17600,43.198849038592385
2022-10-20 11:45:00,2022-10-20,11:45:00,44.4,45.9,43.1,44.65,44.3,44.4,17600,43.68256770748748
2022-10-20 11:50:00,2022-10-20,11:50:00,44.65,47.2,44.1,45.35,44.65,44.75,17600,44.23837975993063
2022-10-20 11:55:00,2022-10-20,11:55:00,45.25,48.55,44.65,48.25,45.2,45.3,17600,45.57558857289333
2022-10-20 12:00:00,2022-10-20,12:00:00,47.55,49.2,47.15,48.75,47.5,47.6,17600,46.633726805295105
2022-10-20 12:05:00,2022-10-20,12:05:00,48.7,49.25,46.55,48.5,48.6,48.7,17600,47.255818297425215
2022-10-20 12:10:00,2022-10-20,12:10:00,48.6,50.75,47.6,49.8,48.5,48.6,17600,48.10387925322721
2022-10-20 12:15:00,2022-10-20,12:15:00,49.8,50.25,47.0,47.4,49.75,49.9,17600,47.86925276387039
2022-10-20 12:20:00,2022-10-20,12:20:00,47.6,47.7,44.1,45.7,47.55,47.65,17600,47.14616836211019
2022-10-20 12:25:00,2022-10-20,12:25:00,45.8,47.45,43.55,46.15,45.65,45.75,17600,46.81411219636119
2022-10-20 12:30:00,2022-10-20,12:30:00,46.0,46.0,43.0,44.55,45.9,46.0,17600,46.05940806265373
2022-10-20 12:35:00,2022-10-20,12:35:00,44.35,45.1,41.35,42.35,44.4,44.5,17600,44.822938633886835
2022-10-20 12:40:00,2022-10-20,12:40:00,42.45,44.25,41.5,42.25,42.45,42.5,17600,43.96529238811853
2022-10-20 12:45:00,2022-10-20,12:45:00,42.25,45.2,42.05,44.2,42.3,42.35,17600,44.04352826084212
2022-10-20 12:50:00,2022-10-20,12:50:00,44.15,46.95,43.05,46.95,44.15,44.25,17600,45.01235219120206
2022-10-20 12:55:00,2022-10-20,12:55:00,46.9,48.1,46.35,47.45,46.8,46.95,17600,45.82490147047843
