Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
6/10/22,1900-01-01 09:30:00,Call,SL Hit First,SL Hit First,1900-01-01 09:31:18,128.0,125.44,-128.0000000000000,SL Hit First,SL Hit First,1900-01-01 09:32:30,128.0,121.6,-320.0000000000000,SL Hit First,SL Hit First,1900-01-01 09:32:48,128.0,119.04,-448.00000000000000,SL Hit First,SL Hit First,1900-01-01 09:35:00,128.0,115.2,-640.0000000000000
6/10/22,1900-01-01 09:35:00,Call,SL Hit First,SL Hit First,1900-01-01 09:35:24,114.7,112.406,-114.70000000000000,SL Hit First,SL Hit First,1900-01-01 09:35:48,114.7,108.965,-286.75,Close Price,Close Price,1900-01-01 09:40:00,114.7,112.85,-92.50000000000040,Close Price,Close Price,1900-01-01 09:40:00,114.7,112.85,-92.50000000000040
6/10/22,1900-01-01 09:45:00,Call,SL Hit First,SL Hit First,1900-01-01 09:45:18,107.0,104.86,-107.00000000000000,Target Hit First,Target Hit First,1900-01-01 09:47:24,107.0,112.35,267.5000000000000,Target Hit First,Target Hit First,1900-01-01 09:48:12,107.0,114.49,374.5000000000000,Close Price,Close Price,1900-01-01 09:50:00,107.0,115.85,442.5000000000000
6/10/22,1900-01-01 09:55:00,Call,Target Hit First,Target Hit First,1900-01-01 09:55:18,118.65,121.023,118.65000000000000,Close Price,Close Price,1900-01-01 10:00:00,118.65,121.05,120.00000000000000,Close Price,Close Price,1900-01-01 10:00:00,118.65,121.05,120.00000000000000,Close Price,Close Price,1900-01-01 10:00:00,118.65,121.05,120.00000000000000
6/10/22,1900-01-01 10:00:00,Call,Target Hit First,Target Hit First,1900-01-01 10:00:06,119.6,121.992,119.6000000000010,Target Hit First,Target Hit First,1900-01-01 10:04:06,119.6,125.58,299.0000000000000,Close Price,Close Price,1900-01-01 10:05:00,119.6,127.15,377.50000000000100,Close Price,Close Price,1900-01-01 10:05:00,119.6,127.15,377.50000000000100
6/10/22,1900-01-01 10:05:00,Call,SL Hit First,SL Hit First,1900-01-01 10:06:12,126.7,124.166,-126.7000000000000,Close Price,Close Price,1900-01-01 10:10:00,126.7,126.6,-5.000000000000430,Close Price,Close Price,1900-01-01 10:10:00,126.7,126.6,-5.000000000000430,Close Price,Close Price,1900-01-01 10:10:00,126.7,126.6,-5.000000000000430
6/10/22,1900-01-01 10:10:00,Call,SL Hit First,SL Hit First,1900-01-01 10:12:30,126.5,123.97,-126.50000000000000,SL Hit First,SL Hit First,1900-01-01 10:14:12,126.5,120.175,-316.2500000000000,Close Price,Close Price,1900-01-01 10:15:00,126.5,120.85,-282.5000000000000,Close Price,Close Price,1900-01-01 10:15:00,126.5,120.85,-282.5000000000000
6/10/22,1900-01-01 10:15:00,Call,Target Hit First,Target Hit First,1900-01-01 10:15:12,119.95,122.349,119.95000000000000,Close Price,Close Price,1900-01-01 10:20:00,119.95,125.75,290.0000000000000,Close Price,Close Price,1900-01-01 10:20:00,119.95,125.75,290.0000000000000,Close Price,Close Price,1900-01-01 10:20:00,119.95,125.75,290.0000000000000
6/10/22,1900-01-01 10:25:00,Call,SL Hit First,SL Hit First,1900-01-01 10:27:12,123.35,120.883,-123.35000000000000,Close Price,Close Price,1900-01-01 10:30:00,123.35,123.65,15.000000000000600,Close Price,Close Price,1900-01-01 10:30:00,123.35,123.65,15.000000000000600,Close Price,Close Price,1900-01-01 10:30:00,123.35,123.65,15.000000000000600
6/10/22,1900-01-01 10:30:00,Call,Target Hit First,Target Hit First,1900-01-01 10:31:30,122.85,125.307,122.85000000000000,Close Price,Close Price,1900-01-01 10:35:00,122.85,119.4,-172.49999999999900,Close Price,Close Price,1900-01-01 10:35:00,122.85,119.4,-172.49999999999900,Close Price,Close Price,1900-01-01 10:35:00,122.85,119.4,-172.49999999999900
