Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
27/10/22,1900-01-01 12:30:00,Call,SL Hit First,SL Hit First,1900-01-01 12:31:36,106.95,104.811,-106.95000000000000,Close Price,Close Price,1900-01-01 12:35:00,106.95,107.4,22.500000000000100,Close Price,Close Price,1900-01-01 12:35:00,106.95,107.4,22.500000000000100,Close Price,Close Price,1900-01-01 12:35:00,106.95,107.4,22.500000000000100
27/10/22,1900-01-01 12:35:00,Call,Target Hit First,Target Hit First,1900-01-01 12:37:18,107.65,109.803,107.65000000000000,Close Price,Close Price,1900-01-01 12:40:00,107.65,108.85,59.99999999999940,Close Price,Close Price,1900-01-01 12:40:00,107.65,108.85,59.99999999999940,Close Price,Close Price,1900-01-01 12:40:00,107.65,108.85,59.99999999999940
27/10/22,1900-01-01 12:40:00,Call,SL Hit First,SL Hit First,1900-01-01 12:43:12,108.85,106.673,-108.85000000000000,SL Hit First,SL Hit First,1900-01-01 12:44:54,108.85,103.40750000000000,-272.12500000000000,SL Hit First,SL Hit First,1900-01-01 12:45:00,108.85,101.2305,-380.9749999999990,Close Price,Close Price,1900-01-01 12:45:00,108.85,101.2,-382.50000000000000
27/10/22,1900-01-01 12:55:00,Call,Target Hit First,Target Hit First,1900-01-01 12:55:42,100.45,102.459,100.45000000000000,Close Price,Close Price,1900-01-01 13:00:00,100.45,103.2,137.5,Close Price,Close Price,1900-01-01 13:00:00,100.45,103.2,137.5,Close Price,Close Price,1900-01-01 13:00:00,100.45,103.2,137.5
27/10/22,1900-01-01 13:00:00,Call,Target Hit First,Target Hit First,1900-01-01 13:03:00,102.65,104.703,102.65000000000000,Close Price,Close Price,1900-01-01 13:05:00,102.65,104.6,97.49999999999940,Close Price,Close Price,1900-01-01 13:05:00,102.65,104.6,97.49999999999940,Close Price,Close Price,1900-01-01 13:05:00,102.65,104.6,97.49999999999940
27/10/22,1900-01-01 13:05:00,Call,SL Hit First,SL Hit First,1900-01-01 13:08:48,103.8,101.724,-103.80000000000000,Close Price,Close Price,1900-01-01 13:10:00,103.8,101.45,-117.50000000000000,Close Price,Close Price,1900-01-01 13:10:00,103.8,101.45,-117.50000000000000,Close Price,Close Price,1900-01-01 13:10:00,103.8,101.45,-117.50000000000000
27/10/22,1900-01-01 13:10:00,Call,SL Hit First,SL Hit First,1900-01-01 13:10:42,101.95,99.911,-101.95000000000000,Close Price,Close Price,1900-01-01 13:15:00,101.95,103.75,89.99999999999990,Close Price,Close Price,1900-01-01 13:15:00,101.95,103.75,89.99999999999990,Close Price,Close Price,1900-01-01 13:15:00,101.95,103.75,89.99999999999990
27/10/22,1900-01-01 13:15:00,Call,SL Hit First,SL Hit First,1900-01-01 13:16:36,103.15,101.087,-103.15000000000000,Close Price,Close Price,1900-01-01 13:20:00,103.15,104.45,64.99999999999990,Close Price,Close Price,1900-01-01 13:20:00,103.15,104.45,64.99999999999990,Close Price,Close Price,1900-01-01 13:20:00,103.15,104.45,64.99999999999990
27/10/22,1900-01-01 13:20:00,Call,Target Hit First,Target Hit First,1900-01-01 13:21:48,104.2,106.284,104.20000000000000,Target Hit First,Target Hit First,1900-01-01 13:25:00,104.2,109.41,260.50000000000000,Close Price,Close Price,1900-01-01 13:25:00,104.2,109.5,265.0000000000000,Close Price,Close Price,1900-01-01 13:25:00,104.2,109.5,265.0000000000000
27/10/22,1900-01-01 13:25:00,Call,SL Hit First,SL Hit First,1900-01-01 13:26:18,109.0,106.82,-109.00000000000000,Close Price,Close Price,1900-01-01 13:30:00,109.0,109.9,45.000000000000300,Close Price,Close Price,1900-01-01 13:30:00,109.0,109.9,45.000000000000300,Close Price,Close Price,1900-01-01 13:30:00,109.0,109.9,45.000000000000300
27/10/22,1900-01-01 13:30:00,Call,SL Hit First,SL Hit First,1900-01-01 13:31:42,109.95,107.751,-109.9500000000000,Close Price,Close Price,1900-01-01 13:35:00,109.95,109.0,-47.50000000000010,Close Price,Close Price,1900-01-01 13:35:00,109.95,109.0,-47.50000000000010,Close Price,Close Price,1900-01-01 13:35:00,109.95,109.0,-47.50000000000010
27/10/22,1900-01-01 13:40:00,Call,Target Hit First,Target Hit First,1900-01-01 13:44:36,104.45,106.539,104.45000000000000,Close Price,Close Price,1900-01-01 13:45:00,104.45,106.95,125.0,Close Price,Close Price,1900-01-01 13:45:00,104.45,106.95,125.0,Close Price,Close Price,1900-01-01 13:45:00,104.45,106.95,125.0
27/10/22,1900-01-01 13:45:00,Call,Target Hit First,Target Hit First,1900-01-01 13:46:00,107.0,109.14,107.00000000000000,Close Price,Close Price,1900-01-01 13:50:00,107.0,108.65,82.50000000000030,Close Price,Close Price,1900-01-01 13:50:00,107.0,108.65,82.50000000000030,Close Price,Close Price,1900-01-01 13:50:00,107.0,108.65,82.50000000000030
27/10/22,1900-01-01 13:55:00,Call,Target Hit First,Target Hit First,1900-01-01 13:56:36,101.45,103.479,101.45000000000000,Close Price,Close Price,1900-01-01 14:00:00,101.45,104.3,142.50000000000000,Close Price,Close Price,1900-01-01 14:00:00,101.45,104.3,142.50000000000000,Close Price,Close Price,1900-01-01 14:00:00,101.45,104.3,142.50000000000000
27/10/22,1900-01-01 14:05:00,Call,SL Hit First,SL Hit First,1900-01-01 14:05:48,108.0,105.84,-108.00000000000000,Close Price,Close Price,1900-01-01 14:10:00,108.0,109.0,50.0,Close Price,Close Price,1900-01-01 14:10:00,108.0,109.0,50.0,Close Price,Close Price,1900-01-01 14:10:00,108.0,109.0,50.0
27/10/22,1900-01-01 14:10:00,Call,SL Hit First,SL Hit First,1900-01-01 14:11:48,109.25,107.065,-109.25000000000000,Close Price,Close Price,1900-01-01 14:15:00,109.25,107.7,-77.49999999999990,Close Price,Close Price,1900-01-01 14:15:00,109.25,107.7,-77.49999999999990,Close Price,Close Price,1900-01-01 14:15:00,109.25,107.7,-77.49999999999990
27/10/22,1900-01-01 14:15:00,Call,SL Hit First,SL Hit First,1900-01-01 14:17:54,107.8,105.644,-107.80000000000000,SL Hit First,SL Hit First,1900-01-01 14:19:18,107.8,102.41,-269.5,Close Price,Close Price,1900-01-01 14:20:00,107.8,103.2,-230.00000000000000,Close Price,Close Price,1900-01-01 14:20:00,107.8,103.2,-230.00000000000000
27/10/22,1900-01-01 14:45:00,Call,Target Hit First,Target Hit First,1900-01-01 14:46:30,88.95,90.729,88.94999999999980,Target Hit First,Target Hit First,1900-01-01 14:48:48,88.95,93.3975,222.37500000000000,Close Price,Close Price,1900-01-01 14:50:00,88.95,95.1,307.50000000000000,Close Price,Close Price,1900-01-01 14:50:00,88.95,95.1,307.50000000000000
27/10/22,1900-01-01 14:50:00,Call,SL Hit First,SL Hit First,1900-01-01 14:51:48,94.8,92.904,-94.80000000000000,Close Price,Close Price,1900-01-01 14:55:00,94.8,94.55,-12.5,Close Price,Close Price,1900-01-01 14:55:00,94.8,94.55,-12.5,Close Price,Close Price,1900-01-01 14:55:00,94.8,94.55,-12.5
27/10/22,1900-01-01 14:55:00,Call,Target Hit First,Target Hit First,1900-01-01 14:56:00,94.15,96.033,94.14999999999980,Close Price,Close Price,1900-01-01 15:00:00,94.15,95.3,57.499999999999600,Close Price,Close Price,1900-01-01 15:00:00,94.15,95.3,57.499999999999600,Close Price,Close Price,1900-01-01 15:00:00,94.15,95.3,57.499999999999600
27/10/22,1900-01-01 15:00:00,Call,Target Hit First,Target Hit First,1900-01-01 15:00:00,92.4,94.248,92.40000000000000,Target Hit First,Target Hit First,1900-01-01 15:00:12,92.4,97.02,231.00000000000000,Target Hit First,Target Hit First,1900-01-01 15:00:12,92.4,98.868,323.39999999999900,Target Hit First,Target Hit First,1900-01-01 15:00:42,92.4,101.64,462.0000000000000
27/10/22,1900-01-01 15:05:00,Call,SL Hit First,SL Hit First,1900-01-01 15:05:24,106.25,104.125,-106.25,Close Price,Close Price,1900-01-01 15:10:00,106.25,110.25,200.0,Close Price,Close Price,1900-01-01 15:10:00,106.25,110.25,200.0,Close Price,Close Price,1900-01-01 15:10:00,106.25,110.25,200.0
27/10/22,1900-01-01 15:10:00,Call,Target Hit First,Target Hit First,1900-01-01 15:10:42,109.85,112.047,109.85000000000000,Target Hit First,Target Hit First,1900-01-01 15:13:24,109.85,115.3425,274.62500000000000,Close Price,Close Price,1900-01-01 15:15:00,109.85,114.4,227.50000000000100,Close Price,Close Price,1900-01-01 15:15:00,109.85,114.4,227.50000000000100
