Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
31/10/22,1900-01-01 09:30:00,Call,Target Hit First,Target Hit First,1900-01-01 09:30:06,43.6,44.472,43.600000000000000,Target Hit First,Target Hit First,1900-01-01 09:30:12,43.6,45.78,109.00000000000000,Target Hit First,Target Hit First,1900-01-01 09:31:00,43.6,46.652,152.60000000000000,Close Price,Close Price,1900-01-01 09:35:00,43.6,45.7,105.00000000000000
31/10/22,1900-01-01 09:35:00,Call,Target Hit First,Target Hit First,1900-01-01 09:36:24,45.4,46.308,45.40000000000010,Target Hit First,Target Hit First,1900-01-01 09:37:24,45.4,47.67,113.50000000000000,Target Hit First,Target Hit First,1900-01-01 09:37:30,45.4,48.578,158.9000000000000,Close Price,Close Price,1900-01-01 09:40:00,45.4,49.05,182.50000000000000
31/10/22,1900-01-01 09:50:00,Call,Target Hit First,Target Hit First,1900-01-01 09:50:30,44.35,45.237,44.35000000000000,SL Hit First,SL Hit First,1900-01-01 09:54:12,44.35,42.1325,-110.87500000000000,SL Hit First,SL Hit First,1900-01-01 09:54:30,44.35,41.2455,-155.22500000000000,Close Price,Close Price,1900-01-01 09:55:00,44.35,40.1,-212.5
31/10/22,1900-01-01 10:05:00,Call,SL Hit First,SL Hit First,1900-01-01 10:05:30,43.95,43.071000000000000,-43.94999999999990,SL Hit First,SL Hit First,1900-01-01 10:07:06,43.95,41.7525,-109.87500000000000,SL Hit First,SL Hit First,1900-01-01 10:08:42,43.95,40.8735,-153.82500000000000,SL Hit First,SL Hit First,1900-01-01 10:09:48,43.95,39.55500000000000,-219.7500000000000
31/10/22,1900-01-01 10:10:00,Call,Target Hit First,Target Hit First,1900-01-01 10:10:54,39.65,40.443,39.65000000000000,Target Hit First,Target Hit First,1900-01-01 10:12:06,39.65,41.6325,99.12500000000010,Target Hit First,Target Hit First,1900-01-01 10:12:24,39.65,42.4255,138.77500000000000,Target Hit First,Target Hit First,1900-01-01 10:14:00,39.65,43.615,198.25000000000000
31/10/22,1900-01-01 10:15:00,Call,Target Hit First,Target Hit First,1900-01-01 10:15:18,44.55,45.441,44.55000000000030,Close Price,Close Price,1900-01-01 10:20:00,44.55,42.75,-89.99999999999990,Close Price,Close Price,1900-01-01 10:20:00,44.55,42.75,-89.99999999999990,Close Price,Close Price,1900-01-01 10:20:00,44.55,42.75,-89.99999999999990
31/10/22,1900-01-01 10:20:00,Call,Target Hit First,Target Hit First,1900-01-01 10:20:42,43.05,43.911,43.05000000000020,Close Price,Close Price,1900-01-01 10:25:00,43.05,43.05,0.0,Close Price,Close Price,1900-01-01 10:25:00,43.05,43.05,0.0,Close Price,Close Price,1900-01-01 10:25:00,43.05,43.05,0.0
31/10/22,1900-01-01 10:25:00,Call,Target Hit First,Target Hit First,1900-01-01 10:26:30,43.4,44.268,43.400000000000100,Close Price,Close Price,1900-01-01 10:30:00,43.4,43.2,-9.999999999999790,Close Price,Close Price,1900-01-01 10:30:00,43.4,43.2,-9.999999999999790,Close Price,Close Price,1900-01-01 10:30:00,43.4,43.2,-9.999999999999790
31/10/22,1900-01-01 10:35:00,Call,SL Hit First,SL Hit First,1900-01-01 10:35:48,42.5,41.65,-42.50000000000010,Close Price,Close Price,1900-01-01 10:40:00,42.5,43.55,52.49999999999990,Close Price,Close Price,1900-01-01 10:40:00,42.5,43.55,52.49999999999990,Close Price,Close Price,1900-01-01 10:40:00,42.5,43.55,52.49999999999990
31/10/22,1900-01-01 10:40:00,Call,SL Hit First,SL Hit First,1900-01-01 10:40:24,43.4,42.532,-43.400000000000100,SL Hit First,SL Hit First,1900-01-01 10:44:00,43.4,41.23,-108.50000000000000,SL Hit First,SL Hit First,1900-01-01 10:44:18,43.4,40.362,-151.90000000000000,Close Price,Close Price,1900-01-01 10:45:00,43.4,41.8,-80.00000000000010
