Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
12/10/22,1900-01-01 09:50:00,Call,Target Hit First,Target Hit First,1900-01-01 09:51:00,38.65,39.423,38.65000000000020,Target Hit First,Target Hit First,1900-01-01 09:51:42,38.65,40.5825,96.62500000000020,Target Hit First,Target Hit First,1900-01-01 09:51:48,38.65,41.3555,135.27500000000000,Target Hit First,Target Hit First,1900-01-01 09:52:12,38.65,42.515,193.2500000000000
12/10/22,1900-01-01 09:55:00,Call,SL Hit First,SL Hit First,1900-01-01 09:55:12,42.05,41.209,-42.0499999999997,SL Hit First,SL Hit First,1900-01-01 09:59:06,42.05,39.9475,-105.12500000000000,Close Price,Close Price,1900-01-01 10:00:00,42.05,40.45,-79.99999999999970,Close Price,Close Price,1900-01-01 10:00:00,42.05,40.45,-79.99999999999970
12/10/22,1900-01-01 12:00:00,Call,Target Hit First,Target Hit First,1900-01-01 12:00:00,37.15,37.893,37.150000000000100,SL Hit First,SL Hit First,1900-01-01 12:02:06,37.15,35.2925,-92.87500000000010,Target Hit First,Target Hit First,1900-01-01 12:03:18,37.15,39.7505,130.0250000000000,Target Hit First,Target Hit First,1900-01-01 12:03:24,37.15,40.865,185.75000000000000
12/10/22,1900-01-01 12:05:00,Call,Target Hit First,Target Hit First,1900-01-01 12:05:12,49.4,50.388,49.40000000000000,Target Hit First,Target Hit First,1900-01-01 12:05:18,49.4,51.87,123.50000000000000,Close Price,Close Price,1900-01-01 12:10:00,49.4,49.35,-2.499999999999860,Close Price,Close Price,1900-01-01 12:10:00,49.4,49.35,-2.499999999999860
12/10/22,1900-01-01 12:10:00,Call,Target Hit First,Target Hit First,1900-01-01 12:10:06,48.65,49.623,48.65000000000000,Target Hit First,Target Hit First,1900-01-01 12:10:12,48.65,51.0825,121.62500000000000,Target Hit First,Target Hit First,1900-01-01 12:14:30,48.65,52.0555,170.27500000000000,Target Hit First,Target Hit First,1900-01-01 12:14:36,48.65,53.515,243.2500000000000
12/10/22,1900-01-01 12:15:00,Call,Target Hit First,Target Hit First,1900-01-01 12:15:06,52.25,53.295,52.250000000000100,Target Hit First,Target Hit First,1900-01-01 12:17:12,52.25,54.8625,130.62500000000000,SL Hit First,SL Hit First,1900-01-01 12:19:00,52.25,48.5925,-182.87500000000000,SL Hit First,SL Hit First,1900-01-01 12:19:36,52.25,47.025,-261.25000000000000
12/10/22,1900-01-01 12:20:00,Call,Target Hit First,Target Hit First,1900-01-01 12:20:00,48.2,49.164,48.19999999999990,SL Hit First,SL Hit First,1900-01-01 12:20:42,48.2,45.79,-120.50000000000000,Target Hit First,Target Hit First,1900-01-01 12:23:24,48.2,51.574000000000000,168.7000000000000,Close Price,Close Price,1900-01-01 12:25:00,48.2,50.3,105.00000000000000
12/10/22,1900-01-01 12:25:00,Call,Target Hit First,Target Hit First,1900-01-01 12:25:00,49.3,50.286,49.30000000000020,SL Hit First,SL Hit First,1900-01-01 12:27:00,49.3,46.835,-123.25000000000000,SL Hit First,SL Hit First,1900-01-01 12:27:06,49.3,45.849,-172.55,Close Price,Close Price,1900-01-01 12:30:00,49.3,51.8,125.0
12/10/22,1900-01-01 12:50:00,Call,Target Hit First,Target Hit First,1900-01-01 12:50:06,37.0,37.74,37.0000000000001,Target Hit First,Target Hit First,1900-01-01 12:50:36,37.0,38.85,92.50000000000010,Target Hit First,Target Hit First,1900-01-01 12:50:42,37.0,39.59,129.50000000000000,Target Hit First,Target Hit First,1900-01-01 12:51:36,37.0,40.7,185.00000000000000
12/10/22,1900-01-01 13:50:00,Call,SL Hit First,SL Hit First,1900-01-01 13:50:18,31.55,30.919,-31.55000000000000,SL Hit First,SL Hit First,1900-01-01 13:51:36,31.55,29.9725,-78.87500000000000,Target Hit First,Target Hit First,1900-01-01 13:54:00,31.55,33.758500000000000,110.42500000000000,Target Hit First,Target Hit First,1900-01-01 13:54:24,31.55,34.705000000000000,157.75000000000000
12/10/22,1900-01-01 13:55:00,Call,Target Hit First,Target Hit First,1900-01-01 13:55:00,36.6,37.332,36.600000000000000,Target Hit First,Target Hit First,1900-01-01 13:55:18,36.6,38.43,91.49999999999990,Target Hit First,Target Hit First,1900-01-01 13:58:12,36.6,39.162000000000000,128.10000000000000,Close Price,Close Price,1900-01-01 14:00:00,36.6,38.75,107.50000000000000
12/10/22,1900-01-01 14:00:00,Call,Target Hit First,Target Hit First,1900-01-01 14:00:24,38.35,39.117,38.349999999999800,Target Hit First,Target Hit First,1900-01-01 14:00:30,38.35,40.267500000000000,95.8750000000002,Target Hit First,Target Hit First,1900-01-01 14:00:36,38.35,41.0345,134.225,Target Hit First,Target Hit First,1900-01-01 14:01:00,38.35,42.185,191.75000000000000
12/10/22,1900-01-01 14:05:00,Call,SL Hit First,SL Hit First,1900-01-01 14:05:00,36.55,35.819,-36.54999999999970,SL Hit First,SL Hit First,1900-01-01 14:08:06,36.55,34.7225,-91.37500000000000,Close Price,Close Price,1900-01-01 14:10:00,36.55,38.5,97.50000000000010,Close Price,Close Price,1900-01-01 14:10:00,36.55,38.5,97.50000000000010
12/10/22,1900-01-01 14:10:00,Call,Target Hit First,Target Hit First,1900-01-01 14:10:00,37.15,37.893,37.150000000000100,Target Hit First,Target Hit First,1900-01-01 14:10:18,37.15,39.0075,92.87500000000010,Target Hit First,Target Hit First,1900-01-01 14:10:36,37.15,39.7505,130.0250000000000,Target Hit First,Target Hit First,1900-01-01 14:11:54,37.15,40.865,185.75000000000000
