Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
18/10/22,1900-01-01 09:20:00,Call,Target Hit First,Target Hit First,1900-01-01 09:20:06,39.9,40.698,39.90000000000010,Target Hit First,Target Hit First,1900-01-01 09:20:12,39.9,41.895,99.75000000000020,Target Hit First,Target Hit First,1900-01-01 09:20:12,39.9,42.693,139.65000000000000,Target Hit First,Target Hit First,1900-01-01 09:21:54,39.9,43.89,199.5000000000000
18/10/22,1900-01-01 09:25:00,Call,SL Hit First,SL Hit First,1900-01-01 09:25:00,51.05,50.029,-51.049999999999700,SL Hit First,SL Hit First,1900-01-01 09:25:12,51.05,48.4975,-127.62500000000000,SL Hit First,SL Hit First,1900-01-01 09:26:18,51.05,47.4765,-178.67500000000000,SL Hit First,SL Hit First,1900-01-01 09:27:00,51.05,45.945,-255.25000000000000
18/10/22,1900-01-01 09:30:00,Call,Target Hit First,Target Hit First,1900-01-01 09:30:00,44.8,45.696,44.80000000000000,SL Hit First,SL Hit First,1900-01-01 09:31:06,44.8,42.56,-112.00000000000000,Target Hit First,Target Hit First,1900-01-01 09:32:24,44.8,47.936,156.80000000000000,Target Hit First,Target Hit First,1900-01-01 09:33:00,44.8,49.28,224.0000000000000
18/10/22,1900-01-01 09:40:00,Call,SL Hit First,SL Hit First,1900-01-01 09:40:00,42.4,41.552,-42.40000000000000,Target Hit First,Target Hit First,1900-01-01 09:41:06,42.4,44.52,106.00000000000000,Target Hit First,Target Hit First,1900-01-01 09:41:06,42.4,45.368,148.40000000000000,Target Hit First,Target Hit First,1900-01-01 09:41:24,42.4,46.64,212.0000000000000
18/10/22,1900-01-01 09:45:00,Call,Target Hit First,Target Hit First,1900-01-01 09:45:00,51.6,52.632000000000000,51.60000000000020,Target Hit First,Target Hit First,1900-01-01 09:45:24,51.6,54.18000000000000,129.00000000000000,Close Price,Close Price,1900-01-01 09:50:00,51.6,53.6,100.0,Close Price,Close Price,1900-01-01 09:50:00,51.6,53.6,100.0
18/10/22,1900-01-01 09:50:00,Call,SL Hit First,SL Hit First,1900-01-01 09:50:18,52.95,51.891000000000000,-52.949999999999900,Target Hit First,Target Hit First,1900-01-01 09:53:12,52.95,55.5975,132.3750000000000,Target Hit First,Target Hit First,1900-01-01 09:53:18,52.95,56.65650000000000,185.32500000000000,Target Hit First,Target Hit First,1900-01-01 09:54:06,52.95,58.245000000000000,264.7500000000000
18/10/22,1900-01-01 09:55:00,Call,Target Hit First,Target Hit First,1900-01-01 09:55:24,56.85,57.987,56.85000000000000,Target Hit First,Target Hit First,1900-01-01 09:56:48,56.85,59.6925,142.12500000000000,Target Hit First,Target Hit First,1900-01-01 09:56:48,56.85,60.8295,198.97500000000000,Close Price,Close Price,1900-01-01 10:00:00,56.85,61.2,217.50000000000000
18/10/22,1900-01-01 10:00:00,Call,Target Hit First,Target Hit First,1900-01-01 10:00:00,59.9,61.098,59.90000000000000,Close Price,Close Price,1900-01-01 10:05:00,59.9,58.35,-77.49999999999990,Close Price,Close Price,1900-01-01 10:05:00,59.9,58.35,-77.49999999999990,Close Price,Close Price,1900-01-01 10:05:00,59.9,58.35,-77.49999999999990
18/10/22,1900-01-01 10:10:00,Call,SL Hit First,SL Hit First,1900-01-01 10:10:06,56.45,55.321000000000000,-56.44999999999990,SL Hit First,SL Hit First,1900-01-01 10:10:24,56.45,53.6275,-141.12500000000000,Close Price,Close Price,1900-01-01 10:15:00,56.45,55.45,-50.0,Close Price,Close Price,1900-01-01 10:15:00,56.45,55.45,-50.0
18/10/22,1900-01-01 10:15:00,Call,Target Hit First,Target Hit First,1900-01-01 10:15:00,54.55,55.641,54.550000000000100,Target Hit First,Target Hit First,1900-01-01 10:16:00,54.55,57.2775,136.3750000000000,Close Price,Close Price,1900-01-01 10:20:00,54.55,56.55,100.0,Close Price,Close Price,1900-01-01 10:20:00,54.55,56.55,100.0
18/10/22,1900-01-01 10:25:00,Call,Target Hit First,Target Hit First,1900-01-01 10:25:30,58.8,59.976,58.8000000000001,Close Price,Close Price,1900-01-01 10:30:00,58.8,59.05,12.5,Close Price,Close Price,1900-01-01 10:30:00,58.8,59.05,12.5,Close Price,Close Price,1900-01-01 10:30:00,58.8,59.05,12.5
18/10/22,1900-01-01 10:35:00,Call,SL Hit First,SL Hit First,1900-01-01 10:35:24,59.15,57.967,-59.15000000000000,SL Hit First,SL Hit First,1900-01-01 10:36:12,59.15,56.1925,-147.8750000000000,SL Hit First,SL Hit First,1900-01-01 10:37:18,59.15,55.0095,-207.0250000000000,SL Hit First,SL Hit First,1900-01-01 10:39:42,59.15,53.235,-295.75000000000000
18/10/22,1900-01-01 10:40:00,Call,SL Hit First,SL Hit First,1900-01-01 10:40:24,50.05,49.049,-50.04999999999990,SL Hit First,SL Hit First,1900-01-01 10:41:00,50.05,47.54750000000000,-125.12500000000000,Close Price,Close Price,1900-01-01 10:45:00,50.05,51.95,95.00000000000030,Close Price,Close Price,1900-01-01 10:45:00,50.05,51.95,95.00000000000030
18/10/22,1900-01-01 10:50:00,Call,Target Hit First,Target Hit First,1900-01-01 10:50:36,46.85,47.787,46.84999999999990,Target Hit First,Target Hit First,1900-01-01 10:50:54,46.85,49.1925,117.12500000000000,Close Price,Close Price,1900-01-01 10:55:00,46.85,46.45,-19.99999999999990,Close Price,Close Price,1900-01-01 10:55:00,46.85,46.45,-19.99999999999990
18/10/22,1900-01-01 10:55:00,Call,Target Hit First,Target Hit First,1900-01-01 10:55:36,46.75,47.685,46.750000000000100,Target Hit First,Target Hit First,1900-01-01 10:56:42,46.75,49.0875,116.87500000000000,SL Hit First,SL Hit First,1900-01-01 11:00:00,46.75,43.4775,-163.62500000000000,Close Price,Close Price,1900-01-01 11:00:00,46.75,43.15,-180.00000000000000
18/10/22,1900-01-01 11:05:00,Call,SL Hit First,SL Hit First,1900-01-01 11:05:12,48.6,47.628,-48.600000000000100,Close Price,Close Price,1900-01-01 11:10:00,48.6,49.1,25.0,Close Price,Close Price,1900-01-01 11:10:00,48.6,49.1,25.0,Close Price,Close Price,1900-01-01 11:10:00,48.6,49.1,25.0
18/10/22,1900-01-01 11:20:00,Call,SL Hit First,SL Hit First,1900-01-01 11:20:24,44.85,43.953,-44.84999999999990,SL Hit First,SL Hit First,1900-01-01 11:21:12,44.85,42.6075,-112.12500000000000,SL Hit First,SL Hit First,1900-01-01 11:21:18,44.85,41.7105,-156.9750000000000,Close Price,Close Price,1900-01-01 11:25:00,44.85,44.5,-17.50000000000010
18/10/22,1900-01-01 11:25:00,Call,Target Hit First,Target Hit First,1900-01-01 11:25:36,44.65,45.543,44.650000000000000,SL Hit First,SL Hit First,1900-01-01 11:29:00,44.65,42.4175,-111.62500000000000,Close Price,Close Price,1900-01-01 11:30:00,44.65,43.0,-82.49999999999990,Close Price,Close Price,1900-01-01 11:30:00,44.65,43.0,-82.49999999999990
