Date,Time,Option,SL % 2,Target % 2,Exit Time % 2,Buy Price % 2,Exit Price % 2,Profit/Loss % 2,SL % 5,Target % 5,Exit Time % 5,Buy Price % 5,Exit Price % 5,Profit/Loss % 5,SL % 7,Target % 7,Exit Time % 7,Buy Price % 7,Exit Price % 7,Profit/Loss % 7,SL % 10,Target % 10,Exit Time % 10,Buy Price % 10,Exit Price % 10,Profit/Loss % 10
10/10/22,1900-01-01 11:40:00,Call,Target Hit First,Target Hit First,1900-01-01 11:40:24,51.3,52.326,51.30000000000020,Target Hit First,Target Hit First,1900-01-01 11:40:36,51.3,53.865,128.25000000000000,Target Hit First,Target Hit First,1900-01-01 11:40:42,51.3,54.891,179.55000000000000,Target Hit First,Target Hit First,1900-01-01 11:40:48,51.3,56.43,256.5000000000000
10/10/22,1900-01-01 11:45:00,Call,Target Hit First,Target Hit First,1900-01-01 11:45:00,63.55,64.821,63.55000000000000,SL Hit First,SL Hit First,1900-01-01 11:49:06,63.55,60.3725,-158.87500000000000,SL Hit First,SL Hit First,1900-01-01 11:49:12,63.55,59.1015,-222.42500000000000,SL Hit First,SL Hit First,1900-01-01 11:49:36,63.55,57.195,-317.75000000000000
10/10/22,1900-01-01 11:50:00,Call,SL Hit First,SL Hit First,1900-01-01 11:50:42,58.05,56.889,-58.04999999999970,Target Hit First,Target Hit First,1900-01-01 11:52:00,58.05,60.9525,145.12500000000000,Target Hit First,Target Hit First,1900-01-01 11:52:18,58.05,62.1135,203.17500000000000,Target Hit First,Target Hit First,1900-01-01 11:52:30,58.05,63.855,290.25
10/10/22,1900-01-01 11:55:00,Call,Target Hit First,Target Hit First,1900-01-01 11:56:18,62.35,63.597,62.350000000000000,Target Hit First,Target Hit First,1900-01-01 11:56:48,62.35,65.4675,155.875,Target Hit First,Target Hit First,1900-01-01 11:58:00,62.35,66.7145,218.22500000000000,Target Hit First,Target Hit First,1900-01-01 11:58:30,62.35,68.58500000000000,311.75000000000000
10/10/22,1900-01-01 12:10:00,Call,Target Hit First,Target Hit First,1900-01-01 12:10:24,74.7,76.194,74.70000000000000,Target Hit First,Target Hit First,1900-01-01 12:10:30,74.7,78.435,186.75000000000000,Close Price,Close Price,1900-01-01 12:15:00,74.7,78.65,197.50000000000000,Close Price,Close Price,1900-01-01 12:15:00,74.7,78.65,197.50000000000000
10/10/22,1900-01-01 12:15:00,Call,Target Hit First,Target Hit First,1900-01-01 12:15:24,78.55,80.121,78.5499999999999,Target Hit First,Target Hit First,1900-01-01 12:15:42,78.55,82.4775,196.37500000000000,Target Hit First,Target Hit First,1900-01-01 12:17:00,78.55,84.0485,274.92500000000000,Target Hit First,Target Hit First,1900-01-01 12:17:12,78.55,86.405,392.7500000000000
10/10/22,1900-01-01 12:20:00,Call,Target Hit First,Target Hit First,1900-01-01 12:20:00,91.55,93.381,91.55000000000020,SL Hit First,SL Hit First,1900-01-01 12:21:24,91.55,86.9725,-228.87500000000000,SL Hit First,SL Hit First,1900-01-01 12:21:30,91.55,85.1415,-320.4250000000000,SL Hit First,SL Hit First,1900-01-01 12:22:36,91.55,82.395,-457.75000000000000
10/10/22,1900-01-01 12:25:00,Call,Target Hit First,Target Hit First,1900-01-01 12:25:00,77.6,79.152,77.60000000000030,Target Hit First,Target Hit First,1900-01-01 12:28:48,77.6,81.48,194.00000000000000,Target Hit First,Target Hit First,1900-01-01 12:29:06,77.6,83.032,271.60000000000000,Target Hit First,Target Hit First,1900-01-01 12:29:12,77.6,85.36,388.0000000000000
10/10/22,1900-01-01 13:20:00,Call,Target Hit First,Target Hit First,1900-01-01 13:20:12,86.5,88.23,86.5000000000002,SL Hit First,SL Hit First,1900-01-01 13:22:18,86.5,82.175,-216.25000000000000,SL Hit First,SL Hit First,1900-01-01 13:22:24,86.5,80.445,-302.75000000000000,SL Hit First,SL Hit First,1900-01-01 13:25:00,86.5,77.85000000000000,-432.50000000000000
10/10/22,1900-01-01 13:25:00,Call,SL Hit First,SL Hit First,1900-01-01 13:25:00,79.8,78.204,-79.80000000000020,SL Hit First,SL Hit First,1900-01-01 13:25:42,79.8,75.81000000000000,-199.50000000000000,SL Hit First,SL Hit First,1900-01-01 13:26:54,79.8,74.214,-279.30000000000000,Close Price,Close Price,1900-01-01 13:30:00,79.8,74.2,-280.0000000000000
10/10/22,1900-01-01 13:40:00,Call,SL Hit First,SL Hit First,1900-01-01 13:40:06,73.1,71.63800000000000,-73.10000000000020,Target Hit First,Target Hit First,1900-01-01 13:40:42,73.1,76.755,182.75000000000000,Target Hit First,Target Hit First,1900-01-01 13:42:06,73.1,78.217,255.85000000000000,Target Hit First,Target Hit First,1900-01-01 13:42:54,73.1,80.41,365.5000000000000
10/10/22,1900-01-01 14:15:00,Call,SL Hit First,SL Hit First,1900-01-01 14:15:00,59.25,58.065,-59.250000000000100,Target Hit First,Target Hit First,1900-01-01 14:17:42,59.25,62.212500000000000,148.12500000000000,Target Hit First,Target Hit First,1900-01-01 14:18:48,59.25,63.3975,207.37500000000000,Target Hit First,Target Hit First,1900-01-01 14:19:06,59.25,65.17500000000000,296.25000000000100
10/10/22,1900-01-01 14:20:00,Call,SL Hit First,SL Hit First,1900-01-01 14:20:06,65.8,64.484,-65.80000000000010,SL Hit First,SL Hit First,1900-01-01 14:20:24,65.8,62.51000000000000,-164.5000000000000,SL Hit First,SL Hit First,1900-01-01 14:21:06,65.8,61.194,-230.30000000000000,Close Price,Close Price,1900-01-01 14:25:00,65.8,67.45,82.50000000000030
10/10/22,1900-01-01 14:25:00,Call,SL Hit First,SL Hit First,1900-01-01 14:25:18,68.15,66.787,-68.15000000000000,Target Hit First,Target Hit First,1900-01-01 14:28:48,68.15,71.5575,170.37500000000000,Target Hit First,Target Hit First,1900-01-01 14:29:18,68.15,72.9205,238.52500000000000,Close Price,Close Price,1900-01-01 14:30:00,68.15,73.4,262.5
10/10/22,1900-01-01 14:30:00,Call,Target Hit First,Target Hit First,1900-01-01 14:30:06,73.75,75.225,73.74999999999970,Target Hit First,Target Hit First,1900-01-01 14:30:54,73.75,77.4375,184.375,Target Hit First,Target Hit First,1900-01-01 14:31:06,73.75,78.91250000000000,258.12500000000000,Target Hit First,Target Hit First,1900-01-01 14:31:54,73.75,81.125,368.75
10/10/22,1900-01-01 14:35:00,Call,SL Hit First,SL Hit First,1900-01-01 14:35:12,79.4,77.812,-79.4000000000004,SL Hit First,SL Hit First,1900-01-01 14:35:18,79.4,75.43,-198.50000000000000,Close Price,Close Price,1900-01-01 14:40:00,79.4,79.4,0.0,Close Price,Close Price,1900-01-01 14:40:00,79.4,79.4,0.0
10/10/22,1900-01-01 14:45:00,Call,Target Hit First,Target Hit First,1900-01-01 14:45:30,71.55,72.981,71.54999999999990,Target Hit First,Target Hit First,1900-01-01 14:45:48,71.55,75.1275,178.87500000000000,Target Hit First,Target Hit First,1900-01-01 14:46:00,71.55,76.5585,250.4250000000000,Target Hit First,Target Hit First,1900-01-01 14:46:06,71.55,78.705,357.75000000000000
10/10/22,1900-01-01 14:55:00,Call,SL Hit First,SL Hit First,1900-01-01 14:55:06,83.85,82.17300000000000,-83.85000000000030,SL Hit First,SL Hit First,1900-01-01 14:55:30,83.85,79.65750000000000,-209.62500000000000,SL Hit First,SL Hit First,1900-01-01 14:55:30,83.85,77.98050000000000,-293.47500000000000,SL Hit First,SL Hit First,1900-01-01 14:57:36,83.85,75.465,-419.25000000000000
10/10/22,1900-01-01 15:00:00,Call,SL Hit First,SL Hit First,1900-01-01 15:00:00,81.75,80.115,-81.75000000000030,Target Hit First,Target Hit First,1900-01-01 15:00:48,81.75,85.8375,204.37500000000000,SL Hit First,SL Hit First,1900-01-01 15:01:48,81.75,76.02750000000000,-286.12500000000100,Close Price,Close Price,1900-01-01 15:05:00,81.75,78.85,-145.00000000000000
10/10/22,1900-01-01 15:05:00,Call,SL Hit First,SL Hit First,1900-01-01 15:05:18,79.25,77.66500000000000,-79.2500000000004,Close Price,Close Price,1900-01-01 15:10:00,79.25,81.85,130.00000000000000,Close Price,Close Price,1900-01-01 15:10:00,79.25,81.85,130.00000000000000,Close Price,Close Price,1900-01-01 15:10:00,79.25,81.85,130.00000000000000
10/10/22,1900-01-01 15:10:00,Call,Target Hit First,Target Hit First,1900-01-01 15:10:24,81.1,82.722,81.1,Target Hit First,Target Hit First,1900-01-01 15:10:48,81.1,85.155,202.75000000000000,Target Hit First,Target Hit First,1900-01-01 15:10:54,81.1,86.777,283.85000000000000,Target Hit First,Target Hit First,1900-01-01 15:11:24,81.1,89.21000000000000,405.5000000000010
10/10/22,1900-01-01 15:15:00,Call,Target Hit First,Target Hit First,1900-01-01 15:15:30,96.15,98.073,96.14999999999940,SL Hit First,SL Hit First,1900-01-01 15:17:54,96.15,91.3425,-240.37500000000000,SL Hit First,SL Hit First,1900-01-01 15:19:06,96.15,89.4195,-336.5250000000000,Close Price,Close Price,1900-01-01 15:20:00,96.15,93.2,-147.50000000000000
