Datetime,Date,Time,open,high,low,close
2022-10-28 09:15:00,2022-10-28,09:15:00,77.0,81.45,75.0,75.0
2022-10-28 09:15:06,2022-10-28,09:15:06,76.3,82.4,73.6,81.3
2022-10-28 09:15:12,2022-10-28,09:15:12,79.95,82.5,78.75,81.15
2022-10-28 09:15:18,2022-10-28,09:15:18,80.2,80.2,75.7,77.85
2022-10-28 09:15:24,2022-10-28,09:15:24,78.2,82.0,78.2,81.45
2022-10-28 09:15:30,2022-10-28,09:15:30,81.2,81.2,77.9,78.6
2022-10-28 09:15:36,2022-10-28,09:15:36,77.35,78.5,77.35,77.75
2022-10-28 09:15:42,2022-10-28,09:15:42,77.95,77.95,75.9,75.9
2022-10-28 09:15:48,2022-10-28,09:15:48,77.15,78.05,76.9,77.9
2022-10-28 09:15:54,2022-10-28,09:15:54,77.75,80.05,77.75,80.05
2022-10-28 09:16:00,2022-10-28,09:16:00,79.95,81.1,79.05,81.1
2022-10-28 09:16:06,2022-10-28,09:16:06,81.55,83.55,81.55,83.55
2022-10-28 09:16:12,2022-10-28,09:16:12,82.7,84.4,82.7,84.4
2022-10-28 09:16:18,2022-10-28,09:16:18,84.6,85.0,84.25,84.3
2022-10-28 09:16:24,2022-10-28,09:16:24,83.55,84.0,82.5,83.5
2022-10-28 09:16:30,2022-10-28,09:16:30,82.95,83.7,82.95,83.7
2022-10-28 09:16:36,2022-10-28,09:16:36,83.55,84.15,83.3,83.3
2022-10-28 09:16:42,2022-10-28,09:16:42,81.65,83.4,81.65,83.4
2022-10-28 09:16:48,2022-10-28,09:16:48,83.45,84.3,83.45,84.1
2022-10-28 09:16:54,2022-10-28,09:16:54,84.0,84.4,84.0,84.3
2022-10-28 09:17:00,2022-10-28,09:17:00,84.3,84.5,82.75,82.75
2022-10-28 09:17:06,2022-10-28,09:17:06,83.5,83.75,82.95,82.95
2022-10-28 09:17:12,2022-10-28,09:17:12,83.5,83.5,82.0,82.0
2022-10-28 09:17:18,2022-10-28,09:17:18,82.45,82.45,81.8,81.8
2022-10-28 09:17:24,2022-10-28,09:17:24,81.35,82.9,81.05,82.9
2022-10-28 09:17:30,2022-10-28,09:17:30,83.45,83.45,81.6,81.65
2022-10-28 09:17:36,2022-10-28,09:17:36,81.55,81.55,81.05,81.55
2022-10-28 09:17:42,2022-10-28,09:17:42,81.7,82.6,81.35,81.8
2022-10-28 09:17:48,2022-10-28,09:17:48,80.65,80.65,78.9,78.9
2022-10-28 09:17:54,2022-10-28,09:17:54,79.25,80.7,79.25,80.35
2022-10-28 09:18:00,2022-10-28,09:18:00,79.6,80.0,78.65,80.0
2022-10-28 09:18:06,2022-10-28,09:18:06,79.95,79.95,79.4,79.4
2022-10-28 09:18:12,2022-10-28,09:18:12,78.85,79.25,78.2,78.6
2022-10-28 09:18:18,2022-10-28,09:18:18,79.0,80.5,78.55,80.5
2022-10-28 09:18:24,2022-10-28,09:18:24,80.55,81.35,80.55,81.0
2022-10-28 09:18:30,2022-10-28,09:18:30,80.85,82.2,80.85,82.2
2022-10-28 09:18:36,2022-10-28,09:18:36,82.5,82.95,81.95,82.95
2022-10-28 09:18:42,2022-10-28,09:18:42,82.55,83.5,82.55,83.45
2022-10-28 09:18:48,2022-10-28,09:18:48,83.5,84.15,83.5,84.15
2022-10-28 09:18:54,2022-10-28,09:18:54,84.4,85.45,83.35,83.35
2022-10-28 09:19:00,2022-10-28,09:19:00,84.75,86.05,84.0,86.05
2022-10-28 09:19:06,2022-10-28,09:19:06,85.2,86.75,83.5,83.5
2022-10-28 09:19:12,2022-10-28,09:19:12,84.45,84.45,83.6,83.7
2022-10-28 09:19:18,2022-10-28,09:19:18,83.95,84.65,83.9,84.65
2022-10-28 09:19:24,2022-10-28,09:19:24,85.0,85.05,83.65,83.65
2022-10-28 09:19:30,2022-10-28,09:19:30,83.5,83.5,82.55,83.0
2022-10-28 09:19:36,2022-10-28,09:19:36,82.95,83.0,82.4,82.5
2022-10-28 09:19:42,2022-10-28,09:19:42,82.8,83.55,82.75,83.55
2022-10-28 09:19:48,2022-10-28,09:19:48,82.8,84.6,82.8,84.5
2022-10-28 09:19:54,2022-10-28,09:19:54,84.6,84.8,83.9,84.0
2022-10-28 09:20:00,2022-10-28,09:20:00,83.55,83.55,82.3,82.3
2022-10-28 09:20:06,2022-10-28,09:20:06,81.65,82.3,81.3,82.3
2022-10-28 09:20:12,2022-10-28,09:20:12,83.6,84.55,82.85,82.85
2022-10-28 09:20:18,2022-10-28,09:20:18,83.4,83.4,83.25,83.4
2022-10-28 09:20:24,2022-10-28,09:20:24,83.6,84.25,83.6,84.2
2022-10-28 09:20:30,2022-10-28,09:20:30,84.25,85.05,84.1,84.1
2022-10-28 09:20:36,2022-10-28,09:20:36,84.0,84.0,82.7,82.7
2022-10-28 09:20:42,2022-10-28,09:20:42,83.25,83.95,83.25,83.35
2022-10-28 09:20:48,2022-10-28,09:20:48,83.65,84.0,83.4,83.9
2022-10-28 09:20:54,2022-10-28,09:20:54,83.3,84.5,83.3,84.5
2022-10-28 09:21:00,2022-10-28,09:21:00,84.6,85.2,84.0,84.05
2022-10-28 09:21:06,2022-10-28,09:21:06,84.0,84.0,82.95,83.2
2022-10-28 09:21:12,2022-10-28,09:21:12,83.05,84.35,83.05,84.1
2022-10-28 09:21:18,2022-10-28,09:21:18,84.7,84.7,84.25,84.7
2022-10-28 09:21:24,2022-10-28,09:21:24,84.7,85.0,84.5,84.95
2022-10-28 09:21:30,2022-10-28,09:21:30,84.85,84.9,84.35,84.4
2022-10-28 09:21:36,2022-10-28,09:21:36,84.5,84.5,83.7,84.0
2022-10-28 09:21:42,2022-10-28,09:21:42,84.2,84.2,83.6,83.6
2022-10-28 09:21:48,2022-10-28,09:21:48,83.45,83.8,83.0,83.0
2022-10-28 09:21:54,2022-10-28,09:21:54,83.35,83.35,82.85,82.95
2022-10-28 09:22:00,2022-10-28,09:22:00,82.65,83.05,82.6,82.6
2022-10-28 09:22:06,2022-10-28,09:22:06,82.65,82.75,81.5,81.5
2022-10-28 09:22:12,2022-10-28,09:22:12,81.95,82.1,81.5,82.1
2022-10-28 09:22:18,2022-10-28,09:22:18,82.45,83.6,82.4,83.6
2022-10-28 09:22:24,2022-10-28,09:22:24,83.9,83.9,82.95,82.95
2022-10-28 09:22:30,2022-10-28,09:22:30,83.15,83.15,82.0,82.15
2022-10-28 09:22:36,2022-10-28,09:22:36,82.2,82.8,82.2,82.55
2022-10-28 09:22:42,2022-10-28,09:22:42,83.15,83.15,82.85,82.85
2022-10-28 09:22:48,2022-10-28,09:22:48,83.0,83.9,82.65,83.85
2022-10-28 09:22:54,2022-10-28,09:22:54,83.7,83.7,83.15,83.15
2022-10-28 09:23:00,2022-10-28,09:23:00,82.95,84.1,82.9,84.1
2022-10-28 09:23:06,2022-10-28,09:23:06,84.55,84.95,84.45,84.7
2022-10-28 09:23:12,2022-10-28,09:23:12,84.5,85.05,84.3,85.05
2022-10-28 09:23:18,2022-10-28,09:23:18,84.85,85.2,84.3,84.9
2022-10-28 09:23:24,2022-10-28,09:23:24,84.75,84.75,84.0,84.25
2022-10-28 09:23:30,2022-10-28,09:23:30,84.6,84.6,84.45,84.45
2022-10-28 09:23:36,2022-10-28,09:23:36,84.0,84.25,83.8,83.8
2022-10-28 09:23:42,2022-10-28,09:23:42,84.15,84.25,83.9,84.0
2022-10-28 09:23:48,2022-10-28,09:23:48,83.75,84.75,83.5,84.75
2022-10-28 09:23:54,2022-10-28,09:23:54,84.8,84.8,84.25,84.8
2022-10-28 09:24:00,2022-10-28,09:24:00,84.65,85.25,84.65,85.2
2022-10-28 09:24:06,2022-10-28,09:24:06,85.4,86.1,85.4,86.0
2022-10-28 09:24:12,2022-10-28,09:24:12,85.9,86.55,85.7,85.7
2022-10-28 09:24:18,2022-10-28,09:24:18,85.0,85.5,85.0,85.3
2022-10-28 09:24:24,2022-10-28,09:24:24,85.2,85.55,85.2,85.2
2022-10-28 09:24:30,2022-10-28,09:24:30,85.2,85.75,85.15,85.75
2022-10-28 09:24:36,2022-10-28,09:24:36,85.3,85.65,85.2,85.35
2022-10-28 09:24:42,2022-10-28,09:24:42,85.3,85.5,85.05,85.4
2022-10-28 09:24:48,2022-10-28,09:24:48,85.5,86.8,85.5,86.8
2022-10-28 09:24:54,2022-10-28,09:24:54,86.5,86.9,86.15,86.9
2022-10-28 09:25:00,2022-10-28,09:25:00,87.4,87.8,86.5,86.5
2022-10-28 09:25:06,2022-10-28,09:25:06,86.35,86.35,85.7,86.15
2022-10-28 09:25:12,2022-10-28,09:25:12,86.1,86.1,85.35,85.35
2022-10-28 09:25:18,2022-10-28,09:25:18,84.5,85.45,84.5,84.85
2022-10-28 09:25:24,2022-10-28,09:25:24,84.75,84.75,84.55,84.7
2022-10-28 09:25:30,2022-10-28,09:25:30,84.5,84.55,84.0,84.3
2022-10-28 09:25:36,2022-10-28,09:25:36,84.15,84.65,84.15,84.15
2022-10-28 09:25:42,2022-10-28,09:25:42,84.4,84.5,84.05,84.35
2022-10-28 09:25:48,2022-10-28,09:25:48,84.65,85.3,84.65,84.95
2022-10-28 09:25:54,2022-10-28,09:25:54,84.7,85.55,84.7,85.55
2022-10-28 09:26:00,2022-10-28,09:26:00,85.6,85.75,84.8,84.8
2022-10-28 09:26:06,2022-10-28,09:26:06,84.5,84.5,83.9,84.45
2022-10-28 09:26:12,2022-10-28,09:26:12,84.2,84.5,84.05,84.4
2022-10-28 09:26:18,2022-10-28,09:26:18,84.15,84.3,84.0,84.1
2022-10-28 09:26:24,2022-10-28,09:26:24,83.95,83.95,83.25,83.35
2022-10-28 09:26:30,2022-10-28,09:26:30,83.55,83.75,83.15,83.7
2022-10-28 09:26:36,2022-10-28,09:26:36,84.25,84.5,83.7,83.7
2022-10-28 09:26:42,2022-10-28,09:26:42,83.75,84.0,83.65,84.0
2022-10-28 09:26:48,2022-10-28,09:26:48,84.0,84.35,83.9,84.05
2022-10-28 09:26:54,2022-10-28,09:26:54,84.2,85.6,83.85,85.45
2022-10-28 09:27:00,2022-10-28,09:27:00,85.75,86.05,85.6,85.6
2022-10-28 09:27:06,2022-10-28,09:27:06,85.15,86.45,85.15,85.95
2022-10-28 09:27:12,2022-10-28,09:27:12,85.7,86.45,85.7,86.25
2022-10-28 09:27:18,2022-10-28,09:27:18,86.0,86.4,86.0,86.15
2022-10-28 09:27:24,2022-10-28,09:27:24,86.5,86.5,85.9,85.95
2022-10-28 09:27:30,2022-10-28,09:27:30,86.6,87.15,86.6,86.9
2022-10-28 09:27:36,2022-10-28,09:27:36,87.4,87.95,87.3,87.95
2022-10-28 09:27:42,2022-10-28,09:27:42,87.8,88.45,87.65,87.85
2022-10-28 09:27:48,2022-10-28,09:27:48,87.5,87.5,86.5,86.55
2022-10-28 09:27:54,2022-10-28,09:27:54,86.5,87.7,86.5,86.8
2022-10-28 09:28:00,2022-10-28,09:28:00,86.85,86.85,85.3,85.3
2022-10-28 09:28:06,2022-10-28,09:28:06,85.75,87.15,85.75,87.05
2022-10-28 09:28:12,2022-10-28,09:28:12,87.15,87.15,86.25,86.45
2022-10-28 09:28:18,2022-10-28,09:28:18,86.5,86.75,85.55,85.55
2022-10-28 09:28:24,2022-10-28,09:28:24,85.6,85.6,84.6,85.0
2022-10-28 09:28:30,2022-10-28,09:28:30,85.15,85.15,84.0,84.0
2022-10-28 09:28:36,2022-10-28,09:28:36,84.55,84.55,83.85,83.85
2022-10-28 09:28:42,2022-10-28,09:28:42,83.95,84.0,83.45,83.45
2022-10-28 09:28:48,2022-10-28,09:28:48,83.55,83.6,83.25,83.55
2022-10-28 09:28:54,2022-10-28,09:28:54,84.65,84.9,84.35,84.4
2022-10-28 09:29:00,2022-10-28,09:29:00,84.7,84.7,84.0,84.0
2022-10-28 09:29:06,2022-10-28,09:29:06,84.15,84.25,83.95,84.1
2022-10-28 09:29:12,2022-10-28,09:29:12,84.7,85.05,84.5,85.05
2022-10-28 09:29:18,2022-10-28,09:29:18,84.8,85.2,84.8,85.2
2022-10-28 09:29:24,2022-10-28,09:29:24,84.95,85.55,84.95,85.25
2022-10-28 09:29:30,2022-10-28,09:29:30,85.3,85.45,85.15,85.15
2022-10-28 09:29:36,2022-10-28,09:29:36,85.4,85.6,85.25,85.6
2022-10-28 09:29:42,2022-10-28,09:29:42,85.25,85.6,85.2,85.45
2022-10-28 09:29:48,2022-10-28,09:29:48,85.25,85.25,84.4,84.75
2022-10-28 09:29:54,2022-10-28,09:29:54,84.4,84.4,84.3,84.35
2022-10-28 09:30:00,2022-10-28,09:30:00,84.7,84.7,83.85,84.05
2022-10-28 09:30:06,2022-10-28,09:30:06,84.1,84.6,84.1,84.6
2022-10-28 09:30:12,2022-10-28,09:30:12,84.6,84.6,83.75,83.75
2022-10-28 09:30:18,2022-10-28,09:30:18,83.55,83.65,83.0,83.25
2022-10-28 09:30:24,2022-10-28,09:30:24,82.85,83.0,82.5,82.5
2022-10-28 09:30:30,2022-10-28,09:30:30,82.45,82.45,81.4,81.4
2022-10-28 09:30:36,2022-10-28,09:30:36,81.2,81.8,81.0,81.8
2022-10-28 09:30:42,2022-10-28,09:30:42,81.65,82.7,81.65,82.7
2022-10-28 09:30:48,2022-10-28,09:30:48,82.65,83.55,82.5,83.55
2022-10-28 09:30:54,2022-10-28,09:30:54,83.5,83.85,83.5,83.85
2022-10-28 09:31:00,2022-10-28,09:31:00,84.0,84.0,82.55,82.55
2022-10-28 09:31:06,2022-10-28,09:31:06,82.35,82.55,82.35,82.45
2022-10-28 09:31:12,2022-10-28,09:31:12,82.6,83.7,82.6,83.7
2022-10-28 09:31:18,2022-10-28,09:31:18,83.65,83.65,83.15,83.35
2022-10-28 09:31:24,2022-10-28,09:31:24,83.7,84.45,83.7,84.4
2022-10-28 09:31:30,2022-10-28,09:31:30,84.75,84.75,83.85,84.0
2022-10-28 09:31:36,2022-10-28,09:31:36,84.45,85.75,84.45,85.05
2022-10-28 09:31:42,2022-10-28,09:31:42,85.0,85.0,84.05,84.2
2022-10-28 09:31:48,2022-10-28,09:31:48,84.05,84.5,84.05,84.3
2022-10-28 09:31:54,2022-10-28,09:31:54,84.3,84.45,84.3,84.3
2022-10-28 09:32:00,2022-10-28,09:32:00,84.1,84.45,83.7,84.1
2022-10-28 09:32:06,2022-10-28,09:32:06,83.75,84.35,83.75,84.15
2022-10-28 09:32:12,2022-10-28,09:32:12,84.1,84.2,83.15,83.15
2022-10-28 09:32:18,2022-10-28,09:32:18,83.4,83.5,83.0,83.1
2022-10-28 09:32:24,2022-10-28,09:32:24,83.3,84.3,83.3,83.4
2022-10-28 09:32:30,2022-10-28,09:32:30,83.4,83.4,83.15,83.15
2022-10-28 09:32:36,2022-10-28,09:32:36,82.95,84.25,82.95,84.25
2022-10-28 09:32:42,2022-10-28,09:32:42,84.7,85.0,84.3,84.55
