Date,Time,open,high,low,close,BuyPrice,SellPrice,ema5,Long_Call_Entry,Long Call Entry Point,short_put_entry,Short Put Entry Point,Call Or Put Status,round off values
2022-10-28,09:15:00,17781.0,17960.7,17781.0,17896.45,17793.1,17816.0,17896.45,False,,False,,,17900.0
2022-10-28,09:20:00,17841.45,17956.05,17834.55,17955.55,17839.4,17841.25,17931.91,True,Enter the Long Call trade at - 17955.55,False,,Buy Call and Sell Put at ,18000.0
2022-10-28,09:25:00,17854.7,17960.25,17841.0,17955.15,17852.05,17854.5,17942.918421052633,True,Enter the Long Call trade at - 17955.15,False,,Buy Call and Sell Put at ,18000.0
2022-10-28,09:30:00,17845.8,17967.5,17835.0,17967.0,17844.9,17847.2,17952.921538461538,True,Enter the Long Call trade at - 17967.0,False,,Buy Call and Sell Put at ,18000.0
2022-10-28,09:35:00,17857.2,17967.0,17840.1,17909.55,17856.7,17857.6,17936.271800947867,False,,True,Enter the short put trade at - 17909.55,Buy Put and Sell Call at ,17900.0
2022-10-28,09:40:00,17850.75,17964.0,17846.1,17964.0,17850.75,17851.45,17946.404060150377,True,Enter the Long Call trade at - 17964.0,False,,Buy Call and Sell Put at ,18000.0
2022-10-28,09:45:00,17858.15,17976.05,17858.15,17972.5,17858.15,17858.5,17955.64346770277,True,Enter the Long Call trade at - 17972.5,False,,Buy Call and Sell Put at ,18000.0
2022-10-28,09:50:00,17860.6,17972.5,17825.15,17939.0,17860.6,17860.75,17949.87038858049,False,,True,Enter the short put trade at - 17939.0,Buy Put and Sell Call at ,17900.0
2022-10-28,09:55:00,17827.7,17950.0,17824.4,17950.0,17827.1,17828.0,17949.914746231287,True,Enter the Long Call trade at - 17950.0,False,,Buy Call and Sell Put at ,18000.0
2022-10-28,10:00:00,17843.8,17961.0,17831.05,17911.75,17842.9,17843.2,17936.96865919862,False,,True,Enter the short put trade at - 17911.75,Buy Put and Sell Call at ,17900.0
2022-10-28,10:05:00,17857.0,17975.0,17847.0,17915.3,17855.6,17856.25,17929.66129218328,False,,True,Enter the short put trade at - 17915.3,Buy Put and Sell Call at ,17900.0
2022-10-28,10:10:00,17857.85,17995.3,17857.2,17990.85,17857.9,17858.65,17950.215949994785,True,Enter the Long Call trade at - 17990.85,False,,Buy Call and Sell Put at ,18000.0
2022-10-28,10:15:00,17933.7,17996.0,17872.65,17939.0,17934.35,17935.0,17946.457990733426,False,,True,Enter the short put trade at - 17939.0,Buy Put and Sell Call at ,17900.0
2022-10-28,10:20:00,17882.7,17992.95,17872.0,17934.65,17882.7,17883.75,17942.5084647709,False,,True,Enter the short put trade at - 17934.65,Buy Put and Sell Call at ,17900.0
2022-10-28,10:25:00,17877.05,17985.1,17861.15,17918.65,17877.1,17877.6,17934.53744008423,False,,True,Enter the short put trade at - 17918.65,Buy Put and Sell Call at ,17900.0
2022-10-28,10:30:00,17861.65,17980.2,17860.5,17928.55,17860.55,17862.9,17932.538583586054,False,,True,Enter the short put trade at - 17928.55,Buy Put and Sell Call at ,17900.0
2022-10-28,10:35:00,17869.05,17984.95,17865.0,17927.0,17869.05,17869.4,17930.690513341422,False,,True,Enter the short put trade at - 17927.0,Buy Put and Sell Call at ,17900.0
2022-10-28,10:40:00,17871.85,17981.0,17848.75,17908.6,17869.65,17872.0,17923.32202308283,False,,True,Enter the short put trade at - 17908.6,Buy Put and Sell Call at ,17900.0
2022-10-28,10:45:00,17848.75,17962.0,17835.55,17951.7,17848.15,17849.65,17932.785617683072,True,Enter the Long Call trade at - 17951.7,False,,Buy Call and Sell Put at ,18000.0
2022-10-28,10:50:00,17835.9,17955.7,17835.6,17954.8,17836.5,17837.8,17940.12595257112,True,Enter the Long Call trade at - 17954.8,False,,Buy Call and Sell Put at ,18000.0
2022-10-28,10:55:00,17843.0,17962.35,17840.1,17902.7,17843.3,17843.7,17927.648133422197,False,,True,Enter the short put trade at - 17902.7,Buy Put and Sell Call at ,17900.0
2022-10-28,11:00:00,17957.75,17963.0,17833.0,17907.9,17954.95,17956.95,17921.064542337233,False,,True,Enter the short put trade at - 17907.9,Buy Put and Sell Call at ,17900.0
2022-10-28,11:05:00,17849.0,17962.65,17835.35,17951.4,17848.0,17848.9,17931.17726264996,True,Enter the Long Call trade at - 17951.4,False,,Buy Call and Sell Put at ,18000.0
2022-10-28,11:10:00,17836.85,17951.4,17830.15,17892.45,17836.85,17837.0,17918.267408213407,False,,True,Enter the short put trade at - 17892.45,Buy Put and Sell Call at ,17900.0
2022-10-28,11:15:00,17832.05,17945.3,17825.05,17939.35,17831.4,17833.55,17925.295217125127,True,Enter the Long Call trade at - 17939.35,False,,Buy Call and Sell Put at ,17900.0
2022-10-28,11:20:00,17829.9,17947.7,17825.0,17945.1,17828.2,17830.0,17931.89698571281,True,Enter the Long Call trade at - 17945.1,False,,Buy Call and Sell Put at ,17900.0
2022-10-28,11:25:00,17833.0,17948.25,17828.0,17830.0,17832.0,17832.5,17897.930725970244,False,,True,Enter the short put trade at - 17830.0,Buy Put and Sell Call at ,17800.0
2022-10-28,11:30:00,17830.0,17945.6,17825.75,17834.05,17829.0,17830.05,17876.636900785852,False,,True,Enter the short put trade at - 17834.05,Buy Put and Sell Call at ,17800.0
2022-10-28,11:35:00,17895.0,17947.9,17822.0,17881.0,17894.0,17896.6,17878.091278567645,True,Enter the Long Call trade at - 17881.0,False,,Buy Call and Sell Put at ,17900.0
2022-10-28,11:40:00,17822.0,17935.0,17811.45,17873.1,17822.0,17822.95,17876.427510368387,False,,True,Enter the short put trade at - 17873.1,Buy Put and Sell Call at ,17900.0
2022-10-28,11:45:00,17815.2,17932.75,17811.0,17884.25,17815.0,17816.95,17879.03501597785,True,Enter the Long Call trade at - 17884.25,False,,Buy Call and Sell Put at ,17900.0
2022-10-28,11:50:00,17824.9,17943.0,17822.8,17825.0,17822.45,17824.95,17861.023302237325,False,,True,Enter the short put trade at - 17825.0,Buy Put and Sell Call at ,17800.0
2022-10-28,11:55:00,17825.0,17942.1,17817.1,17940.0,17825.0,17826.05,17887.348908836895,True,Enter the Long Call trade at - 17940.0,False,,Buy Call and Sell Put at ,17900.0
2022-10-28,12:00:00,17823.7,17940.0,17805.45,17876.1,17823.2,17825.95,17883.599268695267,False,,True,Enter the short put trade at - 17876.1,Buy Put and Sell Call at ,17900.0
2022-10-28,12:05:00,17816.0,17933.2,17811.9,17874.65,17817.45,17817.9,17880.61617708151,False,,True,Enter the short put trade at - 17874.65,Buy Put and Sell Call at ,17900.0
2022-10-28,12:10:00,17814.95,17938.3,17813.05,17938.3,17813.1,17815.0,17899.844126857686,True,Enter the Long Call trade at - 17938.3,False,,Buy Call and Sell Put at ,17900.0
2022-10-28,12:15:00,17823.9,17938.3,17808.85,17929.1,17823.0,17823.75,17909.596087548354,True,Enter the Long Call trade at - 17929.1,False,,Buy Call and Sell Put at ,17900.0
2022-10-28,12:20:00,17810.0,17929.1,17800.0,17919.0,17809.0,17809.75,17912.730725670088,True,Enter the Long Call trade at - 17919.0,False,,Buy Call and Sell Put at ,17900.0
