Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-11-03 09:15:00,2022-11-03,09:15:00,125.0,180.0,121.05,139.5,124.8,135.95,17800,139.5
2022-11-03 09:20:00,2022-11-03,09:20:00,139.05,152.05,139.05,145.15,139.05,139.35,17800,142.89000000000001
2022-11-03 09:25:00,2022-11-03,09:25:00,145.6,148.65,142.9,146.0,145.4,145.65,17800,144.36315789473682
2022-11-03 09:30:00,2022-11-03,09:30:00,146.0,148.25,140.25,141.7,145.9,146.25,17800,143.25692307692304
2022-11-03 09:35:00,2022-11-03,09:35:00,142.4,145.0,141.4,144.5,142.5,142.65,17800,143.73412322274882
2022-11-03 09:40:00,2022-11-03,09:40:00,144.85,145.2,141.9,143.55,144.55,144.9,17800,143.66684210526319
2022-11-03 09:45:00,2022-11-03,09:45:00,143.85,145.3,132.7,135.4,143.65,143.95,17800,140.73992229237496
2022-11-03 09:50:00,2022-11-03,09:50:00,135.0,135.0,127.4,132.15,134.7,134.9,17800,137.76035685963524
2022-11-03 09:55:00,2022-11-03,09:55:00,132.15,132.3,127.85,130.45,132.25,132.55,17800,135.25849199311463
2022-11-03 10:00:00,2022-11-03,10:00:00,130.2,133.0,126.05,127.2,130.0,130.3,17800,132.52492373976736
2022-11-03 10:05:00,2022-11-03,10:05:00,127.4,129.05,124.1,124.2,127.2,127.55,17800,129.71749239001937
2022-11-03 10:10:00,2022-11-03,10:10:00,123.95,127.55,122.6,124.95,123.75,124.1,17800,128.11598488655434
2022-11-03 10:15:00,2022-11-03,10:15:00,125.2,128.7,121.5,126.1,124.95,125.2,17800,127.44051922571339
2022-11-03 10:20:00,2022-11-03,10:20:00,126.0,129.45,125.95,129.2,126.0,126.1,17800,128.02902874909398
2022-11-03 10:25:00,2022-11-03,10:25:00,129.45,130.15,126.2,126.2,129.45,129.6,17800,127.41795702039498
2022-11-03 10:30:00,2022-11-03,10:30:00,126.5,127.05,120.0,122.0,126.2,126.55,17800,125.60921765186326
2022-11-03 10:35:00,2022-11-03,10:35:00,122.05,122.25,118.0,120.3,122.05,122.35,17800,123.83768039649237
2022-11-03 10:40:00,2022-11-03,10:40:00,120.35,121.85,118.7,119.7,119.95,120.15,17800,122.45751972645715
2022-11-03 10:45:00,2022-11-03,10:45:00,120.4,123.45,117.15,120.55,120.0,120.25,17800,121.82139286527044
2022-11-03 10:50:00,2022-11-03,10:50:00,120.5,122.75,118.25,122.5,120.35,120.7,17800,122.04766328951506
2022-11-03 10:55:00,2022-11-03,10:55:00,123.0,124.0,121.05,122.05,122.75,123.1,17800,122.04844234920043
2022-11-03 11:00:00,2022-11-03,11:00:00,122.0,127.0,121.5,126.5,121.65,121.95,17800,123.532493253529
2022-11-03 11:05:00,2022-11-03,11:05:00,126.25,127.55,124.0,124.4,126.35,126.45,17800,123.82168793765038
