Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-11-03 09:15:00,2022-11-03,09:15:00,215.7,228.45,95.0,159.1,133.7,153.2,17800,159.1
2022-11-03 09:20:00,2022-11-03,09:20:00,158.45,158.45,143.15,152.4,158.55,158.95,17800,155.08
2022-11-03 09:25:00,2022-11-03,09:25:00,152.45,155.95,147.6,152.2,151.7,152.1,17800,153.7157894736842
2022-11-03 09:30:00,2022-11-03,09:30:00,152.15,156.55,148.0,155.8,151.85,152.05,17800,154.58153846153846
2022-11-03 09:35:00,2022-11-03,09:35:00,154.3,155.8,150.15,150.6,154.3,154.45,17800,153.0530805687204
2022-11-03 09:40:00,2022-11-03,09:40:00,150.4,152.2,147.85,149.25,150.45,150.7,17800,151.66338345864662
2022-11-03 09:45:00,2022-11-03,09:45:00,148.6,159.4,146.7,157.6,148.3,148.65,17800,153.765274405051
2022-11-03 09:50:00,2022-11-03,09:50:00,157.85,167.6,157.75,165.35,157.95,158.25,17800,157.78363996827915
2022-11-03 09:55:00,2022-11-03,09:55:00,165.75,172.0,164.8,167.65,165.15,165.35,17800,161.16026028897815
2022-11-03 10:00:00,2022-11-03,10:00:00,168.15,172.95,161.7,172.1,167.8,168.1,17800,164.87119345109866
2022-11-03 10:05:00,2022-11-03,10:05:00,172.15,177.3,169.25,177.3,172.05,172.35,17800,169.06258573721152
2022-11-03 10:10:00,2022-11-03,10:10:00,177.45,179.2,172.35,176.3,177.45,177.9,17800,171.49379533322588
2022-11-03 10:15:00,2022-11-03,10:15:00,176.5,180.0,168.1,172.8,176.55,176.85,17800,171.93144563721407
2022-11-03 10:20:00,2022-11-03,10:20:00,172.95,173.5,167.95,168.1,172.8,173.2,17800,170.64990719771075
2022-11-03 10:25:00,2022-11-03,10:25:00,167.2,170.95,165.2,170.35,167.3,167.6,17800,170.54970931408255
2022-11-03 10:30:00,2022-11-03,10:30:00,170.35,176.4,169.15,174.55,170.1,170.4,17800,171.88517270405646
2022-11-03 10:35:00,2022-11-03,10:35:00,174.25,178.45,174.15,176.25,174.05,174.35,17800,173.34159334360402
2022-11-03 10:40:00,2022-11-03,10:40:00,176.7,178.65,173.4,177.4,176.35,176.55,17800,174.69531154158645
2022-11-03 10:45:00,2022-11-03,10:45:00,177.4,180.9,174.65,178.25,176.75,177.05,17800,175.8807424339563
2022-11-03 10:50:00,2022-11-03,10:50:00,178.6,181.35,174.5,174.5,178.3,178.7,17800,175.4203565047274
2022-11-03 10:55:00,2022-11-03,10:55:00,173.65,177.35,173.0,176.0,173.75,174.0,17800,175.61360974767743
2022-11-03 11:00:00,2022-11-03,11:00:00,176.45,176.85,169.1,170.7,176.05,176.45,17800,173.97552088944406
2022-11-03 11:05:00,2022-11-03,11:05:00,170.5,174.35,169.1,173.3,170.5,170.8,17800,173.75032719379288
2022-11-03 11:10:00,2022-11-03,11:10:00,173.4,173.7,167.4,168.6,173.1,173.5,17800,172.03344947451168
2022-11-03 11:15:00,2022-11-03,11:15:00,168.65,175.7,166.0,175.6,168.6,168.7,17800,173.2223467325359
2022-11-03 11:20:00,2022-11-03,11:20:00,175.9,181.05,174.0,178.85,175.65,175.9,17800,175.0982806823416
2022-11-03 11:25:00,2022-11-03,11:25:00,178.55,180.15,176.2,178.65,178.35,178.8,17800,176.28220795980093
2022-11-03 11:30:00,2022-11-03,11:30:00,179.35,183.2,175.25,178.0,179.45,179.5,17800,176.8548120254494
2022-11-03 11:35:00,2022-11-03,11:35:00,178.0,184.3,177.95,183.7,178.25,178.6,17800,179.1365591995922
2022-11-03 11:40:00,2022-11-03,11:40:00,183.55,187.2,180.9,183.2,183.75,184.0,17800,180.49104653017497
2022-11-03 11:45:00,2022-11-03,11:45:00,183.25,184.7,179.25,180.2,183.4,183.75,17800,180.3940306828187
2022-11-03 11:50:00,2022-11-03,11:50:00,180.7,188.4,180.4,186.5,180.6,180.85,17800,182.4293585060694
2022-11-03 11:55:00,2022-11-03,11:55:00,186.7,186.7,175.4,175.75,186.4,186.8,17800,180.202902230363
2022-11-03 12:00:00,2022-11-03,12:00:00,176.0,180.85,171.3,180.55,175.85,176.25,17800,180.31860160609548
2022-11-03 12:05:00,2022-11-03,12:05:00,180.5,185.9,176.45,185.2,180.1,180.45,17800,181.94573552151653
2022-11-03 12:10:00,2022-11-03,12:10:00,185.05,186.8,179.8,183.95,185.05,185.4,17800,182.61382398688932
2022-11-03 12:15:00,2022-11-03,12:15:00,183.95,187.85,181.55,187.35,183.1,183.5,17800,184.19254980646312
2022-11-03 12:20:00,2022-11-03,12:20:00,186.95,192.65,185.8,189.4,186.45,186.95,17800,185.92836689085462
2022-11-03 12:25:00,2022-11-03,12:25:00,189.65,193.2,187.25,190.75,189.3,189.75,17800,187.5355781452652
2022-11-03 12:30:00,2022-11-03,12:30:00,190.8,192.3,185.0,187.85,190.45,190.95,17800,187.64038543965532
2022-11-03 12:35:00,2022-11-03,12:35:00,187.85,188.4,182.25,185.7,187.25,187.65,17800,186.9935902541071
2022-11-03 12:40:00,2022-11-03,12:40:00,185.7,195.0,184.0,195.0,186.15,186.5,17800,189.66239361000942
