Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-11-03 09:15:00,2022-11-03,09:15:00,33.0,39.0,30.2,35.95,25.25,35.0,18100,35.95
2022-11-03 09:20:00,2022-11-03,09:20:00,36.5,36.55,32.55,34.55,36.5,36.55,18100,35.11
2022-11-03 09:25:00,2022-11-03,09:25:00,34.5,44.4,34.25,43.65,34.5,34.6,18100,39.15526315789474
2022-11-03 09:30:00,2022-11-03,09:30:00,43.6,46.95,43.35,45.4,43.6,43.7,18100,41.74923076923077
2022-11-03 09:35:00,2022-11-03,09:35:00,45.4,49.4,44.5,49.0,45.4,45.5,18100,44.532701421800944
2022-11-03 09:40:00,2022-11-03,09:40:00,48.8,49.5,43.35,44.1,48.8,48.9,18100,44.37458646616542
2022-11-03 09:45:00,2022-11-03,09:45:00,43.95,46.2,42.3,44.25,43.95,44.0,18100,44.330475959203504
2022-11-03 09:50:00,2022-11-03,09:50:00,44.35,45.8,40.5,40.65,44.2,44.35,18100,43.05383822363205
2022-11-03 09:55:00,2022-11-03,09:55:00,40.55,42.5,39.2,40.0,40.5,40.6,18100,42.00870585780607
2022-11-03 10:00:00,2022-11-03,10:00:00,39.8,44.45,39.25,44.15,39.8,39.9,18100,42.73506678155968
2022-11-03 10:05:00,2022-11-03,10:05:00,43.95,44.15,39.55,39.85,43.9,44.0,18100,41.76212970947864
2022-11-03 10:10:00,2022-11-03,10:10:00,39.65,44.45,39.4,44.35,39.65,39.75,18100,42.631453318036584
2022-11-03 10:15:00,2022-11-03,10:15:00,44.55,46.4,42.75,42.75,44.5,44.55,18100,42.6711729674283
2022-11-03 10:20:00,2022-11-03,10:20:00,43.05,44.8,42.25,43.45,43.05,43.15,18100,42.93167432239225
2022-11-03 10:25:00,2022-11-03,10:25:00,43.4,44.55,42.8,43.05,43.25,43.4,18100,42.97120649289588
2022-11-03 10:30:00,2022-11-03,10:30:00,43.0,44.0,40.75,42.3,42.9,42.95,18100,42.74712985228304
2022-11-03 10:35:00,2022-11-03,10:35:00,42.5,44.0,41.65,43.45,42.4,42.5,18100,42.98165793796655
2022-11-03 10:40:00,2022-11-03,10:40:00,43.4,43.8,40.0,41.35,43.4,43.45,18100,42.43740369473374
2022-11-03 10:45:00,2022-11-03,10:45:00,41.4,42.1,39.55,40.65,41.35,41.5,18100,41.841333580105726
2022-11-03 10:50:00,2022-11-03,10:50:00,40.55,41.65,37.8,38.95,40.5,40.6,18100,40.877265797258175
2022-11-03 10:55:00,2022-11-03,10:55:00,39.15,41.25,39.05,40.3,39.15,39.25,18100,40.68480527924302
2022-11-03 11:00:00,2022-11-03,11:00:00,40.3,41.15,39.0,40.75,40.25,40.3,18100,40.70653975779784
2022-11-03 11:05:00,2022-11-03,11:05:00,40.75,43.3,40.5,41.9,40.65,40.75,18100,41.10439528936473
2022-11-03 11:10:00,2022-11-03,11:10:00,41.95,44.65,41.7,44.2,41.95,42.0,18100,42.13632482615162
2022-11-03 11:15:00,2022-11-03,11:15:00,44.15,47.6,43.25,46.6,44.05,44.2,18100,43.624275476779935
2022-11-03 11:20:00,2022-11-03,11:20:00,46.7,49.05,46.5,48.2,46.55,46.65,18100,45.14955725412279
2022-11-03 11:25:00,2022-11-03,11:25:00,48.3,50.3,46.35,49.8,48.15,48.25,18100,46.69973212062566
2022-11-03 11:30:00,2022-11-03,11:30:00,49.7,50.05,46.55,47.25,49.65,49.8,18100,46.88315689938351
2022-11-03 11:35:00,2022-11-03,11:35:00,47.15,49.3,44.9,49.1,47.15,47.25,18100,47.62211038015797
2022-11-03 11:40:00,2022-11-03,11:40:00,48.75,48.85,45.25,45.45,48.7,48.8,18100,46.898069810831586
2022-11-03 11:45:00,2022-11-03,11:45:00,45.65,46.85,44.15,44.95,45.55,45.65,18100,46.2487109495756
2022-11-03 11:50:00,2022-11-03,11:50:00,44.9,46.45,43.45,46.15,44.9,45.0,18100,46.21580722345216
2022-11-03 11:55:00,2022-11-03,11:55:00,46.2,49.5,46.1,49.0,46.15,46.25,18100,47.14387291636094
2022-11-03 12:00:00,2022-11-03,12:00:00,48.85,52.8,48.05,50.0,48.8,48.9,18100,48.09591625831401
2022-11-03 12:05:00,2022-11-03,12:05:00,50.05,50.1,47.55,49.75,50.05,50.15,18100,48.6472778841966
2022-11-03 12:10:00,2022-11-03,12:10:00,49.95,50.75,48.5,49.65,49.85,49.95,18100,48.98151874249356
2022-11-03 12:15:00,2022-11-03,12:15:00,49.7,50.45,47.7,48.7,49.65,49.75,18100,48.88767913301996
2022-11-03 12:20:00,2022-11-03,12:20:00,48.65,51.1,47.8,51.1,48.55,48.7,18100,49.6251195720713
2022-11-03 12:25:00,2022-11-03,12:25:00,51.0,53.25,50.25,51.85,51.0,51.1,18100,50.36674648198745
2022-11-03 12:30:00,2022-11-03,12:30:00,51.9,52.4,49.05,49.8,51.9,52.0,18100,50.177830970906534
2022-11-03 12:35:00,2022-11-03,12:35:00,49.7,49.95,45.2,46.5,49.65,49.8,18100,48.95188724002332
2022-11-03 12:40:00,2022-11-03,12:40:00,46.2,48.9,45.4,47.4,46.15,46.2,18100,48.43459147255641
2022-11-03 12:45:00,2022-11-03,12:45:00,47.35,47.35,44.0,44.05,47.35,47.45,18100,46.97306094254056
2022-11-03 12:50:00,2022-11-03,12:50:00,44.15,45.5,43.3,45.2,44.1,44.2,18100,46.382040617802254
2022-11-03 12:55:00,2022-11-03,12:55:00,45.05,47.25,44.35,47.25,45.1,45.2,18100,46.67136041531383
2022-11-03 13:00:00,2022-11-03,13:00:00,47.15,50.55,47.15,48.65,47.15,47.3,18100,47.33090694877914
2022-11-03 13:05:00,2022-11-03,13:05:00,48.95,49.45,46.15,47.25,48.95,49.0,18100,47.30393796571001
2022-11-03 13:10:00,2022-11-03,13:10:00,47.05,49.4,45.5,45.7,47.0,47.05,18100,46.76929197525338
2022-11-03 13:15:00,2022-11-03,13:15:00,45.7,48.7,44.9,47.7,45.7,45.8,18100,47.079527984232094
2022-11-03 13:20:00,2022-11-03,13:20:00,47.75,49.3,47.2,48.0,47.8,47.9,18100,47.386351989969256
2022-11-03 13:25:00,2022-11-03,13:25:00,48.3,49.15,47.05,48.05,48.3,48.35,18100,47.60756799354413
2022-11-03 13:30:00,2022-11-03,13:30:00,47.8,47.85,45.0,45.85,47.7,47.8,18100,47.02171199528773
2022-11-03 13:35:00,2022-11-03,13:35:00,45.85,46.85,44.85,46.35,45.7,45.8,18100,46.79780799675444
2022-11-03 13:40:00,2022-11-03,13:40:00,46.4,46.7,44.5,44.65,46.45,46.5,18100,46.081871997614506
2022-11-03 13:45:00,2022-11-03,13:45:00,44.7,46.5,40.45,41.7,44.65,44.75,18100,44.62124799810801
2022-11-03 13:50:00,2022-11-03,13:50:00,41.5,42.65,40.15,42.1,41.5,41.6,18100,43.78083199862296
2022-11-03 13:55:00,2022-11-03,13:55:00,42.15,43.45,40.85,41.15,42.15,42.3,18100,42.90388799900148
2022-11-03 14:00:00,2022-11-03,14:00:00,41.3,42.2,39.75,41.7,41.35,41.4,18100,42.502591999309765
2022-11-03 14:05:00,2022-11-03,14:05:00,41.7,43.15,41.0,43.15,41.7,41.75,18100,42.71839466621531
2022-11-03 14:10:00,2022-11-03,14:10:00,43.0,43.1,39.8,41.2,43.05,43.15,18100,42.21226311079644
2022-11-03 14:15:00,2022-11-03,14:15:00,41.05,41.45,39.5,41.0,41.0,41.1,18100,41.8081754071903
2022-11-03 14:20:00,2022-11-03,14:20:00,41.1,44.85,41.0,44.55,41.0,41.1,18100,42.72211693813792
2022-11-03 14:25:00,2022-11-03,14:25:00,44.5,46.0,44.1,45.05,44.4,44.5,18100,43.49807795876486
2022-11-03 14:30:00,2022-11-03,14:30:00,45.15,46.15,43.7,44.05,45.15,45.25,18100,43.6820519725109
2022-11-03 14:35:00,2022-11-03,14:35:00,43.95,46.5,42.3,45.0,43.85,43.9,18100,44.12136798167551
2022-11-03 14:40:00,2022-11-03,14:40:00,45.0,45.9,44.0,45.55,44.9,45.0,18100,44.59757865445148
2022-11-03 14:45:00,2022-11-03,14:45:00,45.55,46.3,44.2,45.05,45.5,45.6,18100,44.74838576963456
2022-11-03 14:50:00,2022-11-03,14:50:00,45.0,47.65,44.9,46.15,45.0,45.1,18100,45.215590513090206
2022-11-03 14:55:00,2022-11-03,14:55:00,46.1,49.3,46.1,48.15,46.1,46.2,18100,46.19372700872749
2022-11-03 15:00:00,2022-11-03,15:00:00,48.3,60.85,48.05,59.05,48.25,48.35,18100,50.47915133915369
2022-11-03 15:05:00,2022-11-03,15:05:00,58.9,62.5,57.7,61.45,58.9,59.0,18100,54.13610089277027
2022-11-03 15:10:00,2022-11-03,15:10:00,61.45,65.7,60.8,64.15,61.35,61.45,18100,57.47406726184755
2022-11-03 15:15:00,2022-11-03,15:15:00,64.1,65.6,60.0,62.9,64.1,64.15,18100,59.28271150789862
2022-11-03 15:20:00,2022-11-03,15:20:00,63.15,63.4,60.7,63.15,63.05,63.15,18100,60.57180767193253
2022-11-03 15:25:00,2022-11-03,15:25:00,63.05,64.65,62.2,64.0,62.95,63.05,18100,61.714538447955086
2022-11-03 15:30:00,2022-11-03,15:30:00,62.8,62.8,62.8,62.8,62.8,63.25,18100,62.076358965303406
