Datetime,Date,Time,open,high,low,close,BuyPrice,SellPrice,Strike,EMA5
2022-10-13 09:15:00,2022-10-13,09:15:00,144.05,147.05,106.0,110.75,134.15,143.9,17200,110.75
2022-10-13 09:20:00,2022-10-13,09:20:00,109.5,115.85,105.0,108.9,109.5,109.6,17200,109.64
2022-10-13 09:25:00,2022-10-13,09:25:00,107.15,116.9,101.0,109.15,107.15,107.3,17200,109.4078947368421
2022-10-13 09:30:00,2022-10-13,09:30:00,108.6,112.2,101.35,102.3,108.55,108.75,17200,106.45538461538462
2022-10-13 09:35:00,2022-10-13,09:35:00,100.7,106.8,95.3,104.0,100.7,100.9,17200,105.5127962085308
2022-10-13 09:40:00,2022-10-13,09:40:00,104.3,112.0,103.45,105.45,104.35,104.55,17200,105.48984962406016
2022-10-13 09:45:00,2022-10-13,09:45:00,104.9,109.95,100.15,100.5,104.9,105.0,17200,103.72316658572123
2022-10-13 09:50:00,2022-10-13,09:50:00,100.35,100.8,90.15,90.65,100.15,100.3,17200,99.18850911974624
2022-10-13 09:55:00,2022-10-13,09:55:00,90.2,94.25,88.6,89.3,90.1,90.2,17200,95.80430859110115
2022-10-13 10:00:00,2022-10-13,10:00:00,88.6,95.25,86.7,92.05,88.55,88.7,17200,94.53078759155537
2022-10-13 10:05:00,2022-10-13,10:05:00,92.25,98.05,91.65,92.25,92.1,92.25,17200,93.7616328477033
2022-10-13 10:10:00,2022-10-13,10:10:00,92.3,98.8,87.8,97.9,92.3,92.5,17200,95.15180308905936
2022-10-13 10:15:00,2022-10-13,10:15:00,97.35,104.6,97.35,99.25,97.35,97.45,17200,96.52492413930503
2022-10-13 10:20:00,2022-10-13,10:20:00,100.0,100.4,89.9,92.45,99.9,100.0,17200,95.16194723266238
2022-10-13 10:25:00,2022-10-13,10:25:00,92.05,92.2,82.15,83.3,92.0,92.1,17200,91.19891460958853
2022-10-13 10:30:00,2022-10-13,10:30:00,82.85,83.6,78.45,82.3,82.75,82.85,17200,88.2280868361354
2022-10-13 10:35:00,2022-10-13,10:35:00,82.35,88.85,82.0,88.1,82.05,82.15,17200,88.18534784575763
2022-10-13 10:40:00,2022-10-13,10:40:00,87.65,94.35,85.65,92.45,87.6,87.75,17200,89.60786109246851
2022-10-13 10:45:00,2022-10-13,10:45:00,93.05,96.0,87.95,95.15,93.05,93.3,17200,91.45607444439892
2022-10-13 10:50:00,2022-10-13,10:50:00,94.45,94.95,88.15,89.7,94.3,94.5,17200,90.87054020934018
2022-10-13 10:55:00,2022-10-13,10:55:00,89.4,92.55,84.05,88.0,89.35,89.4,17200,89.9135016002679
2022-10-13 11:00:00,2022-10-13,11:00:00,88.0,90.8,85.55,88.4,87.85,88.05,17200,89.40893362771185
2022-10-13 11:05:00,2022-10-13,11:05:00,88.1,92.65,86.8,87.2,87.9,88.1,17200,88.67255680377372
2022-10-13 11:10:00,2022-10-13,11:10:00,86.5,94.15,84.7,85.3,86.5,86.6,17200,87.54830441833543
2022-10-13 11:15:00,2022-10-13,11:15:00,84.25,91.1,84.25,86.5,84.35,84.5,17200,87.19885577331364
2022-10-13 11:20:00,2022-10-13,11:20:00,86.6,93.3,84.1,93.3,86.4,86.6,17200,89.23262420991445
2022-10-13 11:25:00,2022-10-13,11:25:00,93.55,100.9,92.45,97.95,93.35,93.55,17200,92.13846728552943
2022-10-13 11:30:00,2022-10-13,11:30:00,97.0,102.7,96.3,101.7,97.0,97.25,17200,95.32568225568491
2022-10-13 11:35:00,2022-10-13,11:35:00,101.55,101.95,92.0,94.5,101.55,101.75,17200,95.0504526841007
2022-10-13 11:40:00,2022-10-13,11:40:00,95.75,100.35,87.7,99.95,95.9,96.05,17200,96.68364363997988
2022-10-13 11:45:00,2022-10-13,11:45:00,100.2,106.7,98.45,103.35,100.3,100.5,17200,98.90577015238723
2022-10-13 11:50:00,2022-10-13,11:50:00,103.45,106.2,100.35,103.95,103.4,103.6,17200,100.58718399880618
2022-10-13 11:55:00,2022-10-13,11:55:00,103.65,105.65,98.4,102.55,103.65,103.85,17200,101.24145701019552
2022-10-13 12:00:00,2022-10-13,12:00:00,103.2,114.3,99.0,109.55,102.95,103.15,17200,104.01097419312696
