Date,Time,open,high,low,close,BuyPrice,SellPrice,ema5,Long_Call_Entry,Long Call Entry Point,short_put_entry,Short Put Entry Point,Call Or Put Status,round off values
2022-11-10,11:40:00,17152.85,17259.0,17136.95,17259.0,17153.0,17154.65,17248.689984509114,True,Enter the Long Call trade at - 17259.0,False,,Buy Call and Sell Put at ,17300.0
2022-11-10,11:45:00,17165.0,17278.0,17159.55,17272.95,17162.7,17165.0,17256.77668445468,True,Enter the Long Call trade at - 17272.95,False,,Buy Call and Sell Put at ,17300.0
2022-11-10,11:50:00,17173.15,17280.0,17166.3,17275.0,17172.0,17173.25,17262.851137049274,True,Enter the Long Call trade at - 17275.0,False,,Buy Call and Sell Put at ,17300.0
2022-11-10,11:55:00,17172.0,17275.0,17160.15,17270.4,17172.0,17172.15,17265.367428587724,True,Enter the Long Call trade at - 17270.4,False,,Buy Call and Sell Put at ,17300.0
2022-11-10,12:00:00,17169.25,17299.5,17164.0,17290.05,17169.35,17171.95,17273.594960867347,True,Enter the Long Call trade at - 17290.05,False,,Buy Call and Sell Put at ,17300.0
2022-11-10,12:05:00,17186.5,17294.0,17180.0,17237.5,17186.0,17187.0,17261.563298982015,False,,True,Enter the short put trade at - 17237.5,Buy Put and Sell Call at ,17200.0
2022-11-10,12:10:00,17237.5,17295.0,17172.95,17279.6,17235.2,17237.8,17267.575535407323,True,Enter the Long Call trade at - 17279.6,False,,Buy Call and Sell Put at ,17300.0
2022-11-10,12:15:00,17183.05,17292.25,17177.0,17283.8,17179.9,17182.75,17272.983691922265,True,Enter the Long Call trade at - 17283.8,False,,Buy Call and Sell Put at ,17300.0
2022-11-10,12:20:00,17222.0,17283.8,17150.0,17255.75,17222.0,17224.3,17267.239126779245,False,,True,Enter the short put trade at - 17255.75,Buy Put and Sell Call at ,17300.0
2022-11-10,12:25:00,17153.75,17255.75,17125.0,17237.25,17152.4,17154.8,17257.24274983009,False,,True,Enter the short put trade at - 17237.25,Buy Put and Sell Call at ,17200.0
2022-11-10,12:30:00,17125.0,17237.25,17105.0,17229.5,17125.0,17127.1,17247.995165717064,False,,True,Enter the short put trade at - 17229.5,Buy Put and Sell Call at ,17200.0
2022-11-10,12:35:00,17120.0,17229.5,17093.85,17217.15,17120.0,17121.4,17237.713443191475,False,,True,Enter the short put trade at - 17217.15,Buy Put and Sell Call at ,17200.0
2022-11-10,12:40:00,17108.15,17218.5,17083.6,17200.95,17107.0,17108.15,17225.45896163509,False,,True,Enter the short put trade at - 17200.95,Buy Put and Sell Call at ,17200.0
2022-11-10,12:45:00,17095.3,17225.35,17086.5,17225.35,17095.0,17095.3,17225.422641089088,False,,True,Enter the short put trade at - 17225.35,Buy Put and Sell Call at ,17200.0
2022-11-10,12:50:00,17119.9,17225.35,17105.0,17218.4,17120.25,17121.15,17223.081760684243,False,,True,Enter the short put trade at - 17218.4,Buy Put and Sell Call at ,17200.0
2022-11-10,12:55:00,17110.0,17245.0,17109.95,17245.0,17110.0,17110.55,17230.38784054317,True,Enter the Long Call trade at - 17245.0,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,13:00:00,17135.0,17250.2,17120.65,17228.0,17137.0,17138.0,17229.59189368913,False,,True,Enter the short put trade at - 17228.0,Buy Put and Sell Call at ,17200.0
2022-11-10,13:05:00,17123.15,17243.7,17122.0,17239.15,17122.0,17123.0,17232.77792914295,True,Enter the Long Call trade at - 17239.15,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,13:10:00,17127.4,17239.15,17102.75,17213.45,17125.45,17127.4,17226.335286072564,False,,True,Enter the short put trade at - 17213.45,Buy Put and Sell Call at ,17200.0
2022-11-10,13:15:00,17105.4,17219.15,17097.1,17218.4,17106.6,17106.8,17223.690190708825,False,,True,Enter the short put trade at - 17218.4,Buy Put and Sell Call at ,17200.0
2022-11-10,13:20:00,17105.35,17218.4,17085.6,17206.15,17105.6,17107.85,17217.84346046338,False,,True,Enter the short put trade at - 17206.15,Buy Put and Sell Call at ,17200.0
2022-11-10,13:25:00,17097.7,17208.35,17082.15,17148.65,17097.75,17098.65,17194.77897361814,False,,True,Enter the short put trade at - 17148.65,Buy Put and Sell Call at ,17100.0
2022-11-10,13:30:00,17103.5,17219.45,17082.35,17217.0,17100.0,17101.85,17202.185982417257,True,Enter the Long Call trade at - 17217.0,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,13:35:00,17105.4,17221.0,17095.05,17216.9,17105.65,17106.6,17207.09065494712,True,Enter the Long Call trade at - 17216.9,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,13:40:00,17112.0,17227.65,17111.0,17157.75,17112.0,17113.75,17190.64376995965,False,,True,Enter the short put trade at - 17157.75,Buy Put and Sell Call at ,17200.0
2022-11-10,13:45:00,17113.35,17229.35,17103.0,17222.05,17113.35,17115.5,17201.112513308595,True,Enter the Long Call trade at - 17222.05,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,13:50:00,17110.0,17225.0,17101.0,17146.05,17111.35,17113.25,17182.758342203204,False,,True,Enter the short put trade at - 17146.05,Buy Put and Sell Call at ,17100.0
2022-11-10,13:55:00,17146.05,17220.75,17097.0,17207.0,17146.35,17150.45,17190.838894802877,True,Enter the Long Call trade at - 17207.0,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,14:00:00,17106.05,17212.3,17088.35,17206.75,17102.3,17104.75,17196.142596535577,True,Enter the Long Call trade at - 17206.75,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,14:05:00,17097.4,17212.35,17088.0,17212.35,17095.65,17097.75,17201.54506435727,True,Enter the Long Call trade at - 17212.35,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,14:10:00,17103.15,17229.0,17090.0,17166.95,17101.7,17104.25,17190.01337623787,False,,True,Enter the short put trade at - 17166.95,Buy Put and Sell Call at ,17200.0
2022-11-10,14:15:00,17120.8,17234.05,17106.85,17226.65,17121.25,17123.0,17202.2255841588,True,Enter the Long Call trade at - 17226.65,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,14:20:00,17114.4,17226.65,17088.35,17135.15,17111.6,17114.0,17179.8670561056,False,,True,Enter the short put trade at - 17135.15,Buy Put and Sell Call at ,17100.0
2022-11-10,14:25:00,17090.4,17204.0,17061.6,17180.0,17088.8,17090.2,17179.911370737067,True,Enter the Long Call trade at - 17180.0,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,14:30:00,17070.0,17183.0,17057.2,17175.0,17068.3,17069.0,17178.274247158035,False,,True,Enter the short put trade at - 17175.0,Buy Put and Sell Call at ,17200.0
2022-11-10,14:35:00,17070.45,17183.0,17054.5,17174.95,17069.3,17071.2,17177.16616477202,False,,True,Enter the short put trade at - 17174.95,Buy Put and Sell Call at ,17200.0
2022-11-10,14:40:00,17067.1,17180.8,17063.4,17176.0,17066.95,17068.45,17176.777443181345,False,,True,Enter the short put trade at - 17176.0,Buy Put and Sell Call at ,17200.0
2022-11-10,14:45:00,17070.0,17189.1,17063.9,17180.0,17070.0,17070.2,17177.851628787565,True,Enter the Long Call trade at - 17180.0,False,,Buy Call and Sell Put at ,17200.0
2022-11-10,14:50:00,17073.8,17181.65,17020.9,17131.15,17072.0,17073.85,17162.284419191696,False,,True,Enter the short put trade at - 17131.15,Buy Put and Sell Call at ,17100.0
2022-11-10,14:55:00,17019.05,17132.45,17003.3,17051.35,17019.0,17019.65,17125.306279461103,False,,True,Enter the short put trade at - 17051.35,Buy Put and Sell Call at ,17100.0
2022-11-10,15:00:00,17006.6,17117.8,16983.0,17096.2,17006.25,17007.0,17115.6041863074,False,,True,Enter the short put trade at - 17096.2,Buy Put and Sell Call at ,17100.0
2022-11-10,15:05:00,16988.0,17120.8,16981.6,17110.5,16986.75,16988.0,17113.902790871598,False,,True,Enter the short put trade at - 17110.5,Buy Put and Sell Call at ,17100.0
2022-11-10,15:10:00,17008.8,17123.0,16976.0,17085.0,17007.95,17009.0,17104.26852724773,False,,True,Enter the short put trade at - 17085.0,Buy Put and Sell Call at ,17100.0
2022-11-10,15:15:00,16979.35,17089.25,16963.5,17077.35,16979.3,16979.35,17095.295684831817,False,,True,Enter the short put trade at - 17077.35,Buy Put and Sell Call at ,17100.0
2022-11-10,15:20:00,16970.65,17081.7,16951.25,17065.0,16969.0,16970.75,17085.197123221213,False,,True,Enter the short put trade at - 17065.0,Buy Put and Sell Call at ,17100.0
2022-11-10,15:25:00,16958.4,17072.0,16951.0,17005.0,16957.1,16958.9,17058.464748814138,False,,True,Enter the short put trade at - 17005.0,Buy Put and Sell Call at ,17000.0
2022-11-10,15:30:00,16960.65,17005.0,16960.65,17005.0,16956.5,16960.3,17040.643165876092,False,,True,Enter the short put trade at - 17005.0,Buy Put and Sell Call at ,17000.0
